timestamp,blast_flow_rate,hot_blast_pressure,cold_blast_pressure,cold_blast_temperature,oxygen_flow_rate,total_pressure_drop,upper_pressure_drop,lower_pressure_drop,top_gas_pressure,hot_blast_temperature,top_gas_co2,top_gas_h2,top_gas_temp_1,top_gas_temp_2,top_gas_temp_3,top_gas_temp_4,peripheral_gas_temp_1,peripheral_gas_temp_2,peripheral_gas_temp_3,peripheral_gas_temp_4,peripheral_gas_temp_5,peripheral_gas_temp_6,peripheral_gas_temp_7,peripheral_gas_temp_8,peripheral_gas_temp_9,peripheral_gas_temp_10,ore_coke_ratio,hot_metal_si,lab_source_timestamp,lab_age_minutes,lab_fresh
2013-01-04 18:00:00,3424.93,2.88,2.96,82.69,19519.38,1.48,0.58,0.9,1.4,1140.27,22.48,7.14,138.44,139.3,135.95,132.38,468.92,609.91,465.8,398.34,395.69,350.23,322.4,274.86,255.2,298.13,4.0,0.61,2013-01-04 16:55:00,65.0,True
2013-01-04 19:00:00,3469.05,2.88,2.93,81.59,19416.07,1.48,0.58,0.9,1.4,1138.26,22.44,7.1,136.33,136.32,131.96,129.97,455.06,601.03,486.26,411.23,400.75,354.95,329.41,275.81,245.25,294.39,4.0,0.53,2013-01-04 18:10:00,50.0,True
2013-01-04 20:00:00,3425.95,2.92,2.98,82.11,19548.78,1.52,0.6,0.92,1.4,1126.87,22.51,7.1,131.16,135.57,126.46,128.53,450.85,579.78,498.06,423.99,398.32,369.77,333.67,280.49,236.99,281.67,3.91,0.54,2013-01-04 19:35:00,25.0,True
2013-01-04 21:00:00,3391.78,2.93,2.99,82.28,17849.78,1.53,0.62,0.91,1.4,1140.69,21.91,7.33,144.8,145.46,146.85,145.96,521.08,626.72,545.9,462.63,418.64,429.57,363.22,344.86,273.31,340.54,3.97,0.56,2013-01-04 20:50:00,10.0,True
2013-01-04 22:00:00,3382.29,2.91,2.97,81.47,18128.73,1.51,0.6,0.92,1.4,1139.35,22.11,7.23,125.55,121.3,117.62,123.61,498.82,608.62,551.01,447.36,429.1,410.56,361.62,340.72,284.59,342.76,4.0,0.56,2013-01-04 20:50:00,70.0,True
2013-01-04 23:00:00,3414.06,2.87,2.94,80.2,16669.12,1.47,0.55,0.92,1.4,1128.09,22.22,7.15,139.28,138.39,130.74,127.05,467.77,584.57,497.25,441.65,413.07,369.16,340.12,291.03,262.68,315.3,4.03,0.53,2013-01-04 22:10:00,50.0,True
2013-01-05 00:00:00,3468.64,2.82,2.93,80.36,17475.29,1.42,0.51,0.92,1.4,1140.41,22.19,7.14,156.58,154.55,161.88,147.9,462.22,591.68,467.82,442.71,424.57,378.15,352.06,280.23,251.47,310.09,3.98,0.47,2013-01-04 23:55:00,5.0,True
2013-01-05 01:00:00,3565.86,2.84,2.9,81.57,18281.09,1.44,0.51,0.93,1.4,1135.07,22.16,7.04,149.21,152.2,148.0,140.32,479.81,572.97,493.68,475.66,440.2,398.65,374.06,304.08,276.91,340.31,3.96,0.47,2013-01-04 23:55:00,65.0,True
2013-01-05 02:00:00,3513.75,2.87,2.94,80.86,18339.76,1.47,0.55,0.92,1.4,1133.21,22.26,7.01,134.49,139.64,133.49,128.4,468.82,585.89,532.5,459.46,429.7,394.28,377.36,324.46,283.69,321.73,4.01,0.48,2013-01-05 01:20:00,40.0,True
2013-01-05 03:00:00,3517.02,2.9,2.96,81.67,15095.5,1.5,0.55,0.95,1.4,1137.89,22.32,6.88,133.6,136.97,126.41,128.01,462.75,580.79,527.15,445.29,422.81,386.41,359.75,283.54,250.0,301.73,3.97,0.46,2013-01-05 02:45:00,15.0,True
2013-01-05 04:00:00,3501.64,2.92,2.99,81.07,12585.64,1.53,0.58,0.95,1.4,1139.34,22.51,6.87,128.45,128.53,126.16,123.16,486.42,619.01,546.99,452.05,420.03,384.04,340.65,271.69,239.5,299.54,3.97,0.46,2013-01-05 02:45:00,75.0,True
2013-01-05 05:00:00,3519.89,2.9,2.97,81.28,12527.99,1.5,0.57,0.93,1.4,1124.18,22.33,6.92,144.88,144.05,135.16,138.31,485.03,611.1,580.69,479.74,428.22,390.08,354.77,278.02,236.8,306.26,3.96,0.44,2013-01-05 04:05:00,55.0,True
2013-01-05 06:00:00,3543.12,2.85,2.91,80.74,18348.78,1.46,0.52,0.94,1.4,1137.7,22.46,6.98,132.09,136.65,131.88,127.92,482.55,595.43,567.53,468.71,436.79,391.88,357.04,279.0,227.28,321.07,3.96,0.41,2013-01-05 06:00:00,0.0,True
2013-01-05 07:00:00,3506.71,2.85,2.93,80.28,15311.49,1.45,0.52,0.93,1.4,1140.7,22.48,7.02,150.37,157.17,147.06,141.33,507.71,628.53,598.74,508.94,456.87,408.09,381.61,300.32,266.57,355.93,3.97,0.41,2013-01-05 06:00:00,60.0,True
2013-01-05 08:00:00,3495.77,2.89,2.96,81.51,3648.11,1.5,0.58,0.92,1.4,1137.58,22.48,6.93,166.56,159.68,160.32,157.96,530.69,620.22,632.77,562.43,478.06,458.2,407.38,319.11,265.26,357.95,3.94,0.48,2013-01-05 07:30:00,30.0,True
2013-01-05 09:00:00,3431.06,2.91,2.98,81.96,1117.93,1.52,0.62,0.9,1.4,1138.52,22.33,7.01,138.2,139.82,138.4,133.73,523.92,617.39,627.22,537.18,482.93,454.47,392.62,307.57,259.11,328.88,3.95,0.48,2013-01-05 07:30:00,90.0,True
2013-01-05 10:00:00,3339.17,2.84,2.95,80.56,0.86,1.45,0.58,0.86,1.4,1133.02,22.33,6.78,123.5,128.22,124.79,118.59,524.45,635.67,577.11,479.48,459.79,380.08,343.85,277.31,261.12,315.95,3.95,0.54,2013-01-05 09:05:00,55.0,True
2013-01-05 11:00:00,3383.45,2.8,2.9,80.93,0.04,1.4,0.55,0.86,1.4,1140.54,22.47,6.78,108.76,115.79,112.98,110.29,441.96,522.77,413.35,411.68,415.7,277.24,276.13,221.27,205.08,247.46,3.98,0.57,2013-01-05 11:00:00,0.0,True
2013-01-05 12:00:00,3382.99,2.82,2.87,82.18,0.25,1.42,0.57,0.85,1.4,1127.9,22.27,6.8,117.72,120.55,115.58,115.19,422.26,525.7,394.27,426.18,402.5,317.64,292.01,226.23,218.49,261.26,4.03,0.57,2013-01-05 11:00:00,60.0,True
2013-01-05 13:00:00,3333.18,2.84,2.9,82.02,0.2,1.44,0.61,0.83,1.4,1133.56,21.76,6.87,114.98,118.35,114.3,114.59,397.87,489.57,358.28,408.64,393.88,306.49,280.53,214.37,204.52,236.36,4.04,0.42,2013-01-05 12:30:00,30.0,True
2013-01-05 14:00:00,3281.7,2.84,2.92,82.25,0.77,1.44,0.6,0.85,1.4,1140.51,22.19,6.86,127.83,130.22,126.84,122.48,416.51,527.39,387.97,418.14,400.76,339.75,307.13,224.02,222.58,247.75,3.98,0.51,2013-01-05 14:00:00,0.0,True
2013-01-05 15:00:00,3279.47,2.87,2.93,82.36,1.15,1.47,0.6,0.87,1.4,1136.66,21.84,7.3,121.41,129.51,119.35,118.51,448.07,543.59,393.38,417.93,403.52,349.04,325.94,250.67,230.97,266.03,3.97,0.51,2013-01-05 14:00:00,60.0,True
2013-01-05 16:00:00,3282.64,2.85,2.89,82.2,6917.71,1.45,0.58,0.87,1.4,1139.05,21.78,7.43,128.93,123.86,124.91,121.39,431.35,533.01,389.85,405.46,393.31,337.81,300.2,236.54,233.31,268.08,3.97,0.41,2013-01-05 15:30:00,30.0,True
2013-01-05 17:00:00,3286.49,2.82,2.88,82.79,20881.47,1.42,0.57,0.85,1.4,1138.26,22.04,7.27,127.43,128.99,125.07,120.05,438.68,598.59,428.91,403.65,388.73,334.53,300.8,219.14,230.85,276.51,3.9,0.41,2013-01-05 15:30:00,90.0,True
2013-01-05 18:00:00,3286.52,2.84,2.9,83.02,19802.83,1.44,0.57,0.87,1.4,1131.77,21.72,7.29,126.79,127.09,123.99,125.85,466.13,638.67,487.87,421.36,396.07,327.51,299.03,212.92,248.62,312.44,3.96,0.44,2013-01-05 17:10:00,50.0,True
2013-01-05 19:00:00,3287.7,2.83,2.92,81.28,18663.72,1.43,0.57,0.86,1.4,1140.3,21.89,7.17,125.82,120.38,113.59,114.9,459.05,620.65,496.92,414.38,400.14,337.52,298.61,220.61,244.02,297.45,3.94,0.44,2013-01-05 17:10:00,110.0,True
2013-01-05 20:00:00,3334.86,2.89,2.95,82.02,17771.7,1.5,0.65,0.85,1.4,1137.98,21.71,7.14,124.62,130.09,134.71,121.58,393.98,622.09,518.68,443.17,411.51,393.82,316.66,244.96,261.38,287.6,3.92,0.45,2013-01-05 19:10:00,50.0,True
2013-01-05 21:00:00,3209.59,2.77,2.85,80.46,17998.79,1.38,0.56,0.81,1.4,1140.44,21.67,7.44,120.9,129.49,126.53,112.13,372.06,698.76,633.1,502.92,439.73,441.88,354.19,298.03,352.71,421.45,3.97,0.49,2013-01-05 20:20:00,40.0,True
2013-01-05 22:00:00,3284.46,2.8,2.86,81.54,19094.63,1.41,0.56,0.84,1.39,1135.44,21.73,7.24,141.67,137.74,150.77,131.79,478.74,711.41,652.75,511.17,441.39,403.5,333.86,283.26,326.83,417.08,4.08,0.45,2013-01-05 21:45:00,15.0,True
2013-01-05 23:00:00,3282.17,2.77,2.85,80.73,19083.2,1.37,0.54,0.83,1.4,1140.17,21.7,7.2,139.25,142.63,140.86,128.87,479.99,684.52,592.26,500.12,444.93,416.64,350.62,289.86,339.12,399.62,4.03,0.35,2013-01-05 23:00:00,0.0,True
2013-01-06 00:00:00,3320.31,2.77,2.83,80.86,19242.3,1.37,0.52,0.85,1.4,1139.27,21.75,7.13,141.19,140.75,138.8,136.18,475.62,646.24,565.22,464.68,434.83,355.11,321.28,255.69,284.2,345.75,4.02,0.35,2013-01-05 23:00:00,60.0,True
2013-01-06 01:00:00,3320.66,2.76,2.84,80.94,19344.89,1.36,0.53,0.84,1.4,1140.05,22.05,7.1,172.18,161.52,155.59,155.13,522.2,682.22,618.25,487.67,441.62,374.81,328.15,264.63,284.68,377.86,4.04,0.37,2013-01-06 00:35:00,25.0,True
2013-01-06 02:00:00,3327.51,2.76,2.83,79.73,19610.49,1.36,0.5,0.86,1.4,1132.68,21.77,7.17,167.0,153.24,156.22,153.07,542.94,716.71,655.98,502.44,455.68,394.69,343.54,281.12,305.78,375.0,4.03,0.39,2013-01-06 01:50:00,10.0,True
2013-01-06 03:00:00,3289.56,2.78,2.85,80.81,19790.89,1.38,0.52,0.86,1.4,1139.64,21.77,7.08,165.85,158.68,158.74,150.37,541.77,713.89,650.78,493.46,450.29,405.13,368.4,289.02,299.62,371.37,4.03,0.39,2013-01-06 01:50:00,70.0,True
2013-01-06 04:00:00,3376.61,2.77,2.84,81.82,20685.39,1.37,0.53,0.84,1.4,1138.63,21.88,7.02,160.48,147.98,144.68,140.34,515.7,677.08,622.49,506.73,438.93,401.0,369.92,294.14,279.25,348.38,4.03,0.41,2013-01-06 03:20:00,40.0,True
2013-01-06 05:00:00,3429.69,2.79,2.87,81.88,20125.06,1.4,0.52,0.88,1.4,1139.68,21.82,6.92,157.33,140.78,146.22,141.32,485.2,654.12,544.9,450.54,426.96,366.93,346.19,275.63,256.45,320.89,4.03,0.41,2013-01-06 04:45:00,15.0,True
2013-01-06 06:00:00,3444.13,2.79,2.88,82.28,19950.34,1.39,0.47,0.92,1.4,1125.82,21.7,6.83,168.31,151.53,153.39,153.67,497.26,657.04,570.92,442.89,417.5,350.51,329.75,266.88,255.66,320.03,3.95,0.41,2013-01-06 04:45:00,75.0,True
2013-01-06 07:00:00,3473.8,2.77,2.86,81.3,20228.27,1.37,0.48,0.9,1.4,1140.63,21.81,6.67,145.0,140.24,139.17,134.81,481.47,662.45,558.32,427.77,415.24,347.72,328.66,264.1,244.95,330.99,3.98,0.44,2013-01-06 06:15:00,45.0,True
2013-01-06 08:00:00,3638.32,2.88,2.95,83.7,20330.19,1.48,0.57,0.91,1.4,1138.15,22.1,6.37,134.07,133.72,130.57,126.12,457.94,647.89,547.98,435.03,417.91,362.1,337.93,276.75,265.81,319.31,3.99,0.39,2013-01-06 07:50:00,10.0,True
2013-01-06 09:00:00,3673.31,2.96,3.04,85.48,21161.94,1.57,0.63,0.93,1.4,1134.1,22.43,6.4,129.55,126.89,126.68,122.18,421.33,576.95,553.25,453.07,411.22,355.08,332.48,262.89,243.47,283.03,3.94,0.39,2013-01-06 07:50:00,70.0,True
2013-01-06 10:00:00,3710.62,3.0,3.06,85.88,22281.97,1.6,0.64,0.96,1.4,1111.38,22.52,6.36,126.07,126.22,120.8,121.11,439.12,537.57,494.75,454.14,403.78,334.36,316.52,250.52,231.56,271.4,3.9,0.31,2013-01-06 09:15:00,45.0,True
2013-01-06 11:00:00,3728.23,2.97,3.06,85.64,22130.04,1.57,0.59,0.98,1.4,1108.7,22.46,6.39,134.24,125.45,122.78,125.9,380.19,488.95,431.56,418.08,393.45,326.7,300.73,235.18,203.2,231.52,3.89,0.37,2013-01-06 10:45:00,15.0,True
2013-01-06 12:00:00,3740.91,2.94,3.04,86.19,20661.08,1.54,0.57,0.98,1.4,1129.96,22.38,6.31,137.75,133.56,133.49,132.15,359.07,459.32,426.81,422.19,391.19,320.98,300.27,230.42,186.84,241.87,3.87,0.37,2013-01-06 11:55:00,5.0,True
2013-01-06 13:00:00,3777.14,3.01,3.08,86.65,21490.62,1.62,0.6,1.02,1.39,1129.91,22.27,6.43,132.35,126.26,120.66,125.04,338.29,445.96,393.82,431.55,390.14,326.35,303.26,237.04,205.95,251.35,3.97,0.37,2013-01-06 11:55:00,65.0,True
2013-01-06 14:00:00,3741.96,3.02,3.11,86.75,20968.84,1.62,0.63,0.99,1.4,1119.53,22.12,7.18,135.25,135.89,129.91,133.49,350.7,486.2,455.16,438.48,391.3,343.02,311.02,218.98,208.14,247.6,3.97,0.42,2013-01-06 13:05:00,55.0,True
2013-01-06 15:00:00,3746.92,2.99,3.08,86.86,21216.99,1.59,0.59,1.0,1.4,1127.62,22.22,6.68,138.25,132.86,128.43,130.47,368.36,456.02,396.65,397.19,377.87,330.04,314.43,242.43,215.03,263.54,3.99,0.42,2013-01-06 13:05:00,115.0,True
2013-01-06 16:00:00,3770.04,3.01,3.08,86.95,21129.73,1.61,0.59,1.03,1.4,1118.48,22.3,6.64,145.32,139.97,140.06,141.05,369.51,480.29,433.4,394.44,382.84,337.34,314.05,247.14,215.98,268.73,4.02,0.34,2013-01-06 15:10:00,50.0,True
2013-01-06 17:00:00,3772.19,3.0,3.09,86.34,21075.9,1.61,0.58,1.03,1.4,1104.58,22.21,6.87,158.71,151.34,150.18,149.75,364.5,474.92,442.77,413.84,395.82,355.99,330.65,247.83,206.04,249.41,4.02,0.39,2013-01-06 16:50:00,10.0,True
2013-01-06 18:00:00,3725.17,3.01,3.11,85.88,20903.19,1.61,0.57,1.04,1.4,1120.44,22.08,6.94,159.46,157.88,152.92,152.5,393.66,467.74,452.47,413.06,399.23,378.98,356.36,281.79,231.31,274.38,4.06,0.39,2013-01-06 16:50:00,70.0,True
2013-01-06 19:00:00,3760.17,3.0,3.07,85.3,20605.78,1.61,0.58,1.03,1.4,1118.4,22.08,7.01,151.81,145.09,136.77,139.85,433.07,514.32,453.19,405.02,385.74,366.61,336.57,284.01,251.13,296.27,4.01,0.43,2013-01-06 18:45:00,15.0,True
2013-01-06 20:00:00,3613.31,2.94,3.01,83.21,21332.42,1.54,0.56,0.97,1.4,1114.49,22.22,7.34,149.44,146.42,145.86,145.59,405.67,498.05,440.23,405.73,390.28,373.08,332.7,271.87,234.04,264.39,3.9,0.43,2013-01-06 18:45:00,75.0,True
2013-01-06 21:00:00,3616.1,2.94,3.02,82.6,21631.99,1.54,0.58,0.96,1.4,1117.51,22.43,7.17,139.42,142.24,136.28,132.16,397.31,509.81,466.99,427.71,411.59,401.26,363.4,289.39,237.42,283.47,3.93,0.44,2013-01-06 20:25:00,35.0,True
2013-01-06 22:00:00,3650.23,2.92,3.01,81.93,21655.58,1.52,0.53,0.99,1.4,1107.74,21.99,7.26,155.33,161.83,159.63,148.75,402.22,522.78,494.98,465.72,423.3,417.97,388.98,306.44,253.84,283.09,4.0,0.37,2013-01-06 21:50:00,10.0,True
2013-01-06 23:00:00,3659.01,2.91,2.98,81.64,22631.57,1.51,0.51,1.0,1.4,1118.53,22.03,7.19,121.97,135.65,129.86,124.94,440.11,533.17,488.74,464.06,444.83,438.98,415.02,328.86,277.87,331.88,3.98,0.37,2013-01-06 21:50:00,70.0,True
2013-01-07 00:00:00,3614.2,2.97,3.06,80.54,22450.88,1.57,0.57,1.0,1.4,1120.33,22.27,6.96,114.37,125.8,115.74,115.86,404.7,480.5,405.61,444.94,435.06,414.82,376.7,311.59,282.12,308.58,3.92,0.42,2013-01-06 23:25:00,35.0,True
2013-01-07 01:00:00,3611.99,2.93,3.09,80.62,23373.11,1.53,0.57,0.95,1.4,1114.77,22.2,7.11,109.6,119.85,112.69,113.94,377.11,455.59,355.25,431.59,415.24,349.97,332.2,293.13,258.41,295.63,3.99,0.42,2013-01-06 23:25:00,95.0,True
2013-01-07 02:00:00,3646.61,2.93,3.06,80.53,23212.53,1.53,0.57,0.96,1.4,1108.03,22.24,7.06,118.79,119.86,117.72,121.16,359.39,465.14,352.52,398.72,403.66,335.13,304.13,269.29,240.58,271.87,3.91,0.35,2013-01-07 01:10:00,50.0,True
2013-01-07 03:00:00,3657.67,2.92,3.05,80.86,23458.05,1.52,0.57,0.95,1.4,1114.04,22.37,7.01,129.36,130.78,131.82,126.81,354.77,452.28,381.55,383.11,395.3,318.59,308.98,243.13,216.76,246.68,3.89,0.31,2013-01-07 02:45:00,15.0,True
2013-01-07 04:00:00,3664.9,2.92,3.05,81.41,23408.08,1.52,0.55,0.96,1.4,1120.3,22.52,6.85,150.93,146.97,142.63,140.59,330.54,428.83,337.93,384.27,390.12,310.44,301.53,245.49,207.72,224.77,3.89,0.31,2013-01-07 02:45:00,75.0,True
2013-01-07 05:00:00,3689.13,2.94,3.04,82.36,23241.91,1.54,0.55,0.98,1.4,1117.54,22.26,7.04,126.99,121.27,116.59,121.54,320.16,399.59,331.0,390.85,377.25,300.87,279.09,260.02,233.78,237.62,3.88,0.39,2013-01-07 04:15:00,45.0,True
2013-01-07 06:00:00,3639.78,2.89,3.07,83.1,23287.89,1.49,0.5,0.99,1.4,1117.68,22.47,7.04,137.3,132.3,131.23,133.07,318.15,416.85,334.25,373.54,361.22,251.71,254.97,219.21,201.25,219.41,3.84,0.34,2013-01-07 05:55:00,5.0,True
2013-01-07 07:00:00,3657.88,2.92,3.06,82.18,22976.14,1.53,0.56,0.97,1.4,1113.45,22.44,7.01,136.08,132.33,123.66,125.43,297.09,380.28,283.37,344.46,336.49,251.86,250.89,200.0,183.27,199.14,3.86,0.34,2013-01-07 05:55:00,65.0,True
2013-01-07 08:00:00,3528.76,2.9,3.01,80.78,22931.37,1.5,0.61,0.89,1.4,1117.64,22.36,7.3,150.23,140.35,146.01,145.57,316.94,458.08,378.13,348.32,348.49,316.01,276.83,242.0,221.78,244.91,3.84,0.36,2013-01-07 07:35:00,25.0,True
2013-01-07 09:00:00,3534.2,2.92,3.0,81.67,20922.26,1.52,0.62,0.9,1.4,1119.29,22.01,7.42,119.63,127.89,125.7,115.9,324.99,417.52,419.43,357.13,367.53,375.88,297.17,317.11,257.11,218.8,3.87,0.37,2013-01-07 09:00:00,0.0,True
2013-01-07 10:00:00,3454.35,2.95,3.06,81.48,20296.9,1.56,0.64,0.92,1.4,1121.19,22.14,7.47,100.77,101.26,97.52,100.71,485.63,561.76,572.65,431.24,405.45,391.33,352.55,340.84,331.33,367.11,3.86,0.37,2013-01-07 09:00:00,60.0,True
2013-01-07 11:00:00,3471.74,2.91,3.03,81.61,20574.98,1.51,0.58,0.93,1.4,1109.56,22.08,7.37,131.22,135.36,137.54,131.06,470.58,572.78,531.36,451.88,421.2,394.27,343.99,307.79,305.81,341.33,3.86,0.38,2013-01-07 10:25:00,35.0,True
2013-01-07 12:00:00,3440.21,2.88,3.04,81.76,20114.14,1.48,0.56,0.92,1.4,1120.07,22.12,7.25,151.6,143.69,146.48,146.0,462.92,585.46,503.22,465.7,423.19,426.86,393.31,316.71,301.8,326.79,3.85,0.37,2013-01-07 12:00:00,0.0,True
2013-01-07 13:00:00,3538.27,2.84,2.93,82.76,19670.61,1.44,0.55,0.89,1.4,1113.31,21.58,7.4,148.06,146.68,150.5,146.76,471.91,631.35,580.58,532.93,463.71,487.26,465.23,340.06,326.14,344.69,3.86,0.37,2013-01-07 12:00:00,60.0,True
2013-01-07 14:00:00,3457.53,2.89,2.99,82.66,18647.33,1.49,0.55,0.94,1.4,1120.1,21.37,7.48,189.01,180.93,191.91,186.75,564.33,689.38,696.45,568.99,492.79,524.16,508.35,373.25,354.21,405.86,3.8,0.4,2013-01-07 13:20:00,40.0,True
2013-01-07 15:00:00,3450.59,2.94,2.99,83.27,20462.97,1.54,0.59,0.95,1.4,1119.3,21.1,7.56,177.52,189.85,186.43,183.41,633.31,739.2,763.07,609.52,521.88,570.27,585.13,494.62,463.97,546.2,3.94,0.4,2013-01-07 13:20:00,100.0,True
2013-01-07 16:00:00,3455.27,2.92,2.99,83.57,21765.92,1.52,0.62,0.9,1.4,1118.98,21.94,7.13,137.95,145.82,136.0,138.42,589.03,661.84,700.55,590.35,510.02,524.77,496.25,431.61,452.04,492.91,3.96,0.39,2013-01-07 16:00:00,0.0,True
2013-01-07 17:00:00,3479.58,2.88,2.95,83.45,20939.9,1.48,0.58,0.91,1.4,1121.02,21.66,7.08,135.13,141.86,129.43,131.63,562.65,665.56,626.09,518.92,483.16,427.78,404.17,361.53,378.06,431.06,3.99,0.39,2013-01-07 16:00:00,60.0,True
2013-01-07 18:00:00,3438.39,2.87,2.98,83.0,20834.88,1.47,0.55,0.92,1.4,1117.06,21.69,7.23,166.6,150.4,147.69,154.75,511.93,635.25,569.0,481.55,458.51,393.95,359.75,285.96,286.03,324.37,3.96,0.52,2013-01-07 17:40:00,20.0,True
2013-01-07 19:00:00,3462.81,2.82,2.96,84.06,21171.1,1.42,0.52,0.9,1.4,1113.54,21.64,7.31,159.74,155.97,156.31,155.53,511.38,681.5,606.36,549.98,460.95,408.83,376.84,293.39,273.86,343.48,3.96,0.52,2013-01-07 17:40:00,80.0,True
2013-01-07 20:00:00,3520.62,2.86,2.92,84.75,21850.58,1.46,0.59,0.88,1.4,1120.98,21.76,7.24,127.11,134.79,122.44,126.61,476.5,637.39,557.03,545.24,462.5,397.55,354.7,272.29,245.71,318.52,3.94,0.47,2013-01-07 19:55:00,5.0,True
2013-01-07 21:00:00,3438.66,2.9,2.98,84.88,21451.51,1.5,0.62,0.89,1.4,1119.56,21.82,7.29,138.51,138.2,140.03,137.29,463.82,619.21,557.83,513.58,460.94,415.3,379.2,287.09,251.31,335.12,3.94,0.47,2013-01-07 19:55:00,65.0,True
2013-01-07 22:00:00,3442.07,2.91,2.98,84.76,21310.13,1.51,0.61,0.9,1.4,1119.64,21.6,7.3,154.43,145.35,139.03,141.62,487.01,663.63,612.7,541.57,472.77,426.31,399.61,294.56,261.11,348.56,3.91,0.48,2013-01-07 21:35:00,25.0,True
2013-01-07 23:00:00,3465.52,2.79,2.89,84.94,17242.05,1.44,0.53,0.92,1.35,1131.0,21.23,7.35,145.51,143.39,137.9,139.21,501.8,675.82,633.14,525.29,470.17,395.69,384.94,301.94,274.34,370.88,3.94,0.48,2013-01-07 21:35:00,85.0,True
2013-01-08 00:00:00,3544.51,2.72,2.84,84.4,12920.57,1.43,0.53,0.91,1.29,1121.47,20.74,6.94,176.3,165.53,164.73,168.6,517.62,691.61,668.68,570.81,478.28,444.61,397.21,326.85,280.52,371.21,4.0,0.55,2013-01-07 23:40:00,20.0,True
2013-01-08 01:00:00,3587.22,2.74,2.81,85.3,13176.46,1.44,0.55,0.9,1.3,1124.96,20.54,7.01,183.16,174.3,176.85,169.14,569.1,706.33,699.51,589.01,491.17,440.75,411.45,325.4,280.19,381.61,3.97,0.55,2013-01-07 23:40:00,80.0,True
2013-01-08 02:00:00,3605.5,2.78,2.88,83.77,13047.82,1.48,0.57,0.91,1.3,1131.46,20.57,6.96,201.87,185.44,178.61,182.83,536.12,692.38,663.6,535.8,489.05,435.76,402.33,304.35,270.32,350.42,3.99,0.52,2013-01-08 01:20:00,40.0,True
2013-01-08 03:00:00,3578.71,2.75,2.85,84.12,12692.6,1.45,0.55,0.9,1.3,1110.35,20.69,6.82,170.38,157.33,156.36,159.24,520.43,692.13,630.03,519.97,473.73,414.45,383.56,309.32,282.63,352.59,3.97,0.52,2013-01-08 01:20:00,100.0,True
2013-01-08 04:00:00,3599.56,2.78,2.87,86.16,12761.91,1.48,0.56,0.92,1.3,1126.33,20.78,6.78,162.1,161.35,165.09,163.32,551.87,710.66,706.33,552.01,478.05,434.91,395.71,321.32,303.5,376.45,4.0,0.49,2013-01-08 03:05:00,55.0,True
2013-01-08 05:00:00,3601.53,2.91,3.01,85.88,19441.52,1.52,0.57,0.95,1.39,1130.61,21.64,6.9,175.96,168.65,162.35,168.84,580.36,724.67,736.93,575.93,488.11,467.67,413.96,336.27,321.41,403.49,3.96,0.44,2013-01-08 04:30:00,30.0,True
2013-01-08 06:00:00,3537.33,2.94,3.07,87.09,20945.7,1.55,0.62,0.93,1.4,1109.29,21.99,6.96,149.13,147.83,143.71,151.94,584.62,716.33,694.27,576.99,499.22,464.03,420.97,356.58,301.61,406.73,3.92,0.43,2013-01-08 06:00:00,0.0,True
2013-01-08 07:00:00,3588.58,2.95,3.05,86.32,20849.46,1.55,0.61,0.94,1.4,1119.22,21.77,7.03,149.21,156.86,153.55,150.08,618.68,693.77,686.67,616.47,521.2,515.82,446.08,417.23,352.67,474.42,4.0,0.43,2013-01-08 06:00:00,60.0,True
2013-01-08 08:00:00,3585.49,2.96,3.03,86.41,21259.63,1.56,0.6,0.96,1.4,1121.51,21.91,6.9,127.61,139.62,122.65,127.36,563.61,678.05,650.93,593.46,511.79,460.83,420.11,351.48,301.17,382.06,3.88,0.4,2013-01-08 07:35:00,25.0,True
2013-01-08 09:00:00,3518.77,2.98,3.06,86.09,21139.64,1.58,0.63,0.95,1.4,1124.66,21.73,6.84,108.37,116.02,102.35,115.49,650.65,714.72,710.44,613.35,515.6,577.54,500.89,442.8,391.2,436.35,3.93,0.49,2013-01-08 08:55:00,5.0,True
2013-01-08 10:00:00,3507.29,2.98,3.05,86.19,21308.59,1.58,0.63,0.95,1.4,1130.92,22.13,6.71,114.55,119.25,112.79,115.2,682.86,746.74,712.74,588.86,521.07,508.77,456.95,387.86,377.99,457.64,4.02,0.49,2013-01-08 08:55:00,65.0,True
2013-01-08 11:00:00,3518.2,2.9,2.99,85.91,20458.66,1.5,0.58,0.92,1.4,1131.07,22.12,6.81,141.09,142.5,140.32,138.55,618.21,667.51,606.7,526.79,490.89,407.5,370.14,318.04,311.36,368.75,4.02,0.51,2013-01-08 10:15:00,45.0,True
2013-01-08 12:00:00,3512.21,2.87,2.96,86.39,19689.42,1.47,0.54,0.94,1.4,1127.33,22.18,6.65,155.06,147.61,144.23,143.12,549.81,652.98,536.89,492.5,459.03,387.18,356.19,300.72,277.07,321.88,4.04,0.53,2013-01-08 11:45:00,15.0,True
2013-01-08 13:00:00,3491.17,2.88,2.96,87.56,19442.39,1.48,0.56,0.92,1.4,1131.35,22.45,6.54,130.54,134.57,121.64,127.24,509.34,646.57,509.63,488.03,451.22,398.36,362.52,300.66,280.43,332.88,3.86,0.53,2013-01-08 11:45:00,75.0,True
2013-01-08 14:00:00,3500.49,2.87,2.95,86.91,18898.03,1.47,0.58,0.89,1.4,1130.4,21.94,6.74,133.93,136.24,127.66,130.03,529.36,668.56,639.35,509.0,461.29,451.88,387.46,330.9,320.07,361.93,3.83,0.49,2013-01-08 13:25:00,35.0,True
