STEEL_新厂A_DCS_采集时间,STEEL_新厂A_DCS_GAS_FLOW_NM3H,STEEL_新厂A_DCS_助燃风量[Nm3/h],STEEL_新厂A_DCS_ZONE1_TEMP_C,STEEL_新厂A_DCS_二段炉温(℃),STEEL_新厂A_DCS_均热段温度(°F),STEEL_新厂A_DCS_WALKING_BEAM_SPEED,STEEL_新厂A_DCS_入炉温度,STEEL_新厂A_DCS_SLAB_OUT_TEMP_C,STEEL_新厂A_DCS_炉压(kPa),STEEL_新厂A_DCS_O2_PERCENT,STEEL_新厂A_DCS_板坯厚度,STEEL_新厂A_DCS_THROUGHPUT,STEEL_新厂A_DCS_厂商临时标签,BOILER_新厂B_PLC_采集时间,BOILER_新厂B_PLC_UNIT_LOAD,BOILER_新厂B_PLC_总煤量(t/h),BOILER_新厂B_PLC_一次风流量,BOILER_新厂B_PLC_二次风流量,BOILER_新厂B_PLC_锅炉给水,BOILER_新厂B_PLC_主汽压(MPa),BOILER_新厂B_PLC_MAIN_STEAM_TEMP,BOILER_新厂B_PLC_主汽流量,BOILER_新厂B_PLC_炉膛负压(Pa),BOILER_新厂B_PLC_空预器入口氧量[%],BOILER_新厂B_PLC_厂商状态字
2026-01-01 09:01:00,25257.29574558894,45109.83661497178,952.7466029716836,1142.0192432316485,2282.9137810502134,1.1898782688422884,167.55002043860884,1166.1140321660569,0.007631766072639814,2.8928302213301795,220,167.0206210952096,1,2026-01-01 00:30:30,657.2793638488943,316.7595128793314,659999.1664563587,1025279.6201683474,665.0210552560849,24.119026150738307,567.2650061315826,1890.4904301797828,-86.84116963680093,3.0392453319952697,1
2026-01-01 09:02:00,25255.216085703225,45211.06395149141,957.0566473602885,1141.1878966448608,2284.034902257391,1.2029433713276265,169.66028460034022,1167.884831440252,0.008989108601317826,2.9421275931622737,220,171.45191335218294,2,2026-01-01 00:31:00,657.741202452552,317.85560483505554,672917.8758466291,1024985.87424166,666.8562086856565,24.223546970621012,567.8980853801021,1905.2764005907502,-80.05445699341087,3.1131913897434105,3
2026-01-01 09:03:00,25192.682080093884,44668.3720168505,958.1420530296455,1137.9327737669491,2289.428471252087,1.2112224447972522,174.00594024263063,1168.7433480292145,0.009491935011475766,3.003451804834825,220,171.261624022452,0,2026-01-01 00:31:30,656.6970900774344,313.7595858561967,666906.8262093733,998415.6452719313,673.4959915766804,24.28977955837802,569.2017820727892,1908.4122955751468,-77.54032494262117,3.205177707252238,2
2026-01-01 09:04:00,25247.119712884964,45120.61435035311,955.10111832289,1140.4502843415335,2291.7960126114262,1.1984305996341786,175.33167094576692,1168.6001781464365,0.00951221057361021,2.9432722636527284,220,170.91123034037736,2,2026-01-01 00:32:00,658.5824112267792,317.62573456733634,667335.818195541,1020448.4558725453,678.6520343824731,24.18744479707343,569.5995012837301,1912.0456665980346,-77.43894713194895,3.114908395479093,0
2026-01-01 09:05:00,25503.380027435232,45662.40135636436,958.3467885282231,1137.3862267049994,2287.9454300433295,1.1975426067784143,166.8398230246159,1166.523392829441,0.00868228854604526,2.9326290657574643,220,168.85040779121604,1,2026-01-01 00:32:30,665.5181651949426,321.66859352298616,683887.8040382974,1020754.2130343078,679.7588155653682,24.180340854227314,567.0519469073847,1914.8721429162301,-81.5885572697737,3.098943598636197,0
2026-01-01 09:06:00,25267.77339495541,45157.93798438351,954.7754394633299,1139.8076618198738,2289.7615878823317,1.1831148448341349,169.0721090942743,1169.5977132593086,0.008360579280039308,3.0163794170812634,220,172.27546774793876,0,2026-01-01 00:33:00,660.1618229638082,318.38851953398523,668054.5021713581,1019602.4652263948,676.7342489282066,24.06491875867308,567.7216327282823,1923.276319095516,-83.19710359980346,3.224569125621895,0
2026-01-01 09:07:00,25359.880726783256,45091.59538274181,951.4464241712709,1137.352486846058,2290.2870248470267,1.2083120807750498,169.49285135200577,1168.922281559768,0.008985838306354195,2.9156196390905444,220,176.66705495565583,0,2026-01-01 00:33:30,663.0026077030092,317.83298243967454,658583.9913735145,1007696.8526815797,680.1700752623892,24.266496646200398,567.8478554056018,1925.4702348163157,-80.07080846822902,3.073429458635817,0
2026-01-01 09:08:00,25172.34040821242,43907.3866006667,953.6644267280155,1141.199643509299,2284.116112182144,1.200728603594858,164.60058570574103,1168.1885187391601,0.0068436279630468,3.00376651466808,220,170.20020736787868,0,2026-01-01 00:34:00,658.8561683212146,308.75613307792116,645121.6880191255,993766.5583099069,666.5699969605786,24.20582882875886,566.3801757117224,1906.950791671335,-90.781860184766,3.20564977200212,1
2026-01-01 09:09:00,25327.357750546355,45216.449398667566,952.8211339088039,1145.751325799098,2282.894125393476,1.1972831570068632,173.7519665573302,1169.9288199142482,0.007030797359381844,2.986315527429542,220,170.9283330006261,0,2026-01-01 00:34:30,663.2773159851021,319.48771669530777,665639.2434114179,1046075.6613450757,669.0522569952509,24.178265256054903,569.1255899671991,1933.0862508251553,-89.84601320309078,3.179473291144313,1
2026-01-01 09:10:00,25086.039857662818,44680.72129327449,954.3361188965256,1142.8153340301383,2287.9504223096637,1.2130837868679833,172.2588149056434,1167.0757674045458,0.009291556002270262,3.0355581775402842,220,168.26894443588483,2,2026-01-01 00:35:00,657.7933960129815,315.97058297485336,662165.5241290207,1022872.5856274295,670.7442383167447,24.304670294943868,568.677644471693,1893.766716225384,-78.5422199886487,3.2533372663104263,1
2026-01-01 09:11:00,25198.329265036387,44764.33322509311,956.0751343517895,1141.3776576250334,2283.1101412444195,1.1843257145439354,172.08554747810317,1168.3655951005424,0.008856273284078725,3.0552253607960496,220,168.2859187574909,2,2026-01-01 00:35:30,661.1526290915767,316.614154741693,668024.6290118144,1019011.5305481603,666.8064358146978,24.074605716351485,568.625664243431,1913.2520390430382,-80.71863357960638,3.2828380411940743,3
2026-01-01 09:12:00,25539.29440773793,45646.687715925545,952.8851290783522,1138.1441567038542,2287.6062331831145,1.1949538650773395,169.55887896124432,1169.8307394229012,0.008875082164365456,3.0054879027749433,220,173.34044531071837,2,2026-01-01 00:36:00,670.2313732287412,323.26725640106275,674216.3705843734,1027232.2483704932,682.5460593193826,24.159630920618717,567.8676636883733,1950.7432849758648,-80.62458917817271,3.2082318541624155,2
2026-01-01 09:13:00,25184.698176828868,44892.53146994224,954.4904634673602,1140.7355582103798,2284.465254214927,1.200048501939702,173.48133239737194,1169.3903593896011,0.008221825804031642,2.9550546522427017,220,174.35790155717115,2,2026-01-01 00:36:30,661.9233379273528,318.25460816501976,667933.4515941204,1021456.810228212,669.2489097151862,24.200388015517618,569.0443997192116,1922.5856158575511,-83.8908709798418,3.1325819783640525,2
2026-01-01 09:14:00,25374.303740969364,45215.21003688486,954.94356154049,1142.3606274193842,2286.87798957659,1.1970445205367404,173.85365867077687,1168.8552120701377,0.007175005116155336,3.0754015621603843,220,169.3821059504035,1,2026-01-01 00:37:00,667.2222300006498,320.6745818833068,674413.3824267285,1035635.1107881034,678.0705280876022,24.176356164293924,569.1560976012331,1933.1469661245378,-89.12497441922332,3.3131023432405766,0
2026-01-01 09:15:00,25279.12509326159,44640.78083201627,952.9587908703539,1139.8225456490836,2286.6329943453497,1.17563432170201,174.64011329647803,1168.9895066790548,0.00691989781802235,3.0104947841026983,220,168.57337408691353,0,2026-01-01 00:37:30,665.4030175293111,316.426266464158,660830.0183648341,1011856.9884273798,675.7063304119547,24.005074573616078,569.3920339889435,1928.4385410094726,-90.40051090988825,3.2157421761540474,0
2026-01-01 09:16:00,25190.145627491835,44488.22180402031,952.472353537133,1140.256985364915,2290.155350178709,1.203493359315373,169.31966867849073,1168.9709588665173,0.008938046907328074,2.924322924789644,220,168.0452028135063,1,2026-01-01 00:38:00,663.7398945641406,315.67650428316114,658374.0635234632,1011199.0421447452,679.0946822584647,24.22794687452298,567.7959006035472,1922.9773484742204,-80.30976546335964,3.0864843871844663,1
2026-01-01 09:17:00,25113.62357622967,44791.17861224385,954.3177319658004,1136.600179878158,2287.085775742039,1.1996950000460525,171.3974982586986,1170.1307836411202,0.009082826613621805,3.0085109105807932,220,168.6576037468403,2,2026-01-01 00:38:30,662.3889173855658,318.6877523996968,669680.1940940206,1006246.0662416106,673.0477217278394,24.19756000036842,568.4192494776096,1927.8657877164633,-79.58586693189098,3.21276636587119,1
2026-01-01 09:18:00,25329.07953077518,45104.015271844,955.7267941844501,1138.2597858404126,2285.8081664595884,1.2101076521173404,168.44485826729635,1169.016085675614,0.006879526849813411,2.9456974066697805,220,169.96530370144606,2,2026-01-01 00:39:00,668.3376928194675,320.9542067788792,678365.682463719,1020210.0978108774,677.1134337425552,24.280861216938725,567.5334574801889,1935.744867703991,-90.60236575093295,3.118546110004671,2
2026-01-01 09:19:00,25135.554830471192,44774.58541248317,952.6006926677511,1136.2470155672727,2289.104407288766,1.2203986664864295,168.7082505639411,1170.0529574847894,0.00726048589310828,2.7926871608096384,220,167.39136186774286,1,2026-01-01 00:39:30,664.061838297004,319.02716416793226,666940.9043832001,1006100.1040432497,677.5382952564959,24.363189331891434,567.6124751691823,1931.2027267447934,-88.6975705344586,2.8890307412144582,0
2026-01-01 09:20:00,25321.75406516172,45112.6253384922,952.1159639917042,1143.7370973672766,2297.041308659424,1.1981210639220827,173.9258921504914,1167.3403823612116,0.007897106848030072,2.9179662786976555,220,168.45217677993512,2,2026-01-01 00:40:00,669.2785447526813,321.5862273354898,671574.119235543,1044391.6803225334,694.5328515313183,24.18496851137666,569.1777676451475,1924.2111883518714,-85.51446575984964,3.076949418046483,0
2026-01-01 09:21:00,25033.24366240875,44657.92325926101,953.1344503436233,1140.8092212961951,2290.4094089721975,1.2038447266178238,170.21495212207776,1170.707067783373,0.008874637841146279,2.964360290735368,220,171.72606901174476,2,2026-01-01 00:40:30,662.626541650692,318.88365282711084,668949.4042383118,1024208.7460807051,677.850173042846,24.23075781294259,568.0644856366233,1931.4523270603593,-80.62681079426861,3.146540436103052,2
2026-01-01 09:22:00,25106.94795303969,44699.023115710406,953.7817897162814,1141.2605156768861,2283.868329081521,1.2025305992157806,169.38523227121317,1171.9671521348923,0.007659461567497968,2.958034457062146,220,169.51666578665723,2,2026-01-01 00:41:00,665.0284989785368,319.28581083719564,671949.9458112951,1027512.122494269,670.5493639986377,24.220244793726245,567.815569681364,1948.1150879391078,-86.70269216251016,3.137051685593219,0
2026-01-01 09:23:00,25135.94224639328,44779.84220489812,951.8876418802637,1139.3443148530148,2289.3985876012293,1.2016978710443322,172.41283572640336,1170.0709363859544,0.007147773504992079,2.871607204377221,220,168.29653096188184,2,2026-01-01 00:41:30,666.310854491823,320.14475187539233,669588.8946689486,1022841.6168649321,680.0023273132397,24.213582968354658,568.723850717921,1936.2986390296414,-89.2611324750396,3.0074108065658316,3
2026-01-01 09:24:00,25104.374883398275,44747.25473761561,952.0641401254338,1136.758388387544,2296.118098129318,1.1986169153648663,172.66200858789688,1169.5281959722101,0.008988418936943705,2.9666824891084653,220,167.51491099315254,0,2026-01-01 00:42:00,666.0768654132887,320.2291241081009,670810.4217639912,1013047.8749461836,689.6827917416485,24.18893532291893,568.798602576369,1930.930716283042,-80.05790531528147,3.150023733662698,0
2026-01-01 09:25:00,24890.568748271697,44528.270662449475,952.0157723953561,1139.9531261697728,2289.648591487182,1.2038657673700048,166.98284072973584,1169.1207989332754,0.008597273634785425,3.0287944996979475,220,171.9587697347539,2,2026-01-01 00:42:30,661.2841466054064,319.2752094583105,669321.5971164549,1023088.4369372108,675.1863967201042,24.23092613896004,567.0948522189208,1913.4434293479953,-82.01363182607287,3.2431917495469214,2
2026-01-01 09:26:00,24937.500763926026,44265.22604405783,950.0398579242285,1138.2411652050366,2292.6571519864983,1.2112816373545703,167.40920374364958,1170.3945094333492,0.00730574435554892,2.9034601916152463,220,167.75910553722943,1,2026-01-01 00:43:00,663.0066583434691,317.21381837377766,660720.0606129912,1009992.3079526001,681.3894551009329,24.290253098836562,567.2227611230949,1928.317454258241,-88.4712782222554,3.0551902874228696,1
2026-01-01 09:27:00,24971.78666587547,44638.51535827925,951.5769075889011,1137.4789792868141,2292.1957778686547,1.1915093527794982,172.84919869684097,1169.0811406784571,0.007340645787936446,3.0151760623900987,220,169.55103166170878,2,2026-01-01 00:43:30,664.4093260585887,320.4892689499635,672139.7792492342,1017807.0499633435,682.1379696425604,24.132074822235985,568.8547596090523,1921.5856540067625,-88.29677106031777,3.2227640935851483,3
2026-01-01 09:28:00,24870.547940986824,44422.30734232276,950.5199943867507,1139.4255149506735,2292.397866734995,1.2190092859937895,172.10425631591949,1168.9468508361845,0.009109976117653237,2.832509786482194,220,171.81773798715685,0,2026-01-01 00:44:00,662.419714208895,319.23422954832137,667591.6430372822,1021992.8220567221,680.4216076609973,24.352074287950316,568.6312768947759,1914.4673001127146,-79.45011941173382,2.948764679723291,3
2026-01-01 09:29:00,25031.54930478537,44581.454244035165,954.5027094587252,1139.4220080143189,2292.008859264504,1.205062973817628,169.16165030124438,1167.6686391979335,0.0067191251836491925,3.0350435555131416,220,170.90266613292877,0,2026-01-01 00:44:30,666.9814636213547,320.3619065508936,680676.9495724599,1026036.6474831697,684.5242718855804,24.240503790541023,567.7484950903734,1917.2150101943705,-91.40437408175404,3.2525653332697124,1
2026-01-01 09:30:00,24997.721548001937,44381.91752825721,949.9850327745523,1138.720730368705,2289.909005108591,1.2030297852479415,174.78342303392168,1170.0697915024923,0.0077071241604363015,2.9493115243796,220,170.4102393487599,2,2026-01-01 00:45:00,666.6673630710079,319.0501107141985,667418.6203239944,1019516.4132314804,681.13130887096,24.22423828198353,569.4350269101765,1935.2762181220899,-86.46437919781849,3.1239672865694006,2
2026-01-01 09:31:00,24668.82857797441,43999.10845123328,951.6057308073802,1137.4042406218387,2288.614022018302,1.1775087080731677,169.6035287959654,1169.5636714946484,0.00844930760001406,2.8874065515013703,220,170.4293374428257,1,2026-01-01 00:45:30,658.9710257375939,317.04437220770194,668078.7366467521,1008347.8408117554,671.4131806556496,24.02006966458534,567.8810586387896,1908.6893681971326,-82.7534619999297,3.0311098272520556,3
2026-01-01 09:32:00,24663.218512293948,44107.882475713304,951.1106483177986,1136.843879334909,2288.317117534185,1.1998937369552245,162.27454255109916,1169.643511361817,0.008164386188415407,3.083248874982793,220,167.95069438684317,1,2026-01-01 00:46:00,659.3506669739556,318.21626617941604,670151.7531831076,1010405.1091007543,671.4234835564431,24.199149895641796,565.6823627653298,1910.2291941597628,-84.17806905792297,3.32487331247419,1
2026-01-01 09:33:00,24701.903130584782,43711.39296007469,947.7641115767219,1138.682926779848,2289.3431700430797,1.1902410328257917,166.81642669032567,1169.8998124331313,0.008929414751328862,3.0317287754402846,220,168.40231422873993,0,2026-01-01 00:46:30,660.8310910330734,315.04896859282337,656012.673441326,1008207.2641474366,674.5287984233663,24.121928262606332,567.0449280070977,1916.3916862781386,-80.35292624335568,3.2475931631604267,1
2026-01-01 09:34:00,24845.29592161967,44239.54169179727,947.1395041939418,1140.961823724636,2290.112396006491,1.2057437777933546,164.10099203412736,1169.2143040050964,0.006288986395285796,3.0704356035521796,220,168.90972563551313,2,2026-01-01 00:47:00,664.9221426834023,319.2869197489852,664257.7830364271,1031498.0256882831,679.9287220028946,24.245950222346835,566.2302976102382,1922.609271626818,-93.55506802357102,3.3056534053282696,1
2026-01-01 09:35:00,25050.453029835564,44605.344975882326,948.3725282693769,1135.1467638071756,2285.4478039492233,1.2095556982417583,174.58243310196016,1170.1277245428266,0.008017608930999403,3.0192700921850015,220,164.13080207704405,0,2026-01-01 00:47:30,670.5497313137419,321.9933592203879,673958.62621171,1017544.2685406022,678.8580359607475,24.276445585934066,569.374729930588,1946.0930335906428,-84.911955345003,3.2289051382775025,2
2026-01-01 09:36:00,24735.57200504544,43870.6297719924,950.203823890036,1136.8715845496506,2288.059370633658,1.2114988051611828,172.02084926294236,1168.8760492412666,0.008301161980171667,3.022195592889877,220,169.00597935226145,0,2026-01-01 00:48:00,663.1683001221523,316.99838075039577,669009.4701614426,1009137.3624538139,675.3098346112128,24.29199044128946,568.6062547788827,1914.5486929932547,-83.49419009914166,3.233293389334816,3
2026-01-01 09:37:00,24786.27184251682,43970.934794776025,947.336671465958,1137.6839035302426,2288.623373228954,1.1983359684408923,170.47483033792886,1169.8538235925537,0.008333596636223572,2.9637432588336563,220,169.63490133165374,0,2026-01-01 00:48:30,664.9178275677876,317.92198152500544,664769.96464177,1016051.4745875988,678.0539362892109,24.186687747527138,568.1424491013787,1927.3385808382752,-83.33201681888214,3.145614888250485,1
2026-01-01 09:38:00,24603.137764431496,43421.30993254351,946.7648382224038,1137.5059997317965,2288.932217903817,1.199254039769313,160.7296452742151,1169.6986786718535,0.00857691387294708,3.028150006224982,220,169.66815746884166,0,2026-01-01 00:49:00,660.8124473606101,314.08768066522157,656303.3573443294,1003810.6742098256,674.4601329265049,24.194032318154502,565.2188935822645,1914.1047585591627,-82.1154306352646,3.242225009337473,1
2026-01-01 09:39:00,24579.408652852806,43486.59682005821,941.8604551855015,1136.4450688674385,2287.7048084180474,1.2043712198273786,164.09100589443253,1168.2803206096353,0.006833132833070056,2.9876876622223967,220,169.58860415146046,1,2026-01-01 00:49:30,660.6826347417477,314.921409825874,646833.8569356228,1003006.4040488412,672.6575439105338,24.234969758619027,566.2273017683298,1902.3132740045323,-90.83433583464972,3.181531493333595,2
2026-01-01 09:40:00,24444.30214280228,43141.86343264549,946.4409571288877,1141.2870769262634,2290.6100963741824,1.1790193326114191,169.39703173921123,1168.7828020629915,0.009445144929249302,2.9433110516770324,220,170.2394216250977,1,2026-01-01 00:50:00,657.7583342691363,312.64904726966404,654578.8048052769,1015905.0036526773,674.1391105171681,24.032154660891354,567.8191095217634,1897.8034037821817,-77.7742753537535,3.114966577515549,1
2026-01-01 09:41:00,24649.753672911935,43728.5842123146,947.4235611889344,1138.0215653235298,2288.035808664834,1.1956623776739002,162.8791695009055,1169.406072038626,0.00845404294930309,2.9792493956059425,220,170.370453015195,0,2026-01-01 00:50:30,663.3374365446934,317.1688251625475,667616.9272588071,1018138.6334803834,676.1882235920741,24.1652990213912,565.8637508502717,1918.9386343479875,-82.72978525348455,3.1688740934089137,0
2026-01-01 09:42:00,24740.6740091926,43904.00302314473,947.2424238146168,1135.0356288490855,2287.178632062563,1.1945721965882001,173.76717872579007,1169.4375674470416,0.008560630049358217,2.892475679449482,220,173.08356458431865,0,2026-01-01 00:51:00,666.0422167711317,318.58029143999244,671242.0481538638,1011573.8648188412,677.861305103401,24.1565775727056,569.130153617737,1927.0230662514148,-82.19684975320892,3.038713519174223,0
2026-01-01 09:43:00,24557.94545281897,43583.234450494594,946.7566098306517,1133.0191817399198,2284.72053015108,1.205208156884507,169.58818954718518,1170.2582440312985,0.007423134381995979,2.9922227943426223,220,170.14514793653123,0,2026-01-01 00:51:30,661.8942404105085,316.6266649343509,667061.957675843,998148.2806373666,670.184681460014,24.241665255076057,567.8764568641556,1921.5668879736666,-87.8843280900201,3.188334191513934,1
2026-01-01 09:44:00,24741.98155697477,44129.96949806249,944.7787001065761,1136.2089072944796,2285.820860802502,1.1954262462280996,169.4275514202557,1169.5907426420652,0.00818075006538958,3.0293854139660787,220,171.53488156924206,0,2026-01-01 00:52:00,666.9033565701914,320.8572972090869,672161.1017203946,1025366.1520769196,677.1318271219812,24.163409969824798,567.8282654260767,1930.779786946756,-84.0962496730521,3.2440781209491183,2
2026-01-01 09:45:00,24571.741422778316,43692.68373304163,944.5074879441985,1139.274723778495,2288.3916686570137,1.2074389403567016,169.74635945406231,1169.9388989685588,0.00933046093793671,3.004189564724968,220,168.658750458048,2,2026-01-01 00:52:30,663.0430558663262,317.88553348663845,666423.8311759396,1029069.4572105585,677.2223666496245,24.25951152285361,567.9239078362187,1922.415565205519,-78.34769531031645,3.2062843470874522,1
2026-01-01 09:46:00,24517.17947731099,43465.64041287292,946.1452892918944,1136.456818442956,2287.937508011835,1.1980716530831035,166.1994025814767,1169.5732094803345,0.0079848205132477,3.039516103069607,220,170.49122346982804,1,2026-01-01 00:53:00,662.0617153399569,316.3317978903406,668458.1568400707,1013803.8900629767,675.7796525243156,24.184573224664828,566.859820774443,1916.708477180148,-85.0758974337615,3.2592741546044106,2
2026-01-01 09:47:00,24557.150938676095,43538.47673833942,943.720039549231,1131.1878251264525,2281.947438985366,1.2085528344224041,165.82738029996656,1167.3814844867327,0.008195357399803989,2.969463274348742,220,170.42315056919858,0,2026-01-01 00:53:30,663.4302355485644,317.00274695911065,665027.2141915992,995880.8624457351,668.5440159897508,24.26842267537923,566.7482140899899,1903.2266017397794,-84.02321300098005,3.1541949115231134,1
2026-01-01 09:48:00,24527.101531001714,43386.678267221636,938.888167896821,1132.80757717641,2289.776023933693,1.2221833565006408,162.40538884760247,1169.8354615448366,0.008316716121996857,2.9968558333138717,220,169.39466734826044,1,2026-01-01 00:54:00,663.0342839054509,315.9934357916046,652070.9985043819,1000163.4474877409,679.9921833078189,24.377466852005124,565.7216166542808,1921.8122551439715,-83.41641939001572,3.1952837499708076,1
2026-01-01 09:49:00,24579.915884807873,43705.16993142377,945.0294177208364,1135.5422008468583,2285.2041251418186,1.2155801660693453,170.0939010032147,1169.1015683688424,0.006366939863287421,2.9964770579511995,220,166.44991369168693,1,2026-01-01 00:54:30,664.6955051520556,318.66150627686795,674289.2115860285,1020700.155753878,675.1789811205597,24.324641328554762,568.0281703009645,1920.8796046920409,-93.16530068356289,3.1947155869267996,0
2026-01-01 09:50:00,24319.557520780025,43237.43926430991,940.3218179784258,1137.1598516370016,2284.4791004834274,1.2094711168137005,171.62503448637025,1169.7664202666917,0.007827440318366578,3.1479200621894723,220,167.17542912510453,2,2026-01-01 00:55:00,658.5125214138354,315.6579009229865,657493.1896310399,1018646.1650456197,668.0750760308836,24.275768934509603,568.4875103459111,1908.407548383905,-85.86279840816711,3.421880093284208,1
2026-01-01 09:51:00,24114.911884634603,43314.05310531084,944.7084642999936,1135.0285233604072,2289.7295663517025,1.2114472634459048,169.0495904196063,1169.1403653011091,0.008693016512069184,2.890589500229497,220,170.7477468019164,1,2026-01-01 00:55:30,653.7070085314407,317.02528035060186,672629.5331184624,1015609.4928567851,671.2399916461429,24.291578107567236,567.7148771258819,1889.6216975755542,-81.53491743965408,3.035884250344245,2
2026-01-01 09:52:00,24377.028739280693,43759.30754847406,944.8201096029334,1134.7603042558587,2289.65893693898,1.196340614213205,168.8698781537382,1170.539953645591,0.007511454503255171,3.1549811283492173,220,169.7530798010689,2,2026-01-01 00:56:00,660.5547563218649,320.134586305782,680753.3660847375,1025625.0226628714,678.4192556742597,24.170724913705637,567.6609634461215,1920.854206592132,-87.44272748372414,3.432471692523826,2
2026-01-01 09:53:00,24263.75774796234,43544.185271045775,942.4241438204131,1136.3167769722736,2284.3876817012906,1.1922937238554743,166.23964454226916,1169.8138572045461,0.00795783073773769,2.936236734294943,220,169.36736995581674,0,2026-01-01 00:56:30,658.0015586112717,318.79655213068384,673284.9578512273,1028732.9375765048,668.3159521805898,24.138349790843794,566.8718933626808,1907.8372107931477,-85.21084631131156,3.1043551014424144,2
2026-01-01 09:54:00,24307.937988843674,43767.14779645777,942.1687662461371,1136.38620728811,2285.131542320315,1.1915406354631786,171.00274282954047,1170.5412023030801,0.007967252473116077,2.96755505673218,220,168.50838906638737,0,2026-01-01 00:57:00,659.367951550638,320.6551015469399,677896.2917538481,1036146.3515463857,671.1328390906634,24.132325083705428,568.3008228488621,1917.8332292160433,-85.16373763441962,3.15133258509827,1
2026-01-01 09:55:00,24485.11905417046,43291.415552713435,943.5315295760906,1132.2175345908938,2282.562689586102,1.2019575280465071,160.19436289622075,1170.5851558767629,0.006420055976647912,3.016391628600449,220,170.0403180925985,1,2026-01-01 00:57:30,664.0422415421428,316.3061395759787,673531.8866079254,1006767.4024396298,672.4268765352487,24.215660224372055,565.0583088688662,1931.973635091845,-92.89972011676043,3.2245874429006736,0
2026-01-01 09:56:00,24127.451456829807,43108.37980993776,937.061516573525,1134.1376924007157,2287.8347357181083,1.2147340121643881,165.58221365147338,1169.2056351709984,0.00880430778597573,3.0404131529898297,220,171.00338539045623,0,2026-01-01 00:58:00,655.3277658464367,315.9032960794621,657886.3002383622,1014394.9136889951,671.6912287360295,24.317872097315107,566.674664095442,1895.9173892132321,-80.97846107012136,3.2606197294847448,3
2026-01-01 09:57:00,24326.16535275377,43483.22706482135,939.218049415739,1131.0320839171443,2287.840492245028,1.192706197036669,167.36634031457808,1170.5537495157344,0.0066459558930716325,2.992186638755441,220,173.57095968687835,1,2026-01-01 00:58:30,660.5048610815275,318.5644394601302,670254.5820558689,1011747.1405516219,677.3336687697544,24.14164957629335,567.2099020943734,1921.9862827920492,-91.77022053464184,3.188279958133162,3
2026-01-01 09:58:00,24322.72072675508,43408.73471265268,938.6281209610152,1130.4733411684915,2283.9675342834407,1.20468666877703,167.96605004290439,1169.9311066182634,0.008422667941484953,3.0120061491286743,220,169.84513142455452,2,2026-01-01 00:59:00,660.6096183025873,318.04504861048053,669089.9327585051,1009131.5971746846,672.0665595702663,24.23749335021624,567.3898150128713,1917.5977775472754,-82.88666029257524,3.2180092236930116,3
2026-01-01 09:59:00,24239.58344374873,43656.85960910697,935.6507923552197,1133.4773124239705,2288.6573506453806,1.1875279314267218,170.87164400354533,1168.6060208519702,0.00786640339163408,3.10505260408994,220,169.52786900033487,2,2026-01-01 00:59:30,658.7032847111251,320.4309189882919,668069.3815529712,1030085.6659228492,677.4440883142694,24.100223451413772,568.2614932010636,1901.7759369867467,-85.6679830418296,3.3575789061349104,2
