text,scenario_id,standard_name,relevance,role,unit,source,group_id,split
HMI.22.peripheral_gas_temp_3.AI,blast_furnace,peripheral_gas_temp_3,useful,state,degC,vendor_hmi_tag,b31644c6d7a0ffda,train
PERIPHERAL_GAS_TEMPERATURE_3,blast_furnace,peripheral_gas_temp_3,useful,state,degC,uppercase,36bc37f559e4a967,train
PERIPHERAL_GAS_TEMP_3,blast_furnace,peripheral_gas_temp_3,useful,state,degC,uppercase,b31644c6d7a0ffda,train
Peripheral gas temperature 3,blast_furnace,peripheral_gas_temp_3,useful,state,degC,template,36bc37f559e4a967,train
Peripheral gas temperature 3[degC],blast_furnace,peripheral_gas_temp_3,useful,state,degC,unit_bracket,36bc37f559e4a967,train
Peripheral_gas_temperature_3,blast_furnace,peripheral_gas_temp_3,useful,state,degC,normalized,36bc37f559e4a967,train
Peripheral_gas_temperature_3_01,blast_furnace,peripheral_gas_temp_3,useful,state,degC,channel_suffix,36bc37f559e4a967,train
Peripheral_gas_temperature_3_PV,blast_furnace,peripheral_gas_temp_3,useful,state,degC,control_suffix,36bc37f559e4a967,train
Peripheral_gas_temperature_3_degC,blast_furnace,peripheral_gas_temp_3,useful,state,degC,unit_suffix,36bc37f559e4a967,train
Peripheralgastemperature3,blast_furnace,peripheral_gas_temp_3,useful,state,degC,compact,36bc37f559e4a967,train
TP3,blast_furnace,peripheral_gas_temp_3,useful,state,degC,uppercase,9e7336d9e43383e4,train
Tp3,blast_furnace,peripheral_gas_temp_3,useful,state,degC,template,9e7336d9e43383e4,train
Tp3[degC],blast_furnace,peripheral_gas_temp_3,useful,state,degC,unit_bracket,9e7336d9e43383e4,train
Tp3_01,blast_furnace,peripheral_gas_temp_3,useful,state,degC,channel_suffix,9e7336d9e43383e4,train
Tp3_PV,blast_furnace,peripheral_gas_temp_3,useful,state,degC,control_suffix,9e7336d9e43383e4,train
Tp3_degC,blast_furnace,peripheral_gas_temp_3,useful,state,degC,unit_suffix,9e7336d9e43383e4,train
peripheral_gas_temp_3,blast_furnace,peripheral_gas_temp_3,useful,state,degC,template,b31644c6d7a0ffda,train
peripheral_gas_temp_3[degC],blast_furnace,peripheral_gas_temp_3,useful,state,degC,unit_bracket,b31644c6d7a0ffda,train
peripheral_gas_temp_3_01,blast_furnace,peripheral_gas_temp_3,useful,state,degC,channel_suffix,b31644c6d7a0ffda,train
peripheral_gas_temp_3_PV,blast_furnace,peripheral_gas_temp_3,useful,state,degC,control_suffix,b31644c6d7a0ffda,train
peripheral_gas_temp_3_degC,blast_furnace,peripheral_gas_temp_3,useful,state,degC,unit_suffix,b31644c6d7a0ffda,train
peripheralgastemp3,blast_furnace,peripheral_gas_temp_3,useful,state,degC,compact,b31644c6d7a0ffda,train
装置5-Peripheral_gas_temperature_3-CH30-VALUE,blast_furnace,peripheral_gas_temp_3,useful,state,degC,vendor_channel_tag,36bc37f559e4a967,train
装置5-Tp3-CH30-VALUE,blast_furnace,peripheral_gas_temp_3,useful,state,degC,vendor_channel_tag,9e7336d9e43383e4,train
装置5-peripheral_gas_temp_3-CH30-VALUE,blast_furnace,peripheral_gas_temp_3,useful,state,degC,vendor_channel_tag,b31644c6d7a0ffda,train
1号PERIPHERAL_TEMP_4,blast_furnace,peripheral_gas_temp_4,useful,state,degC,equipment_prefix,bd9f7a1a576efdb3,train
1号Peripheral gas temperature 4,blast_furnace,peripheral_gas_temp_4,useful,state,degC,equipment_prefix,2be710f6f4baadfe,train
1号Tp4,blast_furnace,peripheral_gas_temp_4,useful,state,degC,equipment_prefix,0da1ef357e90d770,train
1号peripheral_gas_temp_4,blast_furnace,peripheral_gas_temp_4,useful,state,degC,equipment_prefix,8e46b73496ed43f8,train
1号周边温度4,blast_furnace,peripheral_gas_temp_4,useful,state,degC,equipment_prefix,7d5284cc45e2d4d1,train
A线_PERIPHERAL_TEMP_4,blast_furnace,peripheral_gas_temp_4,useful,state,degC,line_prefix,bd9f7a1a576efdb3,train
A线_Peripheral gas temperature 4,blast_furnace,peripheral_gas_temp_4,useful,state,degC,line_prefix,2be710f6f4baadfe,train
A线_Tp4,blast_furnace,peripheral_gas_temp_4,useful,state,degC,line_prefix,0da1ef357e90d770,train
A线_peripheral_gas_temp_4,blast_furnace,peripheral_gas_temp_4,useful,state,degC,line_prefix,8e46b73496ed43f8,train
A线_周边温度4,blast_furnace,peripheral_gas_temp_4,useful,state,degC,line_prefix,7d5284cc45e2d4d1,train
B线#PERIPHERAL_TEMP_4#测点42,blast_furnace,peripheral_gas_temp_4,useful,state,degC,line_point_tag,bd9f7a1a576efdb3,train
B线#Peripheral gas temperature 4#测点42,blast_furnace,peripheral_gas_temp_4,useful,state,degC,line_point_tag,2be710f6f4baadfe,train
B线#Tp4#测点42,blast_furnace,peripheral_gas_temp_4,useful,state,degC,line_point_tag,0da1ef357e90d770,train
B线#peripheral_gas_temp_4#测点42,blast_furnace,peripheral_gas_temp_4,useful,state,degC,line_point_tag,8e46b73496ed43f8,train
B线#周边温度4#测点42,blast_furnace,peripheral_gas_temp_4,useful,state,degC,line_point_tag,7d5284cc45e2d4d1,train
DCS_03_PERIPHERAL_TEMP_4_PV_17,blast_furnace,peripheral_gas_temp_4,useful,state,degC,vendor_dcs_tag,bd9f7a1a576efdb3,train
DCS_03_Peripheral_gas_temperature_4_PV_17,blast_furnace,peripheral_gas_temp_4,useful,state,degC,vendor_dcs_tag,2be710f6f4baadfe,train
DCS_03_Tp4_PV_17,blast_furnace,peripheral_gas_temp_4,useful,state,degC,vendor_dcs_tag,0da1ef357e90d770,train
DCS_03_peripheral_gas_temp_4_PV_17,blast_furnace,peripheral_gas_temp_4,useful,state,degC,vendor_dcs_tag,8e46b73496ed43f8,train
DCS_03_周边温度4_PV_17,blast_furnace,peripheral_gas_temp_4,useful,state,degC,vendor_dcs_tag,7d5284cc45e2d4d1,train
HMI.22.PERIPHERAL_TEMP_4.AI,blast_furnace,peripheral_gas_temp_4,useful,state,degC,vendor_hmi_tag,bd9f7a1a576efdb3,train
HMI.22.Peripheral_gas_temperature_4.AI,blast_furnace,peripheral_gas_temp_4,useful,state,degC,vendor_hmi_tag,2be710f6f4baadfe,train
HMI.22.Tp4.AI,blast_furnace,peripheral_gas_temp_4,useful,state,degC,vendor_hmi_tag,0da1ef357e90d770,train
HMI.22.peripheral_gas_temp_4.AI,blast_furnace,peripheral_gas_temp_4,useful,state,degC,vendor_hmi_tag,8e46b73496ed43f8,train
HMI.22.周边温度4.AI,blast_furnace,peripheral_gas_temp_4,useful,state,degC,vendor_hmi_tag,7d5284cc45e2d4d1,train
PERIPHERALTEMP4,blast_furnace,peripheral_gas_temp_4,useful,state,degC,compact,bd9f7a1a576efdb3,train
PERIPHERAL_GAS_TEMPERATURE_4,blast_furnace,peripheral_gas_temp_4,useful,state,degC,uppercase,2be710f6f4baadfe,train
PERIPHERAL_GAS_TEMP_4,blast_furnace,peripheral_gas_temp_4,useful,state,degC,uppercase,8e46b73496ed43f8,train
PERIPHERAL_TEMP_4,blast_furnace,peripheral_gas_temp_4,useful,state,degC,template,bd9f7a1a576efdb3,train
PERIPHERAL_TEMP_4[degC],blast_furnace,peripheral_gas_temp_4,useful,state,degC,unit_bracket,bd9f7a1a576efdb3,train
PERIPHERAL_TEMP_4_01,blast_furnace,peripheral_gas_temp_4,useful,state,degC,channel_suffix,bd9f7a1a576efdb3,train
PERIPHERAL_TEMP_4_PV,blast_furnace,peripheral_gas_temp_4,useful,state,degC,control_suffix,bd9f7a1a576efdb3,train
PERIPHERAL_TEMP_4_degC,blast_furnace,peripheral_gas_temp_4,useful,state,degC,unit_suffix,bd9f7a1a576efdb3,train
Peripheral gas temperature 4,blast_furnace,peripheral_gas_temp_4,useful,state,degC,template,2be710f6f4baadfe,train
Peripheral gas temperature 4[degC],blast_furnace,peripheral_gas_temp_4,useful,state,degC,unit_bracket,2be710f6f4baadfe,train
Peripheral_gas_temperature_4,blast_furnace,peripheral_gas_temp_4,useful,state,degC,normalized,2be710f6f4baadfe,train
Peripheral_gas_temperature_4_01,blast_furnace,peripheral_gas_temp_4,useful,state,degC,channel_suffix,2be710f6f4baadfe,train
Peripheral_gas_temperature_4_PV,blast_furnace,peripheral_gas_temp_4,useful,state,degC,control_suffix,2be710f6f4baadfe,train
Peripheral_gas_temperature_4_degC,blast_furnace,peripheral_gas_temp_4,useful,state,degC,unit_suffix,2be710f6f4baadfe,train
Peripheralgastemperature4,blast_furnace,peripheral_gas_temp_4,useful,state,degC,compact,2be710f6f4baadfe,train
TP4,blast_furnace,peripheral_gas_temp_4,useful,state,degC,uppercase,0da1ef357e90d770,train
Tp4,blast_furnace,peripheral_gas_temp_4,useful,state,degC,template,0da1ef357e90d770,train
Tp4[degC],blast_furnace,peripheral_gas_temp_4,useful,state,degC,unit_bracket,0da1ef357e90d770,train
Tp4_01,blast_furnace,peripheral_gas_temp_4,useful,state,degC,channel_suffix,0da1ef357e90d770,train
Tp4_PV,blast_furnace,peripheral_gas_temp_4,useful,state,degC,control_suffix,0da1ef357e90d770,train
Tp4_degC,blast_furnace,peripheral_gas_temp_4,useful,state,degC,unit_suffix,0da1ef357e90d770,train
peripheral_gas_temp_4,blast_furnace,peripheral_gas_temp_4,useful,state,degC,template,8e46b73496ed43f8,train
peripheral_gas_temp_4[degC],blast_furnace,peripheral_gas_temp_4,useful,state,degC,unit_bracket,8e46b73496ed43f8,train
peripheral_gas_temp_4_01,blast_furnace,peripheral_gas_temp_4,useful,state,degC,channel_suffix,8e46b73496ed43f8,train
peripheral_gas_temp_4_PV,blast_furnace,peripheral_gas_temp_4,useful,state,degC,control_suffix,8e46b73496ed43f8,train
peripheral_gas_temp_4_degC,blast_furnace,peripheral_gas_temp_4,useful,state,degC,unit_suffix,8e46b73496ed43f8,train
peripheralgastemp4,blast_furnace,peripheral_gas_temp_4,useful,state,degC,compact,8e46b73496ed43f8,train
周边温度4,blast_furnace,peripheral_gas_temp_4,useful,state,degC,template,7d5284cc45e2d4d1,train
周边温度4[degC],blast_furnace,peripheral_gas_temp_4,useful,state,degC,unit_bracket,7d5284cc45e2d4d1,train
周边温度4_01,blast_furnace,peripheral_gas_temp_4,useful,state,degC,channel_suffix,7d5284cc45e2d4d1,train
周边温度4_PV,blast_furnace,peripheral_gas_temp_4,useful,state,degC,control_suffix,7d5284cc45e2d4d1,train
周边温度4_degC,blast_furnace,peripheral_gas_temp_4,useful,state,degC,unit_suffix,7d5284cc45e2d4d1,train
装置5-PERIPHERAL_TEMP_4-CH30-VALUE,blast_furnace,peripheral_gas_temp_4,useful,state,degC,vendor_channel_tag,bd9f7a1a576efdb3,train
装置5-Peripheral_gas_temperature_4-CH30-VALUE,blast_furnace,peripheral_gas_temp_4,useful,state,degC,vendor_channel_tag,2be710f6f4baadfe,train
装置5-Tp4-CH30-VALUE,blast_furnace,peripheral_gas_temp_4,useful,state,degC,vendor_channel_tag,0da1ef357e90d770,train
装置5-peripheral_gas_temp_4-CH30-VALUE,blast_furnace,peripheral_gas_temp_4,useful,state,degC,vendor_channel_tag,8e46b73496ed43f8,train
装置5-周边温度4-CH30-VALUE,blast_furnace,peripheral_gas_temp_4,useful,state,degC,vendor_channel_tag,7d5284cc45e2d4d1,train
1号PERIPHERAL_TEMP_5,blast_furnace,peripheral_gas_temp_5,useful,state,degC,equipment_prefix,287c1e6894b87109,train
1号Peripheral gas temperature 5,blast_furnace,peripheral_gas_temp_5,useful,state,degC,equipment_prefix,8b401be101196d52,train
1号Tp5,blast_furnace,peripheral_gas_temp_5,useful,state,degC,equipment_prefix,0e1b6dfc6627b5b3,train
1号peripheral_gas_temp_5,blast_furnace,peripheral_gas_temp_5,useful,state,degC,equipment_prefix,c2bcdfba2b42da0e,train
1号周边温度5,blast_furnace,peripheral_gas_temp_5,useful,state,degC,equipment_prefix,f4f1a7fd70cacb90,train
A线_PERIPHERAL_TEMP_5,blast_furnace,peripheral_gas_temp_5,useful,state,degC,line_prefix,287c1e6894b87109,train
A线_Peripheral gas temperature 5,blast_furnace,peripheral_gas_temp_5,useful,state,degC,line_prefix,8b401be101196d52,train
A线_Tp5,blast_furnace,peripheral_gas_temp_5,useful,state,degC,line_prefix,0e1b6dfc6627b5b3,train
A线_peripheral_gas_temp_5,blast_furnace,peripheral_gas_temp_5,useful,state,degC,line_prefix,c2bcdfba2b42da0e,train
A线_周边温度5,blast_furnace,peripheral_gas_temp_5,useful,state,degC,line_prefix,f4f1a7fd70cacb90,train
B线#PERIPHERAL_TEMP_5#测点42,blast_furnace,peripheral_gas_temp_5,useful,state,degC,line_point_tag,287c1e6894b87109,train
B线#Peripheral gas temperature 5#测点42,blast_furnace,peripheral_gas_temp_5,useful,state,degC,line_point_tag,8b401be101196d52,train
B线#Tp5#测点42,blast_furnace,peripheral_gas_temp_5,useful,state,degC,line_point_tag,0e1b6dfc6627b5b3,train
B线#peripheral_gas_temp_5#测点42,blast_furnace,peripheral_gas_temp_5,useful,state,degC,line_point_tag,c2bcdfba2b42da0e,train
B线#周边温度5#测点42,blast_furnace,peripheral_gas_temp_5,useful,state,degC,line_point_tag,f4f1a7fd70cacb90,train
DCS_03_PERIPHERAL_TEMP_5_PV_17,blast_furnace,peripheral_gas_temp_5,useful,state,degC,vendor_dcs_tag,287c1e6894b87109,train
DCS_03_Peripheral_gas_temperature_5_PV_17,blast_furnace,peripheral_gas_temp_5,useful,state,degC,vendor_dcs_tag,8b401be101196d52,train
DCS_03_Tp5_PV_17,blast_furnace,peripheral_gas_temp_5,useful,state,degC,vendor_dcs_tag,0e1b6dfc6627b5b3,train
DCS_03_peripheral_gas_temp_5_PV_17,blast_furnace,peripheral_gas_temp_5,useful,state,degC,vendor_dcs_tag,c2bcdfba2b42da0e,train
DCS_03_周边温度5_PV_17,blast_furnace,peripheral_gas_temp_5,useful,state,degC,vendor_dcs_tag,f4f1a7fd70cacb90,train
HMI.22.PERIPHERAL_TEMP_5.AI,blast_furnace,peripheral_gas_temp_5,useful,state,degC,vendor_hmi_tag,287c1e6894b87109,train
HMI.22.Peripheral_gas_temperature_5.AI,blast_furnace,peripheral_gas_temp_5,useful,state,degC,vendor_hmi_tag,8b401be101196d52,train
HMI.22.Tp5.AI,blast_furnace,peripheral_gas_temp_5,useful,state,degC,vendor_hmi_tag,0e1b6dfc6627b5b3,train
HMI.22.peripheral_gas_temp_5.AI,blast_furnace,peripheral_gas_temp_5,useful,state,degC,vendor_hmi_tag,c2bcdfba2b42da0e,train
HMI.22.周边温度5.AI,blast_furnace,peripheral_gas_temp_5,useful,state,degC,vendor_hmi_tag,f4f1a7fd70cacb90,train
PERIPHERALTEMP5,blast_furnace,peripheral_gas_temp_5,useful,state,degC,compact,287c1e6894b87109,train
PERIPHERAL_GAS_TEMPERATURE_5,blast_furnace,peripheral_gas_temp_5,useful,state,degC,uppercase,8b401be101196d52,train
PERIPHERAL_GAS_TEMP_5,blast_furnace,peripheral_gas_temp_5,useful,state,degC,uppercase,c2bcdfba2b42da0e,train
PERIPHERAL_TEMP_5,blast_furnace,peripheral_gas_temp_5,useful,state,degC,template,287c1e6894b87109,train
PERIPHERAL_TEMP_5[degC],blast_furnace,peripheral_gas_temp_5,useful,state,degC,unit_bracket,287c1e6894b87109,train
PERIPHERAL_TEMP_5_01,blast_furnace,peripheral_gas_temp_5,useful,state,degC,channel_suffix,287c1e6894b87109,train
PERIPHERAL_TEMP_5_PV,blast_furnace,peripheral_gas_temp_5,useful,state,degC,control_suffix,287c1e6894b87109,train
PERIPHERAL_TEMP_5_degC,blast_furnace,peripheral_gas_temp_5,useful,state,degC,unit_suffix,287c1e6894b87109,train
Peripheral gas temperature 5,blast_furnace,peripheral_gas_temp_5,useful,state,degC,template,8b401be101196d52,train
Peripheral gas temperature 5[degC],blast_furnace,peripheral_gas_temp_5,useful,state,degC,unit_bracket,8b401be101196d52,train
Peripheral_gas_temperature_5,blast_furnace,peripheral_gas_temp_5,useful,state,degC,normalized,8b401be101196d52,train
Peripheral_gas_temperature_5_01,blast_furnace,peripheral_gas_temp_5,useful,state,degC,channel_suffix,8b401be101196d52,train
Peripheral_gas_temperature_5_PV,blast_furnace,peripheral_gas_temp_5,useful,state,degC,control_suffix,8b401be101196d52,train
Peripheral_gas_temperature_5_degC,blast_furnace,peripheral_gas_temp_5,useful,state,degC,unit_suffix,8b401be101196d52,train
Peripheralgastemperature5,blast_furnace,peripheral_gas_temp_5,useful,state,degC,compact,8b401be101196d52,train
TP5,blast_furnace,peripheral_gas_temp_5,useful,state,degC,uppercase,0e1b6dfc6627b5b3,train
Tp5,blast_furnace,peripheral_gas_temp_5,useful,state,degC,template,0e1b6dfc6627b5b3,train
Tp5[degC],blast_furnace,peripheral_gas_temp_5,useful,state,degC,unit_bracket,0e1b6dfc6627b5b3,train
Tp5_01,blast_furnace,peripheral_gas_temp_5,useful,state,degC,channel_suffix,0e1b6dfc6627b5b3,train
Tp5_PV,blast_furnace,peripheral_gas_temp_5,useful,state,degC,control_suffix,0e1b6dfc6627b5b3,train
Tp5_degC,blast_furnace,peripheral_gas_temp_5,useful,state,degC,unit_suffix,0e1b6dfc6627b5b3,train
peripheral_gas_temp_5,blast_furnace,peripheral_gas_temp_5,useful,state,degC,template,c2bcdfba2b42da0e,train
peripheral_gas_temp_5[degC],blast_furnace,peripheral_gas_temp_5,useful,state,degC,unit_bracket,c2bcdfba2b42da0e,train
peripheral_gas_temp_5_01,blast_furnace,peripheral_gas_temp_5,useful,state,degC,channel_suffix,c2bcdfba2b42da0e,train
peripheral_gas_temp_5_PV,blast_furnace,peripheral_gas_temp_5,useful,state,degC,control_suffix,c2bcdfba2b42da0e,train
peripheral_gas_temp_5_degC,blast_furnace,peripheral_gas_temp_5,useful,state,degC,unit_suffix,c2bcdfba2b42da0e,train
peripheralgastemp5,blast_furnace,peripheral_gas_temp_5,useful,state,degC,compact,c2bcdfba2b42da0e,train
周边温度5,blast_furnace,peripheral_gas_temp_5,useful,state,degC,template,f4f1a7fd70cacb90,train
周边温度5[degC],blast_furnace,peripheral_gas_temp_5,useful,state,degC,unit_bracket,f4f1a7fd70cacb90,train
周边温度5_01,blast_furnace,peripheral_gas_temp_5,useful,state,degC,channel_suffix,f4f1a7fd70cacb90,train
周边温度5_PV,blast_furnace,peripheral_gas_temp_5,useful,state,degC,control_suffix,f4f1a7fd70cacb90,train
周边温度5_degC,blast_furnace,peripheral_gas_temp_5,useful,state,degC,unit_suffix,f4f1a7fd70cacb90,train
装置5-PERIPHERAL_TEMP_5-CH30-VALUE,blast_furnace,peripheral_gas_temp_5,useful,state,degC,vendor_channel_tag,287c1e6894b87109,train
装置5-Peripheral_gas_temperature_5-CH30-VALUE,blast_furnace,peripheral_gas_temp_5,useful,state,degC,vendor_channel_tag,8b401be101196d52,train
装置5-Tp5-CH30-VALUE,blast_furnace,peripheral_gas_temp_5,useful,state,degC,vendor_channel_tag,0e1b6dfc6627b5b3,train
装置5-peripheral_gas_temp_5-CH30-VALUE,blast_furnace,peripheral_gas_temp_5,useful,state,degC,vendor_channel_tag,c2bcdfba2b42da0e,train
装置5-周边温度5-CH30-VALUE,blast_furnace,peripheral_gas_temp_5,useful,state,degC,vendor_channel_tag,f4f1a7fd70cacb90,train
1号PERIPHERAL_TEMP_6,blast_furnace,peripheral_gas_temp_6,useful,state,degC,equipment_prefix,1584ea4e11887bb1,train
1号Peripheral gas temperature 6,blast_furnace,peripheral_gas_temp_6,useful,state,degC,equipment_prefix,e1c22a6a8348533b,train
1号Tp6,blast_furnace,peripheral_gas_temp_6,useful,state,degC,equipment_prefix,0ecbc0628cb81cd1,train
1号peripheral_gas_temp_6,blast_furnace,peripheral_gas_temp_6,useful,state,degC,equipment_prefix,9f40719686da37ef,train
A线_PERIPHERAL_TEMP_6,blast_furnace,peripheral_gas_temp_6,useful,state,degC,line_prefix,1584ea4e11887bb1,train
A线_Peripheral gas temperature 6,blast_furnace,peripheral_gas_temp_6,useful,state,degC,line_prefix,e1c22a6a8348533b,train
A线_Tp6,blast_furnace,peripheral_gas_temp_6,useful,state,degC,line_prefix,0ecbc0628cb81cd1,train
A线_peripheral_gas_temp_6,blast_furnace,peripheral_gas_temp_6,useful,state,degC,line_prefix,9f40719686da37ef,train
B线#PERIPHERAL_TEMP_6#测点42,blast_furnace,peripheral_gas_temp_6,useful,state,degC,line_point_tag,1584ea4e11887bb1,train
B线#Peripheral gas temperature 6#测点42,blast_furnace,peripheral_gas_temp_6,useful,state,degC,line_point_tag,e1c22a6a8348533b,train
B线#Tp6#测点42,blast_furnace,peripheral_gas_temp_6,useful,state,degC,line_point_tag,0ecbc0628cb81cd1,train
B线#peripheral_gas_temp_6#测点42,blast_furnace,peripheral_gas_temp_6,useful,state,degC,line_point_tag,9f40719686da37ef,train
DCS_03_PERIPHERAL_TEMP_6_PV_17,blast_furnace,peripheral_gas_temp_6,useful,state,degC,vendor_dcs_tag,1584ea4e11887bb1,train
DCS_03_Peripheral_gas_temperature_6_PV_17,blast_furnace,peripheral_gas_temp_6,useful,state,degC,vendor_dcs_tag,e1c22a6a8348533b,train
DCS_03_Tp6_PV_17,blast_furnace,peripheral_gas_temp_6,useful,state,degC,vendor_dcs_tag,0ecbc0628cb81cd1,train
DCS_03_peripheral_gas_temp_6_PV_17,blast_furnace,peripheral_gas_temp_6,useful,state,degC,vendor_dcs_tag,9f40719686da37ef,train
HMI.22.PERIPHERAL_TEMP_6.AI,blast_furnace,peripheral_gas_temp_6,useful,state,degC,vendor_hmi_tag,1584ea4e11887bb1,train
HMI.22.Peripheral_gas_temperature_6.AI,blast_furnace,peripheral_gas_temp_6,useful,state,degC,vendor_hmi_tag,e1c22a6a8348533b,train
HMI.22.Tp6.AI,blast_furnace,peripheral_gas_temp_6,useful,state,degC,vendor_hmi_tag,0ecbc0628cb81cd1,train
HMI.22.peripheral_gas_temp_6.AI,blast_furnace,peripheral_gas_temp_6,useful,state,degC,vendor_hmi_tag,9f40719686da37ef,train
PERIPHERALTEMP6,blast_furnace,peripheral_gas_temp_6,useful,state,degC,compact,1584ea4e11887bb1,train
PERIPHERAL_GAS_TEMPERATURE_6,blast_furnace,peripheral_gas_temp_6,useful,state,degC,uppercase,e1c22a6a8348533b,train
PERIPHERAL_GAS_TEMP_6,blast_furnace,peripheral_gas_temp_6,useful,state,degC,uppercase,9f40719686da37ef,train
PERIPHERAL_TEMP_6,blast_furnace,peripheral_gas_temp_6,useful,state,degC,template,1584ea4e11887bb1,train
PERIPHERAL_TEMP_6[degC],blast_furnace,peripheral_gas_temp_6,useful,state,degC,unit_bracket,1584ea4e11887bb1,train
PERIPHERAL_TEMP_6_01,blast_furnace,peripheral_gas_temp_6,useful,state,degC,channel_suffix,1584ea4e11887bb1,train
PERIPHERAL_TEMP_6_PV,blast_furnace,peripheral_gas_temp_6,useful,state,degC,control_suffix,1584ea4e11887bb1,train
PERIPHERAL_TEMP_6_degC,blast_furnace,peripheral_gas_temp_6,useful,state,degC,unit_suffix,1584ea4e11887bb1,train
Peripheral gas temperature 6,blast_furnace,peripheral_gas_temp_6,useful,state,degC,template,e1c22a6a8348533b,train
Peripheral gas temperature 6[degC],blast_furnace,peripheral_gas_temp_6,useful,state,degC,unit_bracket,e1c22a6a8348533b,train
Peripheral_gas_temperature_6,blast_furnace,peripheral_gas_temp_6,useful,state,degC,normalized,e1c22a6a8348533b,train
Peripheral_gas_temperature_6_01,blast_furnace,peripheral_gas_temp_6,useful,state,degC,channel_suffix,e1c22a6a8348533b,train
Peripheral_gas_temperature_6_PV,blast_furnace,peripheral_gas_temp_6,useful,state,degC,control_suffix,e1c22a6a8348533b,train
Peripheral_gas_temperature_6_degC,blast_furnace,peripheral_gas_temp_6,useful,state,degC,unit_suffix,e1c22a6a8348533b,train
Peripheralgastemperature6,blast_furnace,peripheral_gas_temp_6,useful,state,degC,compact,e1c22a6a8348533b,train
TP6,blast_furnace,peripheral_gas_temp_6,useful,state,degC,uppercase,0ecbc0628cb81cd1,train
Tp6,blast_furnace,peripheral_gas_temp_6,useful,state,degC,template,0ecbc0628cb81cd1,train
Tp6[degC],blast_furnace,peripheral_gas_temp_6,useful,state,degC,unit_bracket,0ecbc0628cb81cd1,train
Tp6_01,blast_furnace,peripheral_gas_temp_6,useful,state,degC,channel_suffix,0ecbc0628cb81cd1,train
Tp6_PV,blast_furnace,peripheral_gas_temp_6,useful,state,degC,control_suffix,0ecbc0628cb81cd1,train
Tp6_degC,blast_furnace,peripheral_gas_temp_6,useful,state,degC,unit_suffix,0ecbc0628cb81cd1,train
peripheral_gas_temp_6,blast_furnace,peripheral_gas_temp_6,useful,state,degC,template,9f40719686da37ef,train
peripheral_gas_temp_6[degC],blast_furnace,peripheral_gas_temp_6,useful,state,degC,unit_bracket,9f40719686da37ef,train
peripheral_gas_temp_6_01,blast_furnace,peripheral_gas_temp_6,useful,state,degC,channel_suffix,9f40719686da37ef,train
peripheral_gas_temp_6_PV,blast_furnace,peripheral_gas_temp_6,useful,state,degC,control_suffix,9f40719686da37ef,train
peripheral_gas_temp_6_degC,blast_furnace,peripheral_gas_temp_6,useful,state,degC,unit_suffix,9f40719686da37ef,train
peripheralgastemp6,blast_furnace,peripheral_gas_temp_6,useful,state,degC,compact,9f40719686da37ef,train
装置5-PERIPHERAL_TEMP_6-CH30-VALUE,blast_furnace,peripheral_gas_temp_6,useful,state,degC,vendor_channel_tag,1584ea4e11887bb1,train
装置5-Peripheral_gas_temperature_6-CH30-VALUE,blast_furnace,peripheral_gas_temp_6,useful,state,degC,vendor_channel_tag,e1c22a6a8348533b,train
装置5-Tp6-CH30-VALUE,blast_furnace,peripheral_gas_temp_6,useful,state,degC,vendor_channel_tag,0ecbc0628cb81cd1,train
装置5-peripheral_gas_temp_6-CH30-VALUE,blast_furnace,peripheral_gas_temp_6,useful,state,degC,vendor_channel_tag,9f40719686da37ef,train
1号PERIPHERAL_TEMP_7,blast_furnace,peripheral_gas_temp_7,useful,state,degC,equipment_prefix,e7e625acc7fca055,train
1号Tp7,blast_furnace,peripheral_gas_temp_7,useful,state,degC,equipment_prefix,b8a21b640e480e2a,train
1号peripheral_gas_temp_7,blast_furnace,peripheral_gas_temp_7,useful,state,degC,equipment_prefix,7a276d33adc79818,train
A线_PERIPHERAL_TEMP_7,blast_furnace,peripheral_gas_temp_7,useful,state,degC,line_prefix,e7e625acc7fca055,train
A线_Tp7,blast_furnace,peripheral_gas_temp_7,useful,state,degC,line_prefix,b8a21b640e480e2a,train
A线_peripheral_gas_temp_7,blast_furnace,peripheral_gas_temp_7,useful,state,degC,line_prefix,7a276d33adc79818,train
B线#PERIPHERAL_TEMP_7#测点42,blast_furnace,peripheral_gas_temp_7,useful,state,degC,line_point_tag,e7e625acc7fca055,train
B线#Tp7#测点42,blast_furnace,peripheral_gas_temp_7,useful,state,degC,line_point_tag,b8a21b640e480e2a,train
B线#peripheral_gas_temp_7#测点42,blast_furnace,peripheral_gas_temp_7,useful,state,degC,line_point_tag,7a276d33adc79818,train
DCS_03_PERIPHERAL_TEMP_7_PV_17,blast_furnace,peripheral_gas_temp_7,useful,state,degC,vendor_dcs_tag,e7e625acc7fca055,train
DCS_03_Tp7_PV_17,blast_furnace,peripheral_gas_temp_7,useful,state,degC,vendor_dcs_tag,b8a21b640e480e2a,train
DCS_03_peripheral_gas_temp_7_PV_17,blast_furnace,peripheral_gas_temp_7,useful,state,degC,vendor_dcs_tag,7a276d33adc79818,train
HMI.22.PERIPHERAL_TEMP_7.AI,blast_furnace,peripheral_gas_temp_7,useful,state,degC,vendor_hmi_tag,e7e625acc7fca055,train
HMI.22.Tp7.AI,blast_furnace,peripheral_gas_temp_7,useful,state,degC,vendor_hmi_tag,b8a21b640e480e2a,train
