date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type
02/01/2026 19:15,16.159249262099863,7.426765572461917,1.2905914288438818,0.007271662167944938,94.54480678708474,98.89200756222904,69300,Weekday,Monday,Medium_Load
02/01/2026 19:30,15.116133444541882,7.636592830363788,1.0486649966074761,0.006802260050043847,89.62604876631184,99.46204911592191,70200,Weekday,Monday,Medium_Load
02/01/2026 19:45,13.079136078767135,5.942649551786293,1.0625018753516742,0.005885611235445211,90.88568607535991,97.75254324889988,71100,Weekday,Monday,Medium_Load
02/01/2026 20:00,15.050288496809168,7.273895459169168,0.9268330023138728,0.006772629823564125,89.71156921273669,97.60952656758295,72000,Weekday,Monday,Medium_Load
02/01/2026 20:15,13.936903535085554,6.589302876687793,1.1714625962989893,0.006271606590788499,95.41862935072555,97.12374251572763,72900,Weekday,Monday,Medium_Load
02/01/2026 20:30,13.186045088860402,6.137853937076658,1.0566775153805157,0.005933720289987181,93.32067064826013,96.66029269005669,73800,Weekday,Monday,Medium_Load
02/01/2026 20:45,14.658514792340215,7.02026293767649,1.1517807524898773,0.006596331656553096,91.68544893003337,99.34140985539003,74700,Weekday,Monday,Medium_Load
02/01/2026 21:00,15.061283437063034,6.856337820117805,1.1291067130175951,0.006777577546678365,93.87512113220212,98.65288442751384,75600,Weekday,Monday,Medium_Load
02/01/2026 21:15,12.329361152403864,4.70449427433858,0.8691170474347527,0.005548212518581739,90.32682006979189,97.22165140334502,76500,Weekday,Monday,Medium_Load
02/01/2026 21:30,13.595092773029844,6.477585427464258,0.9804133778362115,0.006117791747863429,93.30727327124661,98.09527274661066,77400,Weekday,Monday,Medium_Load
02/01/2026 21:45,15.6337064615435,7.241878334230958,1.3191568211386822,0.007035167907694575,93.401031730546,96.26873806806303,78300,Weekday,Monday,Medium_Load
02/01/2026 22:00,13.728493035653013,5.653866401616014,1.1814018285538515,0.0061778218660438556,92.25151962419717,99.68091118021168,79200,Weekday,Monday,Medium_Load
02/01/2026 22:15,15.465160186796854,6.320451377357757,1.4426003997350567,0.006959322084058584,96.12704024394006,96.2002260985528,80100,Weekday,Monday,Medium_Load
02/01/2026 22:30,13.59658174952501,6.83133029437853,0.8936080495564167,0.006118461787286254,89.70150886393662,96.52001176139704,81000,Weekday,Monday,Medium_Load
02/01/2026 22:45,14.822236224712675,6.253847965106801,1.3022274877427946,0.006670006301120704,93.9177617854798,97.16622393779372,81900,Weekday,Monday,Medium_Load
02/01/2026 23:00,15.84902521553663,7.630847170831936,1.300652479206405,0.007132061346991483,95.4393642416888,97.50825187493727,82800,Weekday,Monday,Medium_Load
02/01/2026 23:15,15.860936177810013,6.589008325864124,1.0115735303478606,0.007137421280014505,91.31251830159536,99.6085001019074,83700,Weekday,Monday,Medium_Load
02/01/2026 23:30,16.713679382333954,7.170269015236001,1.267147625664162,0.007521155722050279,91.65540657499639,98.53472367684995,84600,Weekday,Monday,Medium_Load
02/01/2026 23:45,12.75562040152062,5.380870715671034,1.0357393624210736,0.005740029180684279,91.67507892482661,98.20366324938499,85500,Weekday,Monday,Medium_Load
03/01/2026 00:00,16.975258365987877,7.09222980071372,0.9790058200660072,0.007638866264694544,93.05270833218749,97.90455057230307,0,Weekday,Monday,Medium_Load
03/01/2026 00:15,16.405203789354335,7.671522531020758,1.2466628645038353,0.0073823417052094505,88.27320993612564,96.67597216809042,900,Weekday,Monday,Medium_Load
03/01/2026 00:30,18.24007865890404,7.085891647222962,1.2581000544269403,0.008208035396506818,91.0895660715804,97.23786694126338,1800,Weekday,Monday,Medium_Load
03/01/2026 00:45,15.884202247147309,7.214350837941039,1.3325589660261645,0.007147891011216289,92.17661736883316,96.46716993411846,2700,Weekday,Monday,Medium_Load
03/01/2026 01:00,16.135464991722188,7.373136784520656,1.3454576839027894,0.007260959246274984,95.58829914503117,96.253614655213,3600,Weekday,Monday,Medium_Load
03/01/2026 01:15,17.569018071642496,7.417467228248647,1.5907267763660327,0.007906058132239123,90.5420096394256,97.22192425886807,4500,Weekday,Monday,Medium_Load
03/01/2026 01:30,16.39962659714536,8.467385846425895,1.3798429446414147,0.007379831968715412,91.4363647426245,98.36452013790418,5400,Weekday,Monday,Medium_Load
03/01/2026 01:45,17.4840613456766,8.082605502925068,1.521799746142715,0.00786782760555447,91.01125184164765,96.57486783618859,6300,Weekday,Monday,Medium_Load
03/01/2026 02:00,17.843827693278946,7.857503835469107,1.6231460892695253,0.008029722461975525,90.44875410645234,98.23329341302417,7200,Weekday,Monday,Medium_Load
03/01/2026 02:15,16.515776738702485,7.5176093213016095,1.4615063884541464,0.007432099532416118,92.4222538724879,96.97555104854354,8100,Weekday,Monday,Medium_Load
03/01/2026 02:30,16.04113091677648,7.126625897250373,1.2985630236496237,0.0072185089125494165,91.87038658531466,98.0176329078354,9000,Weekday,Monday,Medium_Load
03/01/2026 02:45,16.58057452039466,7.929417590740683,1.3712927357828653,0.007461258534177596,93.22371135728909,96.6798476400063,9900,Weekday,Monday,Medium_Load
03/01/2026 03:00,17.040534800164373,7.275710516434651,1.3245479751289555,0.0076682406600739675,91.67517505738516,95.78487089700896,10800,Weekday,Monday,Medium_Load
03/01/2026 03:15,17.300537916480437,8.525979168296635,1.3242159126248307,0.007785242062416197,92.51279822892815,98.98014274877879,11700,Weekday,Monday,Medium_Load
03/01/2026 03:30,17.5070284136404,6.544696207324028,1.3593401502112124,0.00787816278613818,90.59705276234313,97.46862367263375,12600,Weekday,Monday,Medium_Load
03/01/2026 03:45,18.988524589964964,9.557937993241282,1.2744924479873583,0.008544836065484233,88.58179876055979,96.97122020103487,13500,Weekday,Monday,Medium_Load
03/01/2026 04:00,18.589463542690716,8.305948299222724,1.7570149315185175,0.008365258594210822,94.73030463785818,96.9343213534181,14400,Weekday,Monday,Medium_Load
03/01/2026 04:15,17.930427197830067,8.50306969967163,1.5683745677192489,0.00806869223902353,92.2533600486805,98.2508318904498,15300,Weekday,Monday,Medium_Load
03/01/2026 04:30,20.18290331685682,9.179480604349187,1.6228269940089812,0.009082306492585568,91.79695553524765,98.17231861896991,16200,Weekday,Monday,Medium_Load
03/01/2026 04:45,21.47178195612637,9.679099338947742,1.8213091637371646,0.009662301880256867,89.55121133542993,97.8814685598005,17100,Weekday,Monday,Medium_Load
03/01/2026 05:00,18.958338249891646,7.644908632581808,1.5200283498583673,0.00853125221245124,92.65223969878372,99.46584660814447,18000,Weekday,Monday,Medium_Load
03/01/2026 05:15,21.14207079002802,9.703072240322747,1.9309361901387425,0.009513931855512608,95.66462036974166,97.67688118754566,18900,Weekday,Monday,Medium_Load
03/01/2026 05:30,21.782541372107165,10.639544723297735,1.4946258685943938,0.009802143617448224,93.87134790688785,99.68392787575299,19800,Weekday,Monday,Medium_Load
03/01/2026 05:45,19.794018066777607,8.603920174559367,1.7972281700381005,0.008907308130049923,93.72841432509806,99.09505262179557,20700,Weekday,Monday,Medium_Load
03/01/2026 06:00,20.482323509366335,9.377616345774562,1.6184739145418534,0.00921704557921485,91.53960883627545,96.87651497710927,21600,Weekday,Monday,Medium_Load
03/01/2026 06:15,22.058488976403815,9.150242993052656,1.7277425524868033,0.009926320039381717,90.45746892763495,96.81535197354415,22500,Weekday,Monday,Medium_Load
03/01/2026 06:30,22.31621555231917,9.186954643290274,2.084428415415195,0.010042296998543627,93.62826238799614,97.5619053348186,23400,Weekday,Monday,Medium_Load
03/01/2026 06:45,21.799444269897883,9.247335772580096,1.7695349988998825,0.009809749921454046,93.58469169250051,97.18160407970036,24300,Weekday,Monday,Medium_Load
03/01/2026 07:00,21.309212283897416,8.73828366622658,1.5061458653153945,0.009589145527753837,90.02022303422683,98.19023965991701,25200,Weekday,Monday,Medium_Load
03/01/2026 07:15,23.005167186015623,9.988951996220027,2.0228594250150325,0.01035232523370703,92.13313667212262,98.83175760455259,26100,Weekday,Monday,Medium_Load
03/01/2026 07:30,24.881192887839124,10.042178679219957,1.8777800476068083,0.011196536799527606,91.09191229881542,97.53278906349341,27000,Weekday,Monday,Medium_Load
03/01/2026 07:45,23.634144003610448,9.865358370877452,1.9742318557165643,0.010635364801624702,95.56265291031848,98.36674581776482,27900,Weekday,Monday,Medium_Load
03/01/2026 08:00,22.321701744033064,9.62373946317922,2.1578560462419385,0.010044765784814879,90.10513867074609,98.49226924878846,28800,Weekday,Monday,Medium_Load
03/01/2026 08:15,24.01251336897557,10.327533051217417,1.8787857466263633,0.010805631016039005,89.2463262034187,98.12069900038956,29700,Weekday,Monday,Medium_Load
03/01/2026 08:30,25.164262895939487,11.126189628639136,1.8773979835529357,0.011323918303172769,88.25982736548056,98.32704555875624,30600,Weekday,Monday,Medium_Load
03/01/2026 08:45,26.18599661653612,11.316081780872102,2.0755908037257558,0.011783698477441254,87.79691141194499,97.13536894388349,31500,Weekday,Monday,Medium_Load
03/01/2026 09:00,21.972725338060467,10.037257506212363,1.7775373121759945,0.00988772640212721,93.22479286282082,97.72035675296495,32400,Weekday,Monday,Medium_Load
03/01/2026 09:15,27.117459627050724,11.954141396590419,2.1791473890458746,0.012202856832172825,90.68315212394565,97.42994851239146,33300,Weekday,Monday,Medium_Load
03/01/2026 09:30,24.65149703366441,10.874454914983076,2.2322535293061687,0.011093173665148984,91.07503464387524,98.33125180219055,34200,Weekday,Monday,Medium_Load
03/01/2026 09:45,25.722031886842636,11.472224969965096,1.9791761279804114,0.011574914349079186,91.04950531048019,97.4595688491285,35100,Weekday,Monday,Medium_Load
03/01/2026 10:00,26.343113611440845,11.769368040672155,2.123711655830231,0.01185440112514838,93.17135464982019,98.49445025766455,36000,Weekday,Monday,Medium_Load
03/01/2026 10:15,24.98650935641698,11.638346706007708,2.1660872165808405,0.011243929210387641,93.97634897845843,97.45914039514716,36900,Weekday,Monday,Medium_Load
03/01/2026 10:30,26.032820086099075,12.081630375722305,2.0749500290243583,0.011714769038744584,92.60723123203921,96.21021688772512,37800,Weekday,Monday,Medium_Load
03/01/2026 10:45,26.762538124091954,10.747756257324385,2.0452393369004698,0.01204314215584138,92.73581227326166,98.84502168057071,38700,Weekday,Monday,Medium_Load
03/01/2026 11:00,25.55645789498255,11.287300672382079,2.05306213207496,0.011500406052742147,90.59996765933218,98.75535659088588,39600,Weekday,Monday,Medium_Load
03/01/2026 11:15,27.873863566845554,12.656196394706301,2.1166764309922628,0.0125432386050805,88.66756484089542,98.14767047257942,40500,Weekday,Monday,Medium_Load
03/01/2026 11:30,30.535338449959283,13.871260015973325,2.712431595475216,0.013740902302481678,95.03689630333504,97.86569407551208,41400,Weekday,Monday,Medium_Load
03/01/2026 11:45,27.24159352440919,12.167619971730375,2.1693020584875837,0.012258717085984135,95.000884469934,98.45874533837399,42300,Weekday,Monday,Medium_Load
03/01/2026 12:00,27.7353094779935,12.799241581879635,2.076904892805128,0.012480889265097075,92.77108561849312,98.5604237495678,43200,Weekday,Monday,Medium_Load
03/01/2026 12:15,24.80424844009964,10.847963938896482,1.8771505974048848,0.011161911798044839,91.18392198038013,100.0,44100,Weekday,Monday,Medium_Load
03/01/2026 12:30,28.580795002409072,12.542605224510472,2.3859670050231876,0.012861357751084082,91.17594906876128,98.86232088508383,45000,Weekday,Monday,Medium_Load
03/01/2026 12:45,27.917275777276284,11.542238533227325,2.324385609896529,0.012562774099774328,93.32583358688092,97.45553332981487,45900,Weekday,Monday,Medium_Load
03/01/2026 13:00,29.410353382825047,13.512921628034402,2.2429768873874387,0.013234659022271271,96.75042086062683,97.93767858302013,46800,Weekday,Monday,Medium_Load
03/01/2026 13:15,30.530417851168618,14.780327255813072,2.424197993146146,0.013738688033025878,93.10397055556443,97.95517668674579,47700,Weekday,Monday,Medium_Load
03/01/2026 13:30,27.845932178837547,12.990439105117673,2.208738552725954,0.012530669480476896,88.91851060313554,98.44330970665392,48600,Weekday,Monday,Medium_Load
03/01/2026 13:45,29.74941113172116,13.041116713185163,2.4898361653642724,0.013387235009274521,93.05634705451465,95.70524481359772,49500,Weekday,Monday,Medium_Load
03/01/2026 14:00,28.05773645294715,13.49675235129239,2.0644593677357492,0.012625981403826217,91.79167674683202,97.77416413763855,50400,Weekday,Monday,Medium_Load
03/01/2026 14:15,27.94160014362248,13.076329518672505,2.39677376822298,0.012573720064630116,93.04835436418003,97.45483199731781,51300,Weekday,Monday,Medium_Load
03/01/2026 14:30,29.5846613807803,13.932045289919442,2.2595141079026364,0.013313097621351135,94.74758627760218,98.34561067730418,52200,Weekday,Monday,Medium_Load
03/01/2026 14:45,30.61825932726191,13.244897914499871,2.4314846630772102,0.01377821669726786,92.21294157753195,99.89105541930964,53100,Weekday,Monday,Medium_Load
03/01/2026 15:00,30.14955794382831,13.35069214424516,2.6314652996991135,0.013567301074722739,88.65695684045482,98.40318978510724,54000,Weekday,Monday,Medium_Load
03/01/2026 15:15,30.079691546767688,13.507463516305977,2.2783257679887527,0.013535861196045459,91.51216206415332,98.83283613212494,54900,Weekday,Monday,Medium_Load
03/01/2026 15:30,29.61104542200814,13.368619919460663,2.4252573347709383,0.013324970439903662,90.22038400359071,98.2307158257379,55800,Weekday,Monday,Medium_Load
03/01/2026 15:45,33.14206259707674,15.122922619308682,2.5573627013491365,0.014913928168684532,89.90360118841136,100.0,56700,Weekday,Monday,Medium_Load
03/01/2026 16:00,30.44786729008594,13.747283117899661,2.5648825292288095,0.013701540280538674,94.49435225550916,97.93814530538097,57600,Weekday,Monday,Medium_Load
03/01/2026 16:15,33.80259572048422,15.400884708770556,2.5586245033262642,0.015211168074217898,90.36664131474598,98.2377369502767,58500,Weekday,Monday,Medium_Load
03/01/2026 16:30,30.275340001092342,13.17009116360312,2.603541813376756,0.013623903000491554,92.19723890651566,97.72100145233146,59400,Weekday,Monday,Medium_Load
03/01/2026 16:45,30.029878741802623,13.506474649996823,2.3487998937917496,0.01351344543381118,94.43905252752195,97.92722138948773,60300,Weekday,Monday,Medium_Load
03/01/2026 17:00,31.22523364286028,13.492014600797587,2.0843023099192144,0.014051355139287127,88.92767159662249,96.47792136867345,61200,Weekday,Monday,Medium_Load
03/01/2026 17:15,30.54666988002378,13.245323176286043,2.535295487248731,0.013746001446010701,95.18155403560088,96.34806542041606,62100,Weekday,Monday,Medium_Load
03/01/2026 17:30,30.743220100312765,13.775745001056364,2.3099857736396667,0.013834449045140744,95.84957500837126,97.71498380624661,63000,Weekday,Monday,Medium_Load
03/01/2026 17:45,31.65972255638317,14.297140109420566,2.8064124186509676,0.014246875150372425,90.933760849221,99.25086007835287,63900,Weekday,Monday,Medium_Load
03/01/2026 18:00,31.828847547982587,14.89119923468694,2.4308953540867835,0.014322981396592164,94.9339152600642,98.51952449445118,64800,Weekday,Monday,Medium_Load
03/01/2026 18:15,33.7171569494729,14.936895224626838,2.798878637741552,0.015172720627262805,93.26468933445258,97.83515275268061,65700,Weekday,Monday,Medium_Load
03/01/2026 18:30,33.77192597095986,15.795392568546799,2.9581984388302756,0.015197366686931939,92.87267048644672,96.7331562636115,66600,Weekday,Monday,Medium_Load
03/01/2026 18:45,32.778805417706266,14.51206268458593,2.6101180321425383,0.014750462437967819,92.47595615311096,95.7254321202978,67500,Weekday,Monday,Medium_Load
03/01/2026 19:00,30.72075898217873,13.969194218949406,2.622041159847516,0.013824341541980428,94.93433627606481,98.00991086907779,68400,Weekday,Monday,Medium_Load
03/01/2026 19:15,33.41134322057086,14.880442972056612,2.6796080477001807,0.015035104449256887,94.19954062104539,97.7710870572243,69300,Weekday,Monday,Medium_Load
03/01/2026 19:30,31.552493930400065,13.871426777523862,2.803224372504965,0.014198622268680029,90.46749862903326,97.74995140778861,70200,Weekday,Monday,Medium_Load
03/01/2026 19:45,31.543644496216952,14.741252527563553,2.5255493169453676,0.014194640023297627,92.48002839241622,99.14807860081852,71100,Weekday,Monday,Medium_Load
03/01/2026 20:00,33.267068553284105,16.420686044784603,2.8997387106393457,0.014970180848977846,92.66379260140698,99.0290163452593,72000,Weekday,Monday,Medium_Load
03/01/2026 20:15,34.072548877498825,14.774754757294552,2.7943317472504092,0.015332646994874471,90.33207421051061,97.8848682686209,72900,Weekday,Monday,Medium_Load
03/01/2026 20:30,35.97246220812369,16.630134740333776,2.8946725516870244,0.016187607993655657,89.39511389083974,98.3519247093481,73800,Weekday,Monday,Medium_Load
03/01/2026 20:45,31.730859169623645,14.261171814113126,2.782318918032213,0.01427888662633064,90.34428795920016,99.96469621277188,74700,Weekday,Monday,Medium_Load
03/01/2026 21:00,33.53627345123555,15.360518595506685,2.743305992730593,0.015091323053055997,88.57743298011398,96.81592352877954,75600,Weekday,Monday,Medium_Load
03/01/2026 21:15,34.860376150574474,16.303938703316557,2.6948430932039162,0.015687169267758514,90.26724076138038,96.73784826836899,76500,Weekday,Monday,Medium_Load
03/01/2026 21:30,33.32118035394875,15.218425885003384,2.4026517013913145,0.014994531159276936,84.53359201128633,96.19487716505556,77400,Weekday,Monday,Medium_Load
03/01/2026 21:45,33.51643957784785,15.678772076536877,2.632426065742101,0.01508239781003153,93.78718692568232,97.38642336889546,78300,Weekday,Monday,Medium_Load
03/01/2026 22:00,31.265607196825293,14.445179651383777,2.485489355476475,0.014069523238571382,90.812343509869,97.7605012492005,79200,Weekday,Monday,Medium_Load
03/01/2026 22:15,31.67484187189187,14.224554527440395,2.5157169997416977,0.014253678842351342,90.78639407827829,96.62968976100491,80100,Weekday,Monday,Medium_Load
03/01/2026 22:30,32.979438541242864,14.223181578150815,2.6221902065941913,0.014840747343559288,91.3923383090993,97.21233371014489,81000,Weekday,Monday,Medium_Load
03/01/2026 22:45,34.63114664123752,15.31530588818947,2.6991728424316066,0.015584015988556884,93.4566797323193,98.99553453240168,81900,Weekday,Monday,Medium_Load
03/01/2026 23:00,33.2310940006167,15.016318596008011,2.871403220865897,0.014953992300277514,91.57220054375838,97.11479445526794,82800,Weekday,Monday,Medium_Load
03/01/2026 23:15,32.55804833291179,14.416998606785274,3.083585650777931,0.014651121749810304,91.88207391563259,100.0,83700,Weekday,Monday,Medium_Load
03/01/2026 23:30,35.708754098342396,15.763193113190486,2.52198457179169,0.016068939344254077,90.28265580835183,97.98246578525519,84600,Weekday,Monday,Medium_Load
03/01/2026 23:45,33.225231486050845,14.661406524664013,2.798874845155875,0.01495135416872288,90.34954246926732,98.35114599535622,85500,Weekday,Monday,Medium_Load
04/01/2026 00:00,35.57757523687176,16.021913644520488,2.5888213526226886,0.01600990885659229,89.65447795055529,95.25360817687161,0,Weekday,Monday,Medium_Load
04/01/2026 00:15,34.78888885413713,14.713733799207244,2.8602249128224804,0.015654999984361706,93.7042426842429,97.72680085246749,900,Weekday,Monday,Medium_Load
04/01/2026 00:30,33.4701336546888,15.216655410033997,2.534547321777081,0.015061560144609961,91.65321421101056,98.03636191802991,1800,Weekday,Monday,Medium_Load
04/01/2026 00:45,34.9074164914273,16.313523164479413,2.920511067799494,0.015708337421142284,92.26219195025702,97.70803917795347,2700,Weekday,Monday,Medium_Load
04/01/2026 01:00,33.69459462104322,15.231092824238152,2.701353028310253,0.01516256757946945,93.78113955923688,98.89556597765191,3600,Weekday,Monday,Medium_Load
04/01/2026 01:15,32.26331785728181,14.971081014177718,2.6609591454167703,0.014518493035776816,90.13387554423885,97.56762667269318,4500,Weekday,Monday,Medium_Load
04/01/2026 01:30,33.89096218994864,14.285560633755932,2.997551084440782,0.015250932985476888,91.84554382963957,97.88536632710097,5400,Weekday,Monday,Medium_Load
04/01/2026 01:45,33.1500202605542,14.767048307138422,2.5711609694108444,0.01491750911724939,93.01033591211903,96.14740153318111,6300,Weekday,Monday,Medium_Load
04/01/2026 02:00,32.346845555445945,15.50821652191167,2.606208126097723,0.014556080499950675,94.52747719646099,97.01049632736596,7200,Weekday,Monday,Medium_Load
04/01/2026 02:15,32.82537362514267,13.641516951852694,2.225138496372942,0.0147714181313142,90.39504339921153,96.19158480706173,8100,Weekday,Monday,Medium_Load
04/01/2026 02:30,33.63206502109351,15.409069046393107,2.4655825835076275,0.015134429259492078,92.67346019326683,99.03264784859087,9000,Weekday,Monday,Medium_Load
04/01/2026 02:45,33.06298869429101,14.63283874041357,2.7719399832069698,0.014878344912430954,92.32686897540535,98.84163535778208,9900,Weekday,Monday,Medium_Load
04/01/2026 03:00,31.074684071178844,13.097063319193238,2.372923475906386,0.01398360783203048,93.85077933580094,98.14104842189076,10800,Weekday,Monday,Medium_Load
04/01/2026 03:15,33.759757071690956,15.455359907088603,2.5861542965310047,0.01519189068226093,90.70357699181214,96.86584484600135,11700,Weekday,Monday,Medium_Load
04/01/2026 03:30,31.65404413720425,13.848169612276369,2.362695096628939,0.014244319861741912,91.80478897589467,97.43784329633137,12600,Weekday,Monday,Medium_Load
04/01/2026 03:45,34.11392901659589,14.661175551526888,2.5277532206031377,0.01535126805746815,92.14985190325129,98.17318092070454,13500,Weekday,Monday,Medium_Load
04/01/2026 04:00,30.73075671400627,13.364808708924054,2.455195737758613,0.01382884052130282,92.50630381034583,96.50601454431789,14400,Weekday,Monday,Medium_Load
04/01/2026 04:15,30.909145021537032,14.504695235120446,2.5565079050751307,0.013909115259691664,91.4210693938386,97.75142571994688,15300,Weekday,Monday,Medium_Load
04/01/2026 04:30,31.065807599866755,14.55294990899474,2.114812295584064,0.01397961341994004,91.35390044897336,98.39879102616754,16200,Weekday,Monday,Medium_Load
04/01/2026 04:45,33.19106242340198,14.644267057564871,2.4094765156705638,0.014935978090530891,90.69603136420592,98.6842624096261,17100,Weekday,Monday,Medium_Load
04/01/2026 05:00,30.562550158142752,13.86260747337467,2.316989201565933,0.013753147571164238,95.26791051198236,98.42847658522082,18000,Weekday,Monday,Medium_Load
04/01/2026 05:15,31.00188897467416,14.299688511707677,2.494103250201124,0.013950850038603371,92.07213310230061,98.70841038081788,18900,Weekday,Monday,Medium_Load
04/01/2026 05:30,32.603454383067856,14.148629338366005,2.4187061820524294,0.014671554472380536,94.60613040443845,98.81718981476243,19800,Weekday,Monday,Medium_Load
04/01/2026 05:45,32.07357972404263,13.849981836876559,2.334370916419142,0.014433110875819184,92.7334419449267,97.627810039859,20700,Weekday,Monday,Medium_Load
04/01/2026 06:00,30.720493972978318,12.889846882842534,2.410746006970571,0.013824222287840242,90.87167090775793,98.97061813282703,21600,Weekday,Monday,Medium_Load
04/01/2026 06:15,28.681159758611283,12.15703552044419,2.2450147581173625,0.012906521891375077,91.05558822620795,97.23952511597022,22500,Weekday,Monday,Medium_Load
04/01/2026 06:30,30.495451396197105,13.066821971513795,2.5272069495293907,0.013722953128288697,91.40525784307363,98.05384842483808,23400,Weekday,Monday,Medium_Load
04/01/2026 06:45,31.973315358052872,13.78638142608238,2.510790053375994,0.014387991911123792,91.7872238228147,98.56645648802534,24300,Weekday,Monday,Medium_Load
04/01/2026 07:00,30.340108099116772,13.497211910346591,2.162107629111917,0.013653048644602548,92.73035050215996,97.56361729733304,25200,Weekday,Monday,Medium_Load
04/01/2026 07:15,28.69515484878657,13.257746483912575,2.313545310500045,0.012912819681953956,91.09963579904888,98.24150111923134,26100,Weekday,Monday,Medium_Load
04/01/2026 07:30,26.08465783307256,11.266967122237531,2.1577117965060966,0.011738096024882651,92.65057889313833,99.41633253190655,27000,Weekday,Monday,Medium_Load
04/01/2026 07:45,30.19290912967926,12.734225558990257,2.5478781088334497,0.013586809108355666,93.24048201300161,99.73970845452868,27900,Weekday,Monday,Medium_Load
04/01/2026 08:00,31.01710123449091,13.929678581566735,2.3676857854071653,0.013957695555520908,94.23033398196934,98.6080987218203,28800,Weekday,Monday,Medium_Load
04/01/2026 08:15,30.04727087020682,12.933085598282442,2.647985550744791,0.013521271891593068,90.14270710323083,98.5288123268785,29700,Weekday,Monday,Medium_Load
04/01/2026 08:30,30.141983932640674,13.577124119599066,2.6897227106085198,0.013563892769688304,95.01155934132227,97.45110808447143,30600,Weekday,Monday,Medium_Load
04/01/2026 08:45,28.153559935288932,12.517148057909832,2.148294107939552,0.012669101970880019,91.58182919959467,97.45076556506974,31500,Weekday,Monday,Medium_Load
04/01/2026 09:00,28.813503856284388,13.511642889360953,2.0353223782175616,0.012966076735327974,90.3263964545804,97.04379096221551,32400,Weekday,Monday,Medium_Load
04/01/2026 09:15,27.988817154245446,11.743685870221846,2.2482298715975095,0.01259496771941045,90.28507168644333,96.971071557493,33300,Weekday,Monday,Medium_Load
04/01/2026 09:30,27.034751657002538,11.923594842344123,2.0761270158869305,0.012165638245651141,90.65708404898528,98.78304435186115,34200,Weekday,Monday,Medium_Load
04/01/2026 09:45,28.5397200642616,13.01306346591973,2.274480232371431,0.01284287402891772,93.50081835257953,98.21206936834346,35100,Weekday,Monday,Medium_Load
04/01/2026 10:00,26.259722720555096,11.613966620502069,2.1669182273131598,0.011816875224249793,92.97997423683002,98.21288567201786,36000,Weekday,Monday,Medium_Load
04/01/2026 10:15,26.06182568877992,12.725410667298556,2.1023971400466706,0.011727821559950963,90.10544404922766,98.06580747205878,36900,Weekday,Monday,Medium_Load
04/01/2026 10:30,25.563862511438156,11.884300296355763,1.9534217653335868,0.01150373813014717,93.29829119593656,97.57801884579065,37800,Weekday,Monday,Medium_Load
04/01/2026 10:45,27.832854948036065,11.830141265297229,2.1927262047422467,0.01252478472661623,91.49045829333305,98.12146134280879,38700,Weekday,Monday,Medium_Load
04/01/2026 11:00,26.293592665501027,12.844932660620824,2.082415417630165,0.011832116699475462,93.10076514375673,100.0,39600,Weekday,Monday,Medium_Load
04/01/2026 11:15,25.953273770485712,11.36792975810779,2.2597341590491653,0.01167897319671857,92.33460274931062,98.00463350754609,40500,Weekday,Monday,Medium_Load
04/01/2026 11:30,26.688098889557875,11.706339720767758,1.9870959724186703,0.012009644500301044,92.37972234499097,100.0,41400,Weekday,Monday,Medium_Load
04/01/2026 11:45,26.60425338140148,12.112640258455455,2.0346600780840096,0.011971914021630666,91.50283087877729,97.20908996329364,42300,Weekday,Monday,Medium_Load
04/01/2026 12:00,23.72583279927212,11.472362925743083,1.9291482498877108,0.010676624759672453,97.0428116781702,98.95630450270725,43200,Weekday,Monday,Medium_Load
04/01/2026 12:15,25.18092021755454,11.033993857140551,1.9575061994918228,0.011331414097899542,91.18553017194849,98.0333626876551,44100,Weekday,Monday,Medium_Load
04/01/2026 12:30,25.3499205555715,11.122894893855682,2.0421076179318587,0.011407464250007176,94.44628529023424,99.41770802315492,45000,Weekday,Monday,Medium_Load
04/01/2026 12:45,23.4030288184466,10.295859454389909,1.757814977523944,0.01053136296830097,93.1926663421177,96.95054045119196,45900,Weekday,Monday,Medium_Load
04/01/2026 13:00,22.87179498424941,9.71318522424949,1.8380414417306916,0.010292307742912234,89.89340061270994,98.65329218437056,46800,Weekday,Monday,Medium_Load
04/01/2026 13:15,25.402572502348022,11.163975356750603,2.145575701676038,0.01143115762605661,89.40142321332182,98.85801400262652,47700,Weekday,Monday,Medium_Load
04/01/2026 13:30,23.555909093381473,10.546569225089803,1.9655935728894594,0.010600159092021662,93.1050925288965,97.98775312068265,48600,Weekday,Monday,Medium_Load
04/01/2026 13:45,22.36595332111835,9.955784351025384,1.5810692882389097,0.010064678994503258,94.56693398771317,98.49911771330977,49500,Weekday,Monday,Medium_Load
04/01/2026 14:00,23.463963513372445,10.390379376086205,1.9663839931845215,0.010558783581017599,90.91269253387561,96.9462145989054,50400,Weekday,Monday,Medium_Load
04/01/2026 14:15,22.68541089298148,10.503944169582244,1.7946573950095337,0.010208434901841666,87.02053670734334,98.07392213929317,51300,Weekday,Monday,Medium_Load
04/01/2026 14:30,22.552575981343136,9.770141527103444,1.8418474872468893,0.01014865919160441,93.18269713419599,99.14932726601234,52200,Weekday,Monday,Medium_Load
