采集时间,UNIT_LOAD,总煤量(t/h),一次风流量,二次风流量,锅炉给水,主汽压(MPa),MAIN_STEAM_TEMP,主汽流量,炉膛负压(Pa),空预器入口氧量[%],厂商状态字
2026-01-01 01:10:30,645.0467916622708,313.9543735627417,672859.9126405165,1002136.0996414296,653.2887705732524,24.285679769302075,568.1901012219095,1873.7686678532043,-89.9490704911127,3.3421256171212512,2
2026-01-01 01:11:00,644.3349720336328,307.38500992033516,645977.6728660465,987705.2059237652,653.33306084479,23.966442908905186,567.3021867753238,1866.028321621762,-101.42218147784394,3.1098647023066515,0
2026-01-01 01:11:30,640.133178680561,308.0750133583277,658631.0025814951,989446.9982028649,656.5768540381619,24.283682303480816,568.8567494521427,1867.299127455945,-85.7788429686848,3.182919924606276,1
2026-01-01 01:12:00,637.8091786503913,304.2181397214477,634537.4553362308,977314.1703238437,648.5875632063778,24.222692250227794,567.21925871196,1841.6087998257924,-83.47543962667187,3.138066239996692,2
2026-01-01 01:12:30,643.6348274956541,309.0267400771636,646941.9589601216,991011.9168585632,658.9888401011418,24.10644982009153,569.3522118602249,1853.0093120634513,-85.44478995375957,3.130607035025085,0
2026-01-01 01:13:00,641.1808391880144,308.5820680848991,644973.373447354,998176.2369081585,661.0318101731201,24.15709786392197,570.6606722897296,1857.3267046725398,-77.93578369989037,3.286271450505733,3
2026-01-01 01:13:30,641.1346026088116,308.8850098349514,648718.248544267,991124.2834729807,658.670793194715,24.30866165414515,568.3783310988662,1860.1535429861922,-83.98975203073665,3.0955855944335147,1
2026-01-01 01:14:00,637.0390987585514,304.0936944620434,638695.3936477263,975405.3087944497,647.1220579374279,24.230448941733417,567.0900210553348,1835.88896025161,-86.69217449537784,3.011871655373942,3
2026-01-01 01:14:30,639.6561896566194,305.1451382148766,647206.4293591647,978455.0880202259,657.2869019218574,24.274230131786044,567.6040934213889,1836.3156575995417,-84.96969305863126,3.3442674218732713,3
2026-01-01 01:15:00,642.9232207685734,312.02291470147634,660818.320943089,989625.4349766939,659.0707918865304,24.119068396240156,566.6670970212969,1866.5313305928685,-85.96789217956938,3.051573659107516,0
2026-01-01 01:15:30,639.1990116620865,308.2937056206593,653895.5444710336,986713.0874308532,650.9931434836934,24.15945867136161,567.9830194204458,1855.807446646874,-77.43940559647673,3.1419564246660365,2
2026-01-01 01:16:00,636.2056587948568,305.41825449867184,643784.8935406908,980063.0921769824,652.0292290323131,24.135229719020813,566.7129563341458,1839.6637162087923,-89.77150410591969,3.2308218798737824,1
2026-01-01 01:16:30,630.20039756511,303.620829903408,636100.8786398413,976083.8231291276,643.8959449418186,24.10551958415464,568.3753643673617,1812.126679973178,-85.92227642668962,3.152712798561647,3
2026-01-01 01:17:00,631.8811996527788,300.38311490167274,628351.1910871629,956798.9594241007,646.5539422210642,24.24249270605555,567.3951220657706,1836.6550931462903,-74.68144661706887,3.204654774232431,2
2026-01-01 01:17:30,632.8905071742042,303.01496513005463,642702.6551862871,968038.547969113,640.3650893628363,24.274443117477375,568.9117897250233,1841.9655274421,-83.89880069004556,3.3038982553118275,2
2026-01-01 01:18:00,636.6414050434794,304.4936430327494,639220.1468680409,979296.4711490917,646.648909790922,24.117911904000174,566.3940371822997,1842.029150941938,-90.90019830541374,3.116478546400608,3
2026-01-01 01:18:30,634.7491257245334,303.20937509723746,637997.150289444,962900.9946151859,646.1297930646894,24.16121978895437,568.5643688909403,1832.7363425023007,-81.69353048566363,3.228341852195041,1
2026-01-01 01:19:00,631.5527540295166,303.78859622963284,641727.2312896287,971290.385200619,645.5896080518003,24.167816549729057,568.5179913650479,1826.5624511663323,-85.70677860086644,3.1145925906860636,3
2026-01-01 01:19:30,637.1817469013498,303.8763656536972,639377.3474421712,975940.0528814691,650.6383777280644,24.30240971289015,568.8562074596811,1850.7752578606858,-76.8055832188746,3.224422192899843,0
2026-01-01 01:20:00,631.8177445116024,302.15746702288817,636218.8463247315,965680.4511995193,639.7136134480634,24.08081698792181,568.0297171197391,1840.7585747521198,-80.1177948832286,3.3927284153606667,1
2026-01-01 01:20:30,628.6837966023903,300.93577258728874,627355.901551334,971859.312751876,638.6774070111692,24.09363736925991,569.3295360374613,1828.879462614284,-77.38485660954856,3.034473552825064,2
2026-01-01 01:21:00,630.2285087871783,301.40609351598573,637496.1476308496,961566.8309071803,642.882085091831,24.144673905557514,567.6360977231532,1819.3654772670136,-84.15097955968733,3.2596731606174543,1
2026-01-01 01:21:30,624.6170987800613,303.4117775766542,641720.0187613956,958457.6768983637,638.9425247294181,24.10060778752359,568.6059161860234,1814.3503467817027,-91.2289961993646,3.209010927915485,2
2026-01-01 01:22:00,627.9714502311623,299.5449689337046,634541.1148576111,979180.2402880583,647.3302156063437,24.238447753296324,566.4077018142509,1814.449596865643,-86.16738031203387,3.1152057550631658,2
2026-01-01 01:22:30,622.9301489170214,299.0637880777558,635962.9510926107,950771.9296705994,638.5072763409795,24.199033936245883,568.9593551481817,1812.6432722003708,-82.90646490579505,3.164697469848859,1
2026-01-01 01:23:00,623.8132442220385,299.066807767525,630971.5115662941,972308.1474227658,632.992689019609,24.116889742928166,569.2069619661357,1804.1181348166851,-85.58998646546713,3.085519994227091,2
2026-01-01 01:23:30,623.267522608422,296.750667155397,621928.0401346829,969594.892517825,647.9175208677204,24.249206380122132,567.0645896565039,1799.815045313851,-90.86002906483938,3.3050445090682046,0
2026-01-01 01:24:00,622.958141594348,300.5391192543333,631148.5243120795,952975.8314796841,637.8029944239169,24.34545459980249,566.5895062618246,1810.3115433239188,-82.46602872250685,3.222760506113741,1
2026-01-01 01:24:30,618.5093284718143,298.41174799974215,623934.6014395539,949516.7994338354,630.0517101570773,24.276911365376314,566.4220225007211,1791.9349124504497,-76.2926443758464,3.061258859313829,0
2026-01-01 01:25:00,628.2526610908437,300.58685776396106,627418.9869751362,966839.8638288429,639.0262949786332,24.164719152957254,566.4751383460328,1827.0139278153358,-81.61557273291046,3.0032231919805645,1
2026-01-01 01:25:30,616.8894340870904,295.2870563869643,616785.1561879826,944493.0910869532,628.7673121092773,24.173004038845523,567.9921198359982,1786.4404737691784,-81.39147582503053,3.052769191327858,2
2026-01-01 01:26:00,617.5227788181797,294.6105399063857,610381.8382161048,950823.2469346995,629.1917619902109,24.11479889240123,567.5963220492165,1790.57174655535,-85.85029960316812,3.29044585263379,0
2026-01-01 01:26:30,625.1159167783568,300.67605367167914,631348.0956397227,972342.5988977122,641.18626536284,24.219349139340068,568.6860777423307,1804.2406343271794,-90.64969245831941,3.0732169853676465,3
2026-01-01 01:27:00,621.6158255592597,301.7129273897244,628242.9582198921,955985.5627123655,639.8963385341325,24.174880846907193,568.1498604604312,1792.2894343949397,-79.47255940477795,2.8934373413491246,3
2026-01-01 01:27:30,615.6122103764051,295.7220142460387,621555.2628850248,941853.1898887636,626.9346275795327,24.099000571024575,567.4114925210357,1797.3589800781542,-88.14134554253593,3.1958375279421314,2
2026-01-01 01:28:00,619.6104919138972,299.4180986610908,619538.3379405953,948984.1925664373,630.440808022507,24.29969218425,568.7640559513891,1805.6963128708294,-77.7379949591865,2.968837813000075,0
2026-01-01 01:28:30,615.8793091372052,296.89285352945564,625358.6695282618,963731.6486971603,624.6918653828598,23.99439444250588,568.1918792414191,1783.8932951234817,-83.07799476693894,3.131327663223386,2
2026-01-01 01:29:00,613.0366930230939,295.074147239443,619715.5061452198,949519.9537592581,619.9385976437826,24.168578334442337,567.4468104222053,1764.499026007157,-83.0244301234713,3.3282772472078723,2
2026-01-01 01:29:30,615.7350330924334,297.24854100886154,623525.2550886979,949937.1269484904,633.4153731758421,24.277061143609945,567.7252456827306,1779.4049320291,-83.04486034862371,3.337814729881847,1
2026-01-01 01:30:00,615.7421557776171,295.87127586701394,618803.1472558143,954288.5673032531,630.6685366032248,24.228717869619818,568.3062883665377,1789.5790923006925,-83.83993763392508,3.2669390563696292,3
2026-01-01 01:30:30,607.8959996842543,288.4152068714694,601764.2062715006,916235.9422678697,616.9405252913195,24.264886965363857,568.6846546507813,1763.8998675425973,-87.06440211874151,3.189632786639034,0
2026-01-01 01:31:00,610.0278538093189,294.2525445468764,614357.2087482346,946837.2356349909,622.6095018719479,24.26137683785185,568.2191566160925,1752.5209986545901,-81.31061562456306,3.191507017381279,1
2026-01-01 01:31:30,614.0762288864738,295.58343157165297,623007.216440978,951471.1079514736,619.4327057364553,24.273586390384676,566.4433204532853,1786.3108691094492,-85.40179599480595,3.1538651369281134,0
2026-01-01 01:32:00,608.2498054820348,289.86408477366535,611485.3242147509,928571.1497725178,627.1384463125223,24.189351082710974,569.2221322096798,1765.321745392723,-80.4375819563177,3.1431925051412293,2
2026-01-01 01:32:30,611.5133193090315,290.9709104415318,617885.1647535937,947615.074388662,616.5444900894234,24.19790877911558,569.690916051843,1771.935554925228,-93.35027353009394,3.1899784817657038,3
2026-01-01 01:33:00,605.7494341577557,293.61120242409186,610112.9087437401,930361.8832128405,611.9444698864991,24.25034641155492,566.7315859644045,1747.0892139690163,-87.68261793399002,3.1609251789574824,0
2026-01-01 01:33:30,607.7073379506393,290.0348888722512,612954.8862905869,935782.691533123,616.5263804608269,24.311197134679137,568.9850487024686,1761.0717992315347,-95.18629517039373,3.2563775483230892,3
2026-01-01 01:34:00,609.1547885689431,294.3894418084545,619308.8431965369,955803.6707538095,619.3708918400711,24.218615348849973,569.5421626114597,1763.6074141815882,-86.23154780564163,3.3501372607596274,3
2026-01-01 01:34:30,608.0522704554095,289.671438001995,599733.3076749581,924198.6748127654,626.6473162721472,24.23411155618799,566.0693636939751,1771.7865394285834,-82.00727521097193,3.267098983472701,2
2026-01-01 01:35:00,609.0395867371993,290.93545480659856,608632.8975964385,929615.081681101,623.3592731793432,24.395482494680945,567.5856383867288,1770.7205501132335,-88.09260539741229,3.3118553689825396,1
2026-01-01 01:35:30,597.9881901499282,285.5976974119126,600264.8222416638,912612.9474174267,610.7626069504668,24.129071507868915,568.8242468377689,1733.1686405024977,-89.05598587635586,3.2174183556244307,2
2026-01-01 01:36:00,607.369878377242,289.35099576515285,595003.2627997202,930134.0197772391,619.1354782339992,24.08918411610022,568.4235371865358,1764.6285621675945,-82.19488146362274,3.25539558527968,1
2026-01-01 01:36:30,604.7667383016974,291.44475768806,609842.2098567757,917716.0643462946,611.565961740093,24.217605566749942,566.7837940913109,1744.1279500667838,-82.63158001450728,3.097485436905464,3
2026-01-01 01:37:00,608.1658959113244,287.4310550403003,596901.6743084511,916137.6404152826,617.2806815946044,24.230543819671666,567.136993309339,1767.3244318605853,-89.2487399067742,3.045081199329316,2
2026-01-01 01:37:30,601.0787304996461,288.78362994672915,608506.3824299439,924814.085304866,606.9689848461129,24.25448665660017,568.7819328915277,1741.23468041627,-76.82620213670192,3.0360432674896654,3
2026-01-01 01:38:00,600.5005590279842,288.6889784864151,608067.5376403056,938157.927736653,605.5250288293959,24.186903278631217,569.4506650793649,1757.634666522296,-83.8840814304038,3.250015328448336,2
2026-01-01 01:38:30,602.8698597202888,287.42316904977673,609762.1660256856,913922.1795169879,611.8149539501668,24.174277512923517,567.9752717438862,1759.8632126581088,-86.03699735171817,3.1230060118611442,1
2026-01-01 01:39:00,598.7241546838549,291.7378097590922,614911.8277230865,931306.4501995931,612.1567183291487,24.261767394476877,569.1776360329691,1747.4787736317296,-88.68629872676192,3.190091657157339,0
2026-01-01 01:39:30,600.205988887508,288.9579862554862,610914.2657528073,920710.5633841465,606.5095800100125,24.166427302001438,566.6297252251185,1743.437019865778,-84.13433465299548,3.097159487845133,2
2026-01-01 01:40:00,599.8697521206672,287.24860651189454,609743.4028018855,912990.5572638719,612.8003208151772,24.180897163510192,568.8360229868218,1727.7720647262877,-82.82855756390369,3.3250004127165687,1
2026-01-01 01:40:30,595.3082064268284,286.08997824041955,605463.7626168126,917176.9458592942,603.1165747495392,24.33048181428018,568.3571697992943,1732.0969018608562,-89.35647629652189,3.181658020804339,2
2026-01-01 01:41:00,592.8750497530777,284.2124918202811,597355.3178328406,908961.5201661582,604.8030823794809,24.142430576833682,565.9507885837209,1714.8194897997323,-86.59059740237186,3.3024365436585805,1
2026-01-01 01:41:30,592.9726418642716,286.4995043211027,603143.8515460254,921693.2592566849,599.5514852615822,24.140041299310177,568.1601045008545,1728.575808321965,-87.94230900471963,3.090497079898147,1
2026-01-01 01:42:00,592.8677066947781,283.0063786389362,593023.5681789595,904321.1118741366,595.8645444167096,24.182488548540434,567.1096863769553,1728.6691662970231,-84.31814190880033,3.370441200081348,1
2026-01-01 01:42:30,592.259721824955,287.24761489950015,601225.7539324969,921243.5605941131,608.0254872565694,24.20243795880154,568.1375997727133,1710.557994444297,-88.21100814379108,3.0277694588605666,2
2026-01-01 01:43:00,591.5154667566825,278.59355772795095,583672.4004660296,885887.5957788156,601.2202707823511,24.197423721138346,569.4648399632836,1708.4276030916208,-89.6917943944228,3.218110413397874,0
2026-01-01 01:43:30,593.9569109231439,289.15172495413725,599065.638430027,911612.7148954783,601.7209299457463,24.40070750195408,568.6588915968765,1716.2017762000287,-79.88204288859981,3.3993497381556392,3
2026-01-01 01:44:00,591.6958258800593,283.77675524247604,604926.4476126417,919006.835327356,599.2670278113328,24.246142261724746,566.7644594678841,1721.4666708191082,-89.41895892440937,3.1814087121880252,2
2026-01-01 01:44:30,588.7843499541499,284.35399782058437,601608.0751529887,910946.233220592,601.5633645150322,24.193618004470316,567.104110212697,1704.7215757041288,-86.33039666734568,3.1503672618700604,3
2026-01-01 01:45:00,593.1518903287804,285.10160380486906,598986.5256122395,911512.9543165716,605.7042026112356,24.155242276705714,569.8882223568696,1720.3217883524278,-77.15625408263726,3.307910111455781,3
2026-01-01 01:45:30,595.1113637568458,285.7206444380495,603465.5735614725,904510.9075434781,606.5394652711848,24.107611486241016,568.755228263216,1722.7391996856863,-84.1860107887975,3.1709537733911337,3
2026-01-01 01:46:00,587.566653078367,278.4866191581384,584933.9432276585,893766.1401011779,605.1813725725123,24.201126610281637,568.0359696321215,1690.6697747839892,-81.93540161368558,3.279859266179483,2
2026-01-01 01:46:30,591.7672027258819,284.8048188476639,606075.8038113109,926033.9017914912,602.3100715305823,24.102984337898167,568.1204918916262,1714.3738912355557,-81.99224013030435,3.2837293970319625,3
2026-01-01 01:47:00,592.1126176420458,287.56366089158,595617.7731665121,927689.1064806074,610.6905814978986,24.288493447477084,568.8739417573092,1716.2738455297408,-87.8780782737994,3.170124337266593,0
2026-01-01 01:47:30,585.8892705071519,280.01329802147063,595151.4833349513,902956.2109690981,601.9872664044772,24.269766438649274,570.0443437626005,1711.968974475134,-88.19652812703015,3.3082532032115073,3
2026-01-01 01:48:00,586.3624220091725,282.09624563064165,591731.7169507657,900866.4213631551,593.595730357793,24.101056738871506,569.1513913737753,1692.41108071115,-89.88470732497021,3.1887952069936416,1
2026-01-01 01:48:30,589.0603555784029,279.64466249231714,586022.5723796826,888692.7956859546,596.1029705841476,24.076038717210146,566.9315408265722,1703.7581101407159,-87.13224740254712,3.2786088719813256,2
2026-01-01 01:49:00,588.4680298451441,279.0432849046557,595961.9373407656,899451.5612468829,598.4850117813213,24.17648596756125,567.9077983236613,1697.7282513563507,-87.98329574838544,3.154148344975124,1
2026-01-01 01:49:30,585.9460035297341,279.0044250987765,586761.9412843657,899152.9270860868,594.3913399191302,24.231376859372187,568.688039398423,1700.516048484007,-86.30053575442736,3.14040560601371,3
2026-01-01 01:50:00,583.4975754137427,276.6753887524874,574398.6124670102,877442.1361448669,595.9284855616855,24.320885472187804,566.3373752226263,1683.522991085801,-77.82776913008665,3.2278227437164846,3
2026-01-01 01:50:30,586.5225696631484,280.0773404883632,594243.9500300221,896780.0362512526,601.5800514746218,24.085793982162695,567.8694892495197,1695.6083531220456,-85.13345769184106,3.1241933703932294,3
2026-01-01 01:51:00,590.0064000703969,278.58563955255994,581272.6636130319,887841.6957634535,599.9376843257786,24.189758198102787,567.5030552748176,1711.286045566634,-87.28700933360479,2.7295827419155927,0
2026-01-01 01:51:30,585.6919055452688,278.05208893874004,586692.7312856117,904017.296245242,598.8727269272335,24.26264404998437,568.0817035563613,1703.0773919785433,-86.17865919917341,3.228144828017191,0
2026-01-01 01:52:00,581.2239893829421,277.30340961726955,594741.1570869092,879791.4654582469,594.8175461657548,24.157873855602897,568.4841617610333,1683.0391594773866,-90.7653363960512,3.0943846925154745,0
2026-01-01 01:52:30,584.2749674292344,278.53959250674615,583525.9668344442,880312.0008352625,596.4432627793773,24.122562734948804,568.7004993003853,1681.199107972541,-90.2666405073726,3.2544428362997633,2
2026-01-01 01:53:00,585.9897443855234,280.4841626069167,584491.9732037843,882588.6298040557,599.0177215082588,24.10713333183338,568.5652004989098,1693.7096184749,-76.91639821761042,2.9357327510602382,1
2026-01-01 01:53:30,587.3916271342949,280.07751423818496,587519.8157136173,879435.6912099718,595.6809354525149,24.14896048424103,566.4826185241868,1712.065817507089,-86.18597668005374,3.329976224372098,1
2026-01-01 01:54:00,575.7188298783735,276.9431627579599,582237.9512960877,891117.292276755,586.1146334878007,24.128758027260808,568.3288186799329,1666.3792894913697,-84.5767826250951,3.3122884901228398,3
2026-01-01 01:54:30,587.4545617863939,280.9833279151394,590390.0092511866,893879.2578242286,596.9234470716876,24.232193300185028,564.7923903054223,1699.4335330211022,-77.01902101172806,3.2381758399137324,0
2026-01-01 01:55:00,580.1777445919255,277.6104424034606,591653.0546010344,884653.5542665748,593.1063066925262,24.117263777480304,566.5755643464602,1683.4880592570032,-84.33426471063991,3.188357891455883,3
2026-01-01 01:55:30,581.7570366215152,278.8326200618709,582928.9546976956,888462.4054399077,591.2304527504596,24.35720630487979,567.3913714523242,1684.9420266394993,-88.94064160369477,3.1698766531455544,0
2026-01-01 01:56:00,582.2282281299263,279.1294171644597,586713.8616091975,897899.5535255518,595.8505937231831,24.25297730845148,570.433686444032,1692.854823964822,-84.4915520921081,2.9364523446445876,0
2026-01-01 01:56:30,577.7713974156338,278.9079407419845,591278.8911604168,900410.8062881841,587.1633869445352,24.127699825850524,567.1935676001966,1683.7823081215477,-81.40077130320273,3.024263229856727,3
2026-01-01 01:57:00,579.3387005969655,279.5500216344543,586799.1928369019,896988.9941584107,583.7663421598053,24.221421474524163,569.2704012645883,1681.787980945725,-85.28501747459214,3.2384961961144665,3
2026-01-01 01:57:30,580.132015023113,273.28182361702625,570699.7058281922,877445.0846675306,595.1147420458582,24.199252739123075,568.5706447042589,1694.427478662111,-81.57600251246517,2.831040258487732,3
2026-01-01 01:58:00,576.1039656832438,275.6774820065167,579207.5622295636,876567.8130581821,590.6474713604523,24.1247545620384,569.3188448337685,1671.2766388886962,-83.28552523725914,3.1355053511583795,2
2026-01-01 01:58:30,580.903393871541,279.28546021684286,582725.044643524,880383.7320574789,593.1121436392895,24.145552357246444,568.956258655913,1702.1341281215557,-83.87588389496777,3.382585485330625,1
2026-01-01 01:59:00,586.5823802470212,282.08097337253673,601356.8613982763,914806.7000054577,597.7768041540099,24.15451758352943,568.0630149118778,1706.9517353043766,-86.96571568267055,3.4136865862805648,3
2026-01-01 01:59:30,577.3933157201437,276.78440308865396,580913.0657040017,897713.6277634286,590.7761633880426,24.285929177888274,569.3210984678153,1680.8078765541386,-88.04658842121964,3.222497715173463,0
2026-01-01 02:00:00,577.6935061200643,278.5662922047611,580258.5514488533,894496.4775292081,591.4890712407368,24.203856723651118,566.4708539898706,1681.4135128187402,-79.35089044832245,3.3510214114949566,2
2026-01-01 02:00:30,569.4529511070217,272.081625094777,567798.4367722621,867396.888224807,589.0717798387959,24.300677862045738,567.6953333628583,1649.7671214047837,-86.47624266489902,3.5304330019338073,3
2026-01-01 02:01:00,578.0031963073109,276.16652412121476,583266.4808155664,880436.6734629323,593.0125437737923,24.093384192434108,568.4842712183488,1686.559634269902,-84.81228161790423,3.1576510801741864,2
2026-01-01 02:01:30,575.4756317982657,272.14616099697946,574540.3896841378,876171.0495378579,584.8072777534904,24.15355304673769,568.5051900532048,1675.5880555199342,-85.87716703839511,3.2118332648379906,1
2026-01-01 02:02:00,578.3624766661625,278.7270392228105,581665.0695932832,910928.2089555009,589.6804405315662,24.308204462263518,565.9347091611884,1682.0689595030499,-80.95058227016244,3.192025093134634,0
2026-01-01 02:02:30,580.3402571283614,282.72988031276225,593124.9008252226,909151.4992230969,591.7677690179117,24.056210147361003,568.9056929175766,1685.301109116587,-89.30062085913426,3.1930976869219565,2
2026-01-01 02:03:00,572.8306700176901,276.7978001070543,580644.1795054458,873427.0027551159,586.0605222446595,24.119142461749558,569.4895937283641,1660.299863748605,-88.51376035843697,3.1760759522744992,2
2026-01-01 02:03:30,576.8155294101266,275.48698093250334,582185.4357858096,885783.7272020694,579.17281925272,24.141315134053578,568.4794805164328,1677.0102323816384,-79.12713018678551,3.3708202591335104,3
2026-01-01 02:04:00,571.8375542671273,277.96510983808577,577721.412376646,888655.0584692026,582.370961903024,24.291630545472138,569.8710491312482,1643.3731480214485,-80.63661644699444,3.1303274240501526,3
2026-01-01 02:04:30,570.8239762676916,276.0059464246615,584994.0127162285,887412.4460156369,580.0597837823166,24.095487342412685,566.8056276454241,1650.5158385276204,-87.32636721745197,3.2454087430073444,0
2026-01-01 02:05:00,574.2344317412992,278.10831791009684,580452.1741925437,900936.9624227186,587.1015630853418,24.329594276723917,567.4859129218715,1667.0393036563855,-87.53882457273471,3.2947414097700447,0
2026-01-01 02:05:30,576.1477433388166,274.41764167156,575677.8447401512,878988.2196591197,595.2349198828315,24.31987813658055,566.9416494649432,1657.0188378083003,-88.86887106229669,3.1017314946290324,2
2026-01-01 02:06:00,574.3322817173695,274.81305950242705,584424.1137615251,866029.6177695859,587.4316864921459,24.127751785824664,568.2433093370859,1664.1569231294723,-82.22799139820623,2.99796947126387,3
2026-01-01 02:06:30,573.5413290976128,275.1862472478962,573622.8006954932,878644.639449881,588.3435002080647,24.15612114485017,566.4513536800522,1661.5341360686284,-87.81240990484724,3.24616329228218,3
2026-01-01 02:07:00,571.7812804711692,274.62961254438926,578601.3097102271,871696.2961564085,584.1397693835441,24.122249489948267,569.9781301975994,1651.775663292699,-78.23832743378529,3.1331886309767425,2
2026-01-01 02:07:30,580.0486602118413,279.2593347041804,583311.1926648788,885244.2758070227,600.2706213898931,24.231252042629045,567.1519568452211,1679.227154439439,-90.4535032482225,3.133364107884947,3
2026-01-01 02:08:00,572.7816803887875,275.11817793606195,582049.9451997945,890355.5784174348,583.9898952180872,24.229430111208874,566.8963287723006,1654.9471875281965,-81.77175480793527,3.3724880148691256,2
2026-01-01 02:08:30,580.6660674937405,279.47857893520603,582052.2439535168,887798.0178516431,593.2303366447221,24.24265517217202,569.2943212978737,1673.4213295514958,-82.1096332620502,3.0943545541870514,1
2026-01-01 02:09:00,571.3749218812985,272.44471515546957,578184.3889361317,872612.0441235653,581.6864261282503,24.194708878987115,569.0227059648057,1661.8634779843053,-84.3061077835098,3.258967343313843,3
2026-01-01 02:09:30,570.3180439984549,273.7247779840009,573035.6869146533,885675.4996588908,581.4332904363749,24.331304381061305,567.8972206762994,1653.4258121663515,-86.06705820326175,3.1693802706323875,1
2026-01-01 02:10:00,572.8933255983761,272.75143413326236,558987.4656295307,860515.2756129295,578.2628775850374,24.131463225454407,568.7159837474796,1660.9399794170536,-94.31076351179384,3.279346209718068,2
2026-01-01 02:10:30,570.8142504443786,271.98812713440304,574227.130210474,883088.2229724933,575.6227971349304,24.165861005486544,568.897203036963,1652.3858107575008,-83.32943078711196,3.0009501029587264,0
2026-01-01 02:11:00,570.9537040510737,273.82296176817783,570045.8252336617,891631.7776916542,581.2327133570816,24.285275831429765,567.1945925943827,1650.8369098163053,-81.94505166157705,3.041643449849655,1
2026-01-01 02:11:30,572.924068782974,275.20461285202003,587050.8407939193,876389.8045233481,589.385990472045,24.114265491546792,569.6847983423527,1664.5873156517837,-79.58471579201257,3.225989848893377,1
2026-01-01 02:12:00,573.0572897318734,277.34037042367834,578567.6962313304,899224.8463960275,586.5965335043155,24.169811561414043,568.6891975903952,1666.8553192277484,-93.72772110213631,3.2144671553608553,2
2026-01-01 02:12:30,577.5200233206506,276.2663095833684,583542.786184531,889110.9480045893,588.4110347977861,24.113359867992703,568.2297270606513,1671.1887472693124,-88.10916899615756,3.286372167764792,0
2026-01-01 02:13:00,577.4306915025071,279.55883544766283,595621.6998118748,898078.955378308,583.9119303870033,24.160561015275874,568.3174125232064,1684.385948467516,-76.29882077350125,3.0173579916229873,3
2026-01-01 02:13:30,574.7536372174972,274.9281468508711,576942.8950110305,881673.8945352313,577.1504384430383,24.223610139876783,566.3862471427825,1677.698531446263,-76.66089146395427,3.224630675255025,1
2026-01-01 02:14:00,569.4464674423726,273.9137150802148,580698.1497108917,888261.2333609465,580.8750402675312,24.206583396862264,568.463673987881,1645.4838105367141,-87.85321757830141,3.1627582263311456,3
2026-01-01 02:14:30,576.0432529634953,275.88211551367664,579575.795580538,891620.9321279469,586.6484662516625,24.07105239507005,569.3366396104157,1655.2483694346558,-88.62409211698849,3.1948888330274787,0
2026-01-01 02:15:00,571.2989941644447,272.91473523430875,582421.7725944803,867197.1472659211,581.7247796788881,24.01839977653544,568.1770213689161,1647.7788272257562,-89.31377565669806,3.2278606572885424,1
2026-01-01 02:15:30,571.2124167460448,276.3684100551652,580442.253024114,886299.0257461936,587.2289794842397,24.187346761636604,568.2085680177333,1646.6619953251559,-81.61889756126769,3.1745974578922844,3
2026-01-01 02:16:00,575.4893282535701,282.03689834494065,600223.2607369293,905173.245109438,591.1151801996787,24.31775268093873,565.6548226034175,1671.1402122208453,-84.57085146596476,3.233532272430595,2
2026-01-01 02:16:30,577.5042901819263,274.97049033700495,579722.2909427271,873233.8659204583,588.5938490600485,24.222688666343377,567.8170445342288,1672.211051592449,-84.14083822810744,3.2854947465075073,2
2026-01-01 02:17:00,582.2883299253162,281.26850535086425,591226.3804047192,889639.6726861246,595.3417953612151,24.181015919247407,566.7533374407412,1687.7433394076595,-83.11255527883678,3.2248005749955144,0
2026-01-01 02:17:30,571.7516404872281,274.36992818499937,584305.1886705761,871360.9220287986,591.0454581480602,24.044217384823312,569.5639353015878,1669.518142412965,-93.77271219739299,3.2269894845602387,2
2026-01-01 02:18:00,576.3656033473951,277.7322717765524,585251.2412851517,875053.0016054236,583.1566095294612,24.088569319999014,566.9071981374177,1672.6948677295995,-80.64483015767826,3.025250029039433,2
2026-01-01 02:18:30,579.8094242515579,280.7756013829799,586495.8629428565,891550.8874710572,586.357005810065,24.261406888855355,568.9365438601544,1685.3548559358676,-84.90719395590885,3.345602517520406,3
2026-01-01 02:19:00,576.1281446057772,277.4370883136788,573849.7945612393,857933.0506489176,580.4302161581148,24.245425976772527,568.6442853119544,1682.1839748612551,-90.5348174437031,3.0178501158834212,0
2026-01-01 02:19:30,576.8161375365098,279.2572430835461,584810.5737925892,900771.9255700768,585.8981537628218,24.19796529044994,567.5435456907632,1680.9398243801968,-90.28403050614921,2.9868709681730934,0
2026-01-01 02:20:00,571.4220064295502,275.7851887374336,578623.5890062923,877761.9779992634,581.8924515549431,24.142263128860932,566.3675071139972,1661.0138456589907,-83.4857041685493,3.2340611622861335,3
2026-01-01 02:20:30,572.7110984831612,274.7848300122736,576439.1313587861,874457.0323523886,578.684079496844,24.158019356072547,566.6633926830372,1646.2591636991303,-82.43124063156026,3.3059077529431704,2
2026-01-01 02:21:00,576.2715821799836,274.14009638475824,575155.3731844844,874817.6616676236,584.6463486641628,24.243740728741106,566.7742420174819,1689.0607587235895,-83.87856734387432,3.1745953559506095,0
2026-01-01 02:21:30,580.732742847534,277.6768761653467,580744.1436516482,894392.7226583867,596.3295358340914,24.139834654157344,568.4225114874034,1673.2239966067145,-93.8307384870909,3.239326172806996,1
