采集时间,厂内煤气总管瞬时量[Nm3/h],助燃风量[Nm3/h],ZONE1_TEMP_C,二段炉温(℃),均热段温度(°F),WALKING_BEAM_SPEED,入炉温度,SLAB_OUT_TEMP_C,炉压(kPa),O2_PERCENT,板坯厚度,THROUGHPUT,厂商临时标签,炉号,质量码
2026-01-01 09:56:00,24314.11654354992,43122.09379472936,937.8657328442604,1135.096926160184,2289.7107823749698,1.2034289495254817,170.87010037661202,1169.5299146539053,0.007917285396692836,3.106156748186236,220,167.30506853319855,1,H2026072202,1
2026-01-01 09:57:00,24101.49124410021,42625.52223768102,935.3779105807962,1131.0914866502696,2287.606125614734,1.2022482322100645,172.61001152191724,1168.1176816346817,0.007156882873366207,3.1256161786753855,220,167.5856101987974,1,H2026072202,1
2026-01-01 09:58:00,24172.98594452779,42885.64506994154,941.1868849937518,1131.7016518964788,2286.8359776966363,1.1960685686346588,164.7114230655361,1169.247972627357,0.008552807157620574,3.0031411899767932,220,168.76758563790887,0,H2026072202,1
2026-01-01 09:59:00,24229.95451380234,43169.17691656253,940.5858961541304,1129.2741197175935,2284.8655931962926,1.1939068231575607,168.39267602594074,1168.3649384164194,0.008197917766651578,2.906012712930627,220,171.77023333589264,2,H2026072202,1
2026-01-01 10:00:00,24206.15365078014,43399.44033620363,937.786820606352,1133.2373565811251,2283.1683469422605,1.211298219103355,172.69437328511464,1168.8842238211387,0.0071937498119382095,3.046505193415063,220,170.78016439049503,1,H2026072203,1
2026-01-01 10:01:00,24134.149142265574,43149.95670544493,935.6264032857547,1133.407640932296,2284.592628614352,1.197047514670202,175.86616339989178,1167.253942817629,0.008068815560314347,3.1359454813773113,220,170.59504136735072,2,H2026072203,1
2026-01-01 10:02:00,24006.095438295535,42449.18401182713,935.0415246638959,1128.7345967107897,2285.332706057368,1.2003754367641915,162.31738679328708,1169.2391302573897,0.008540540316121281,2.944360828806227,220,170.70629515834537,2,H2026072203,1
2026-01-01 10:03:00,24139.334944551996,43334.596116029505,936.6111784726236,1130.5888454879107,2286.356115089579,1.1982456659232097,169.18439605241622,1170.6191756927167,0.00805292161685797,2.9577564542625816,220,170.40019535372141,2,H2026072203,1
2026-01-01 10:04:00,23749.561685946344,42055.35082503618,939.4525389512605,1130.34680665158,2281.060661798534,1.2080988354596751,171.88939456560172,1170.6059590260245,0.008695215511301311,2.964085422976266,220,169.22465835305317,1,H2026072203,1
2026-01-01 10:05:00,24171.10281071859,43010.90310146706,935.220196377188,1129.8534215671696,2282.890570467577,1.1913987582817314,167.1015219229207,1167.4819696778009,0.008526296138306766,3.019599856978461,220,169.64587691793972,2,H2026072203,1
2026-01-01 10:06:00,24055.988344465444,42607.83834424933,930.4465108046322,1129.8799816393735,2284.0030606243095,1.192972479283126,167.71680615078,1168.0497077867794,0.008925026656497031,2.9787519938137645,220,167.686424949527,2,H2026072203,1
2026-01-01 10:07:00,24045.443837637857,42675.76099448941,933.9941217302505,1127.772129668124,2281.0454092584832,1.2117457396264288,168.40903081529373,1169.7515591643032,0.00782804873692103,2.93447446377456,220,169.02310377135794,1,H2026072203,1
2026-01-01 10:08:00,23869.33864717691,42622.67889641052,932.1375605703364,1130.3705103837422,2280.6951123325534,1.2087267671060111,173.70659479014827,1168.5504402974686,0.00883151283537715,3.0273406043237014,220,169.6101742519533,0,H2026072203,1
2026-01-01 10:09:00,23988.191096648185,42582.733871119985,932.8010175321629,1131.041985747266,2282.95223398938,1.195347265565096,169.2840572673779,1169.3235165118836,0.010120402142254308,2.99641287130505,220,171.27219579522873,0,H2026072203,1
2026-01-01 10:10:00,23901.83246489742,42304.1358978114,933.9060352637757,1128.1079806095167,2285.2424481217467,1.1949223508545306,174.50464348174188,1167.5743817808407,0.008881818430929533,3.1674196272297954,220,168.94079517912795,0,H2026072203,1
2026-01-01 10:11:00,23751.36978306903,42104.793197830644,930.7765196958072,1128.2254560716244,2275.996095695014,1.1922622578754065,167.9406191110147,1170.0835266059946,0.00732716731636409,2.9188455558136766,220,167.53487981958602,2,H2026072203,1
2026-01-01 10:12:00,23813.508658707262,42418.64103348705,926.6253446171954,1126.4817967890376,2278.2609016030437,1.2055440172035874,167.48157718050462,1169.6538946171324,0.007833892588897334,2.9765193143657025,220,173.01828249441218,2,H2026072203,1
2026-01-01 10:13:00,23920.95626015781,42422.85699924878,928.8853774192742,1124.7135299609051,2278.28781979962,1.1943751801903055,166.30841631116377,1167.590851226536,0.006631176865387195,2.9422178186963133,220,175.47818134668756,0,H2026072203,1
2026-01-01 10:14:00,23760.853545316626,41941.10802378134,926.9987822403997,1123.0711053880675,2275.522505611881,1.2135233451324294,166.08353244734408,1167.0976461456223,0.007443833394003801,3.130948697641847,220,168.82239164774114,2,H2026072203,1
2026-01-01 10:15:00,24017.22069464149,43216.553254219034,926.0878747922003,1130.3485970955237,2276.6786216000137,1.189092993503555,169.4606502848199,1167.74044577227,0.009551735634799404,2.9367557954753467,220,168.03136595814058,0,H2026072203,1
2026-01-01 10:16:00,23713.512535974234,42204.61238416107,930.0855305010064,1124.4065259145045,2277.9676767299525,1.2064564903841295,170.65342441625367,1168.9386455191532,0.007098259075278607,3.013895859766645,220,167.32646274093935,1,H2026072203,1
2026-01-01 10:17:00,23676.43281172811,42253.79468879705,925.3660896826551,1128.5321026620632,2274.6815676248652,1.2057807334758996,171.84793280319332,1167.604345490906,0.0079601287356099,3.046404484267314,220,169.881627980433,1,H2026072203,1
2026-01-01 10:18:00,23929.21599181008,42032.719695432475,926.6066583094702,1126.243509530638,2279.650708608382,1.2013877844329803,169.91605991644485,1169.414002875278,0.007045912035885265,2.869754043405274,220,170.4852825140331,0,H2026072203,1
2026-01-01 10:19:00,23884.57614624365,42924.916893977854,928.2604783458945,1126.9533647599947,2278.0404509904242,1.1978658835934766,172.12292324887034,1168.6743108479677,0.008737270208583125,3.00481920402992,220,173.76184568148437,1,H2026072203,1
2026-01-01 10:20:00,23848.038974993837,42155.30717538735,922.1634725247354,1126.156088215969,2276.9203758121057,1.1813784729764123,172.17222504057233,1169.5426106026086,0.00837946766555127,3.0062806601765697,220,174.62548988652418,0,H2026072203,1
2026-01-01 10:21:00,23758.537110130732,42211.111423820956,927.8344307389928,1126.1955688077694,2277.912936231146,1.203341138425776,169.05505951361337,1168.5935424614079,0.007838060557327534,3.039546039669349,220,170.6860223533302,1,H2026072203,1
2026-01-01 10:22:00,23743.787664015814,42645.5397692638,927.9225585928796,1117.8057782925418,2276.8878077477443,1.2061098966768458,168.0411878661801,1166.0690689556216,0.007481593428157522,2.979684494360137,220,169.10385903080177,1,H2026072203,1
2026-01-01 10:23:00,23590.424570483818,42287.31369626978,922.4302111427493,1125.3263123053835,2274.9063918955057,1.2108305684159748,171.43703278352686,1166.7792899314206,0.006619267733408628,3.0442266285727424,220,167.20389617825225,1,H2026072203,1
2026-01-01 10:24:00,23513.160692900816,41974.46522725578,925.8575189080078,1123.389706416892,2274.348350281792,1.1825445577957274,171.83077323372163,1166.4016310459708,0.007726139728937504,3.157683864658644,220,170.27097776145942,2,H2026072203,1
2026-01-01 10:25:00,23762.871744604156,42072.40635134983,923.6194577098622,1120.0705661505563,2273.3380614358875,1.1937816620076849,174.210662985633,1169.1975552885099,0.007900851890599001,3.0077866044154487,220,169.83046562096146,1,H2026072203,1
2026-01-01 10:26:00,23682.38707918904,41734.80812902106,922.662937416115,1120.9226420591228,2279.1244824335686,1.2174023584529974,175.49065883652452,1167.8237625179015,0.006848877177470853,3.1325329912043496,220,169.08429652981755,1,H2026072203,1
2026-01-01 10:27:00,23699.20234440911,41999.09977861998,921.7063754608704,1124.2967456885767,2276.468294387855,1.2166782170720913,171.4667996986339,1168.3987124819482,0.006797976876229134,3.0520051001641297,220,172.4436229264601,2,H2026072203,1
2026-01-01 10:28:00,23555.036165391513,42102.331044600935,923.6098791446906,1121.9257509243878,2276.346144847105,1.1942935648433972,162.70607259796316,1167.7230703228865,0.008833564315931249,3.0172566672800705,220,171.0492197766071,2,H2026072203,1
2026-01-01 10:29:00,23680.361696023694,42508.62590502429,922.3254927742574,1122.6040983028574,2272.0700606287405,1.192751815766023,170.57346570165157,1167.6987843233137,0.007664635624793818,3.041170369242633,220,168.47127098612893,2,H2026072203,1
2026-01-01 10:30:00,23832.670712011557,42529.383460409925,918.0494573351957,1118.3085477505908,2276.4585805522,1.1913724486866037,174.51598746648926,1167.2234274596105,0.007541545902563524,3.001585828449484,220,171.79641895468666,1,H2026072203,1
2026-01-01 10:31:00,23706.313233657344,41885.47503838248,919.523899291633,1118.9016534433747,2274.7057544282607,1.2067622048774647,165.80609550390025,1167.4148408682552,0.008396829775284838,3.0884645731477747,220,169.62255056151375,1,H2026072203,1
2026-01-01 10:32:00,23610.169634494363,41884.296518911826,919.1757863578113,1117.879315259617,2275.773098714751,1.2008582970680703,163.60647656652387,1167.3500194938272,0.008823663957786564,2.9690961930388826,220,173.65785521959674,2,H2026072203,1
2026-01-01 10:33:00,23394.525121008053,42141.16257864613,916.3187029916463,1116.7201651384103,2269.7350983930246,1.2017183235437852,166.83637811938428,1166.9907257941177,0.009184720442815464,2.823858534899808,220,168.5680283652594,2,H2026072203,1
2026-01-01 10:34:00,23487.293624570335,41681.41056592398,914.8631876761311,1119.7284947832861,2275.114257290134,1.2037748894423264,171.65485618028916,1166.259398577492,0.008799827176987195,2.9483241536743816,220,169.53433428207734,0,H2026072203,1
2026-01-01 10:35:00,23554.167166504365,42171.55407454134,915.3009106796018,1120.1118355614212,2273.594213369374,1.182454575605214,174.00659665124297,1167.2035633090122,0.008714450894985333,3.0384145041089052,220,170.74861404900568,0,H2026072203,1
2026-01-01 10:36:00,23731.66275200727,42217.63933039649,913.0299984911288,1115.7838949094023,2275.625292319927,1.2087103396846435,168.63439393048267,1164.7650153814723,0.007786632688519948,2.9977827135763047,220,167.39683447366073,0,H2026072203,1
2026-01-01 10:37:00,23684.382560297036,42210.68107444597,914.2234286517303,1116.452870878075,2270.2400345707815,1.2001856120881822,175.17767181824826,1166.8637844810548,0.008272463436472305,3.018323696059087,220,168.13541844138095,2,H2026072203,1
2026-01-01 10:38:00,23585.882137207685,42132.73580444254,908.001363249609,1116.205187462146,2272.3053624957693,1.1889303651125938,170.457767899767,1166.9152699256792,0.0067428045767931695,3.0013427739942253,220,168.95847040680985,0,H2026072203,1
2026-01-01 10:39:00,23841.331187748612,42446.13612272216,916.7747793477236,1119.1587119002038,2271.299089574745,1.1894319389877015,174.0237312319866,1166.6234541433607,0.007897978954659664,2.9639763611138643,220,168.45249407894556,1,H2026072203,1
2026-01-01 10:40:00,23657.98602187527,42467.48151810788,913.328267148729,1113.2090654405356,2271.681486577449,1.2030285916629013,172.16062180871972,1167.514712521924,0.007995141876174951,3.069558559795022,220,165.39144754977832,0,H2026072203,1
2026-01-01 10:41:00,23564.758610619163,41972.46219978075,912.8394263403569,1113.121400814486,2271.2116767955526,1.2051375187368794,171.3259432527656,1165.9015024952014,0.007188737997281886,2.9644412010262697,220,168.84946426556266,1,H2026072203,1
2026-01-01 10:42:00,23659.58244117234,41796.41245851446,912.9915189984782,1113.9909713908976,2268.3085227095303,1.2022428653122512,174.30782646133085,1166.4763615437812,0.009165935332668117,2.94958519460469,220,172.12005870238724,0,H2026072203,1
2026-01-01 10:43:00,23469.05476970835,41720.53433184006,914.6113059263977,1112.4849832951913,2265.234604734365,1.182338523025818,167.29643160704381,1164.6247042746213,0.007283890741658474,2.9283453727091544,220,173.60422173869034,1,H2026072203,1
2026-01-01 10:44:00,23638.038779044044,42295.287314600595,912.2918213230502,1115.5288304671597,2266.564674791771,1.1979123967637793,172.28183591334255,1166.2794213756329,0.010149800551363813,3.1073236692890562,220,173.68999976422106,0,H2026072203,1
2026-01-01 10:45:00,23472.06503109547,42240.19387741936,912.1764849507113,1114.1436907798702,2265.3585926700507,1.2080716479602034,166.17427509659618,1164.6037796119945,0.008591649392922712,2.87659677758767,220,167.97884146065687,2,H2026072203,1
2026-01-01 10:46:00,23543.921931567842,42145.12998196887,910.1618938070116,1111.6928229127589,2265.3652985900208,1.1960088294608553,168.8097308170455,1164.5822405033005,0.00971581053225924,3.0214607037842875,220,170.3625704201152,2,H2026072203,1
2026-01-01 10:47:00,23559.466674774998,41969.0617336129,909.8238794870481,1114.6061794522557,2266.380609821073,1.2016483039266987,165.73757097992868,1165.6362954543106,0.008842336796243463,3.0409211036902337,220,172.32114371294347,0,H2026072203,1
2026-01-01 10:48:00,23585.29060937319,41977.58574820195,908.734415567857,1116.6207004412697,2267.4089646482516,1.2095809946327503,166.4363196718405,1166.7785690426326,0.006965391496931428,2.959592334370086,220,167.38756248654255,0,H2026072203,1
2026-01-01 10:49:00,23446.34719426478,41371.30860252125,912.4005060533303,1114.518479960784,2269.4210886451515,1.1896373079580884,176.50161954733508,1166.4201720404399,0.006748814482264375,3.123055189696996,220,168.10704956507513,0,H2026072203,1
2026-01-01 10:50:00,23875.883237733626,42052.07828891041,909.9767459762816,1111.3282485879286,2264.5817504262027,1.1809401342808437,169.13059790228925,1164.3810420311243,0.0075748592394855015,2.9219744967844505,220,166.77597765716664,1,H2026072203,1
2026-01-01 10:51:00,23461.93355488953,42014.79053301307,910.2241460452229,1111.153325509776,2268.7857460489063,1.2155551783906569,170.4906271095206,1165.1193281656688,0.010177917451258177,2.8866283278838196,220,167.21065072946172,2,H2026072203,1
2026-01-01 10:52:00,23528.60577402973,41785.03310473253,911.3928748837294,1109.3196982725724,2265.7840658633954,1.2037746292248712,172.49661640230374,1163.464556010494,0.008413679483258154,3.0367809875314813,220,171.70077278617032,0,H2026072203,1
2026-01-01 10:53:00,23874.410482694504,42398.101289769795,907.4069495254289,1111.5586667921634,2263.4271389465025,1.1996078175703917,170.55864645240263,1163.1174316976453,0.007280554416255799,3.0108031479667567,220,171.42118145405053,1,H2026072203,1
2026-01-01 10:54:00,23777.207876123375,42544.330115800665,908.7917058705169,1110.0760454120475,2264.4056904157155,1.210995356590502,166.4351461427829,1165.2928572752876,0.006340564218611413,3.0257628837514505,220,172.91298530902927,2,H2026072203,1
2026-01-01 10:55:00,23580.566628888566,41858.6200231984,909.641520731148,1107.8121590114604,2264.4476766649977,1.2057399570181362,161.77690266881504,1163.8537408157533,0.008979048273809725,2.963576858996185,220,166.81699067904518,2,H2026072203,1
2026-01-01 10:56:00,23784.68341979901,42329.61775632559,910.8557980621865,1112.466763634483,2259.462474386036,1.1844883303298523,172.5796630133146,1161.9770844531845,0.008116856050174153,3.017006727829317,220,170.40432752062273,0,H2026072203,1
2026-01-01 10:57:00,23680.28305606086,42063.1599595772,906.4327852636515,1104.475985589154,2260.6898709655115,1.212165928797548,165.38386385917886,1163.4711409797765,0.011246597560065782,3.1707347538574355,220,173.0291160539206,1,H2026072203,1
2026-01-01 10:58:00,23612.065434649983,42302.557684363484,908.433072727982,1108.4767551132284,2260.8309211394203,1.1860061970830644,166.14568187857884,1163.5950162699212,0.008593466689885034,3.02532390183833,220,172.26109148662312,1,H2026072203,1
2026-01-01 10:59:00,23766.10421631646,42582.1950443938,907.8209595141965,1110.839657860999,2262.0856084308343,1.1912777511057475,177.5556189750577,1164.8242120911023,0.008937951160622074,3.1223397803486646,220,169.58301649546473,2,H2026072203,1
2026-01-01 11:00:00,23813.089973481656,42522.414466801885,909.0921057280314,1109.2867203656485,2261.7492569456035,1.190177666001284,165.75208660612893,1162.8492528964548,0.007494052281826933,2.8599126881041843,220,170.2978436378701,1,H2026072204,1
2026-01-01 11:01:00,23546.51721440455,41993.67683436732,905.7050403704087,1109.851553403984,2258.881083297786,1.1855333100618881,167.30153460953954,1163.3693536978728,0.007976895446866372,3.0563790683547585,220,170.9362112273126,0,H2026072204,1
2026-01-01 11:02:00,23679.61392609503,41829.07308941294,906.5794264441256,1109.4295144525006,2259.5606007959964,1.1987791286923226,171.10817185807622,1164.6350526536291,0.007835753032827408,3.0393732211098277,220,166.55725086092346,1,H2026072204,1
2026-01-01 11:03:00,23889.8964427922,42488.58683750596,906.7108291444275,1109.4057211777792,2263.877388685911,1.1968057459590102,172.60473384825767,1163.5351309520158,0.007885797376881342,2.913130583855943,220,170.71841912205156,0,H2026072204,1
2026-01-01 11:04:00,23705.68738493579,42050.34556269304,906.8669076246341,1106.9762028774373,2258.781140276396,1.1959181285330973,173.9618929168798,1162.2655710622098,0.007280681055459536,3.0613260435773832,220,168.6721230840595,2,H2026072204,1
2026-01-01 11:05:00,23885.551087317497,41929.782323196334,905.5947001664176,1106.8720466203586,2253.2016303555233,1.1956334191191862,172.1526352235414,1163.1776368433664,0.006939086460460703,3.0523001566463233,220,172.61073653859128,0,H2026072204,1
2026-01-01 11:06:00,23704.768532336475,42197.117682339725,905.3540645538026,1107.8705637641183,2256.1479371268624,1.2073321431993878,169.3511301568913,1162.6035992560883,0.009370402287103351,2.929106070594121,220,171.6064031019526,1,H2026072204,1
2026-01-01 11:07:00,23833.281208660515,42582.64131935925,904.5363335077125,1109.0852187706153,2257.1233050541646,1.1995448691469695,173.52055577989245,1163.0941286420107,0.007836951314024806,2.915416972219388,220,168.41773098251713,1,H2026072204,1
2026-01-01 11:08:00,23941.772961179864,43021.064828609444,908.9620460210068,1106.47000472267,2257.031837877153,1.1962622250096182,172.67230930637274,1163.7964779897095,0.0068528674876060965,2.8981698386313957,220,168.8550432355124,0,H2026072204,1
2026-01-01 11:09:00,23948.636272407093,42714.82579285416,905.6338801606732,1106.562814667449,2258.3813755954425,1.205602957020163,169.69357260198316,1162.0541651540532,0.008522323869736132,2.976554279698545,220,169.17826654836136,0,H2026072204,1
2026-01-01 11:10:00,24039.43596508261,42571.69904234574,908.049342242586,1110.3086949125386,2258.212169188137,1.1983362950587084,162.80365466372027,1163.237737162902,0.006995582875820878,2.990906551689997,220,171.93405418042,0,H2026072204,1
2026-01-01 11:11:00,23649.002457205097,41952.27333514022,906.0720389869387,1103.3663542125805,2256.4469235023103,1.1923389978437793,171.29390226890004,1161.71307674083,0.007227958074412971,3.0149404439204384,220,169.59318004187912,0,H2026072204,1
2026-01-01 11:12:00,24076.179594050547,42695.503668003854,904.119632880362,1102.093552996347,2255.9741861274842,1.2036936305034065,169.22973924258102,1163.1566027301076,0.010397045449917647,2.997024910795496,220,172.66145116418735,2,H2026072204,1
2026-01-01 11:13:00,24024.222436996504,42730.22652625095,904.2269462341296,1105.0350420690716,2252.9203898156984,1.202153670780596,170.1140130497127,1161.3101775779962,0.006538320148003205,2.9684346871840135,220,171.5879371591034,2,H2026072204,1
2026-01-01 11:14:00,24212.587278912117,42871.694345913755,904.5140864152704,1105.0961371968256,2250.359158280648,1.189359376070171,171.40852445635133,1160.0808988471897,0.00780706431009774,3.140445883166141,220,168.1115968295305,0,H2026072204,0
2026-01-01 11:15:00,23981.700231610223,42653.405764536015,904.8476329340957,1105.439146790907,2254.533575107592,1.2032918149000857,164.71176105224063,1162.934359244948,0.009162183820698517,2.9656344819834155,220,166.70245123497818,2,H2026072204,1
2026-01-01 11:16:00,24011.344620099655,42463.787954115636,905.7564775747118,1103.5009117954135,2247.241500857216,1.1894468746337568,166.57592802550934,1162.1419584079601,0.00681406135875674,3.028302144650878,220,168.89626926202536,1,H2026072204,1
2026-01-01 11:17:00,24159.029946431932,42841.8744926382,904.105637688402,1102.9436358066534,2252.352708642643,1.1973845155612746,169.49833207833615,1159.6399313387308,0.007911431119918181,3.0675235652691817,220,168.8609193846391,1,H2026072204,1
2026-01-01 11:18:00,24046.227214861246,42494.44268765653,905.6506238631185,1104.8963745707622,2252.46430567632,1.2193181731760534,167.48985110467348,1160.7549217443018,0.007165668277078129,3.0281020211662337,220,167.856136361282,0,H2026072204,1
2026-01-01 11:19:00,24158.608111565307,42900.76102087867,906.2487417042134,1102.2855893349174,2256.3439793049865,1.2071484094091252,168.10548948171856,1161.575234888034,0.008932530736460317,2.965649007665264,220,171.6639165964467,1,H2026072204,1
2026-01-01 11:20:00,24198.317903847088,42690.87780408123,907.2609753783659,1102.4273769429778,2255.7362659984246,1.2056502574769359,162.06354220489692,1159.4375796584225,0.00854315686176022,3.056231028369587,220,168.02876506481275,0,H2026072204,1
2026-01-01 11:21:00,24069.036558543197,42700.305117196585,903.2098845013231,1105.954453741703,2253.094112134966,1.2147652266897768,174.62819401647673,1161.4258967384064,0.008637911039657184,3.078734692977023,220,165.45545986135244,1,H2026072204,1
2026-01-01 11:22:00,24024.881309286386,42589.407097490264,908.1294063265807,1101.0481450388465,2256.261175645354,1.190597544220805,169.95248661974279,1161.2559978560084,0.008796544556447065,2.9462481402720693,220,168.33450897306022,0,H2026072204,1
2026-01-01 11:23:00,24081.915714551218,42747.71713133053,904.764450634591,1100.7909860224233,2248.7473370014163,1.1997254070284138,168.8800733170411,1161.2251594645013,0.004987790968113843,2.9017846140486565,220,170.69651510842382,1,H2026072204,1
2026-01-01 11:24:00,24130.777773381713,42900.32270536759,903.5878604834109,1101.662426548939,2249.909368892051,1.2060591352604595,166.247638213497,1160.9407795979803,0.0074256002923770445,3.1098742406165854,220,172.88075342286922,1,H2026072204,1
2026-01-01 11:25:00,24159.41552627077,43249.862720578516,903.6394017599682,1101.9791898250792,2249.639320802006,1.2154890935027158,171.2271026493734,1160.098708516408,0.007999639869951067,3.027716685785891,220,166.55010759251223,1,H2026072204,1
2026-01-01 11:26:00,24182.469008147073,43044.608249808385,904.1182509754016,1101.6797096050022,2250.6248765187943,1.191094376749981,175.4614414232597,1159.5619847278656,0.00721638825368125,2.9972366608961183,220,172.21381406055158,1,H2026072204,1
2026-01-01 11:27:00,24332.785790859612,43410.94837008812,907.0827323778359,1106.595603120829,2249.8254775017067,1.2009156972028203,173.50672710781762,1157.8920305321228,0.007536083923860551,2.968616741727067,220,169.86258702684745,2,H2026072204,1
2026-01-01 11:28:00,24294.805493030675,42963.27306319158,906.6964771593724,1102.5732665177034,2249.3963818679513,1.19782234531506,168.19621248689637,1160.239699721705,0.007606373850929245,3.058145060948204,220,170.42658105678763,2,H2026072204,1
2026-01-01 11:29:00,24230.582388290757,43396.10372066067,903.9703013735458,1101.1100185592652,2250.723253867737,1.20564137334419,166.02770786891662,1160.4469693371152,0.008310053034720226,2.9410482547701515,220,169.74283411315173,0,H2026072204,1
2026-01-01 11:30:00,24457.26151107545,43370.45912966409,907.3251843293581,1100.0086130716236,2241.610766256049,1.2102696277903993,168.23477009472765,1159.8250002336888,0.007255097602050892,3.230457857078985,220,169.81560042844876,0,H2026072204,1
2026-01-01 11:31:00,24587.32830756935,44124.69100355224,905.6929767904904,1098.6840218850818,2242.297453907704,1.2163682915207512,170.81499587881405,1160.898782009828,0.009147609522021264,2.8420789739742958,220,170.88569891735494,0,H2026072204,1
2026-01-01 11:32:00,24336.906918877507,43094.57052795963,907.4923990031218,1100.8963275098895,2248.9056521093326,1.2091889938846891,167.396273203166,1159.8830368327508,0.009811468359479384,2.886583650574601,220,169.69487427935462,2,H2026072204,1
2026-01-01 11:33:00,24555.944023730048,43847.072802389805,906.9287347661647,1098.3255016727835,2245.44125584012,1.1923550642197172,173.66253024103892,1158.0659569540996,0.006751265901362821,3.147693774859637,220,171.88488414781602,0,H2026072204,1
2026-01-01 11:34:00,24620.39281767855,44240.738791131465,907.1896205251643,1102.8543147296,2250.2412727017118,1.20177627407772,172.47176118142255,1158.5322781805396,0.007163743518208211,3.0809551079825095,220,168.5528351525626,2,H2026072204,1
2026-01-01 11:35:00,24421.67732467449,43614.93687436518,906.5416409174593,1102.2856264413992,2244.4657959079836,1.20398688937657,168.2958133098212,1159.5791703511986,0.009042570802031654,2.8654332560082003,220,173.37765513857514,2,H2026072204,1
2026-01-01 11:36:00,24490.377230315997,43124.00597813713,912.3235495080534,1097.975816118486,2249.459673274131,1.1955449144928494,165.1580903354448,1159.3425164863004,0.00919681752551722,2.95744487090377,220,168.08956169901978,1,H2026072204,1
2026-01-01 11:37:00,24647.593293627946,43695.45889599244,906.7210745849302,1097.2667829460686,2243.1206403139277,1.203240426583191,166.8048883719387,1157.4155985228301,0.008578887616839575,3.0339229581198133,220,167.61714510454667,0,H2026072204,1
2026-01-01 11:38:00,24672.693467694993,43542.978986692986,910.2493706368593,1099.7029030474203,2246.3200336688224,1.1972069155352136,175.0336292374083,1160.0542928203595,0.009488444155188446,2.992599488503339,220,174.71853294433296,2,H2026072204,1
2026-01-01 11:39:00,24620.069917502005,43307.06629272186,909.2758753129,1101.0086682361743,2244.6177341471553,1.1765477204271664,172.89749750197237,1160.0404496239582,0.008193038402808819,2.9905049866470614,220,169.0011183094705,2,H2026072204,1
2026-01-01 11:40:00,24569.824640916508,44190.16178377445,906.2691571054241,1103.1884593658397,2247.408162572728,1.192441546944659,167.15205476688308,1159.1664916842158,0.006157823494634399,3.095909117017368,220,170.87811029631698,0,H2026072204,1
2026-01-01 11:41:00,24737.9209036281,43922.593389597045,906.0819852903111,1097.2618559800794,2246.4073020259593,1.192143976835322,172.00561363219776,1157.8346030993064,0.007725750772697794,2.956091071753748,220,167.69591415206864,2,H2026072204,1
2026-01-01 11:42:00,24923.745830703054,44257.00758781415,910.1025454683854,1099.8202747028402,2239.400288274379,1.188694299995946,169.29850490709055,1157.5084402913121,0.00850871993212572,2.982584749831602,220,169.78935649727384,1,H2026072204,1
2026-01-01 11:43:00,24796.983847933596,44174.31268822814,911.8931834330664,1101.6103814420378,2241.646869992636,1.216403244596402,170.63236500504507,1157.516838893466,0.007887524302604155,2.990996023042381,220,170.8225930863437,2,H2026072204,1
2026-01-01 11:44:00,24663.402274099644,43881.57179573712,908.5794577446861,1098.967748048114,2244.9923221637964,1.191982595952412,167.6099096352472,1157.726524523965,0.00964495833461748,2.8739153846072583,220,173.59094636630365,2,H2026072204,1
2026-01-01 11:45:00,24829.86526892511,44156.79921380056,905.039343916175,1098.0702626673956,2238.8329090379407,1.2004970912059123,166.478582127178,1157.1097369824008,0.008764469373014401,2.9729680886673093,220,169.71526379534464,0,H2026072204,1
2026-01-01 11:46:00,24942.14090641129,44414.981891503914,911.5648730127466,1097.678497778339,2243.6808575450295,1.1964813441671809,171.37361436974368,1156.2082494992833,0.009571843159805108,3.1202668999143213,220,170.06901026922574,0,H2026072204,1
2026-01-01 11:47:00,25041.133728768258,44434.21968530716,913.9059136469984,1098.7268269475653,2244.451808650968,1.2230585558276248,164.42577495309624,1157.238998605289,0.008355760331772702,2.9521183798327906,220,171.49217556996282,2,H2026072204,1
2026-01-01 11:48:00,24616.34497264953,43676.98866144632,907.6477332599638,1098.2330949020127,2243.636083561214,1.1881535568220476,176.36760336700812,1156.3352774422253,0.0058914145136781445,3.0351800841858285,220,170.61158469584979,0,H2026072204,1
2026-01-01 11:49:00,25127.076095375505,44976.83554134575,913.4686349045593,1100.8389802069016,2241.1933294584796,1.203093151467947,182.91990657245083,1155.7447460904623,0.008146952791259977,2.9368090294340883,220,169.0759544767632,2,H2026072204,1
2026-01-01 11:50:00,24876.457499025586,43823.93999718592,912.4982031747273,1097.9944110421452,2239.062328610498,1.2066998011827221,169.7407199158172,1156.0586495497278,0.008246785782485761,3.0390603643682033,220,171.04679515582427,1,H2026072204,1
2026-01-01 11:51:00,24979.209511393266,44085.85378875468,911.7847423080169,1104.030296108422,2244.6629838572853,1.193089708501501,171.85208212439014,1156.4071213948018,0.008992554376825033,3.011362496810645,220,172.96920975819802,0,H2026072204,1
2026-01-01 11:52:00,25036.738218919076,44601.59225105564,913.2646548171282,1101.470529859284,2236.9664372164452,1.1817978275652736,170.96414051452786,1155.2570909728695,0.00811096110584913,2.9611329836075884,220,173.70904710224912,2,H2026072204,1
2026-01-01 11:53:00,24896.22173050804,44278.973223062385,917.4730984137029,1098.393168289496,2239.466497372413,1.2080976670666301,164.96216642579125,1154.433333150881,0.008376810243379142,3.0268712579842063,220,168.1881465787422,1,H2026072204,1
