采集时间,GAS_FLOW_NM3H,助燃风量[Nm3/h],ZONE1_TEMP_C,二段炉温(℃),均热段温度(°F),WALKING_BEAM_SPEED,入炉温度,SLAB_OUT_TEMP_C,炉压(kPa),O2_PERCENT,板坯厚度,THROUGHPUT,厂商临时标签
2026-08-21 11:08:00,23891.596,43040.427,915.852,1117.289,2248.725,1.2105,178.397,1149.562,0.00436,3.111,200,168.48,BATCH-004
2026-08-21 11:09:00,23772.787,42933.956,915.259,1116.651,2248.388,1.1904,177.491,1149.842,0.0045,3.15,200,170.556,BATCH-004
2026-08-21 11:10:00,23975.156,43248.869,914.894,1116.485,2248.668,1.211,177.463,1149.965,0.00588,3.095,200,165.869,BATCH-004
2026-08-21 11:11:00,23858.189,42759.347,913.709,1114.999,2248.188,1.1954,177.402,1149.994,0.00723,3.06,200,165.19,BATCH-004
2026-08-21 11:12:00,23872.42,42940.862,913.285,1114.46,2247.819,1.1918,178.46,1149.896,0.00526,3.114,200,168.068,BATCH-004
2026-08-21 11:13:00,23852.835,42661.001,912.957,1114.412,2247.749,1.1898,177.721,1149.073,0.00564,3.04,200,169.617,BATCH-004
2026-08-21 11:14:00,23781.761,42537.481,913.139,1114.407,2248.425,1.2223,178.15,1148.898,0.00536,3.07,200,171.686,BATCH-004
2026-08-21 11:15:00,23746.88,42910.734,913.082,1114.827,2248.161,1.2095,176.797,1149.854,0.00633,3.103,200,168.321,BATCH-004
2026-08-21 11:16:00,23719.978,42778.445,912.652,1114.938,2246.646,1.2081,179.272,1150.015,0.00564,3.103,200,166.317,BATCH-004
2026-08-21 11:17:00,23912.068,43073.403,913.862,1114.264,2245.479,1.1799,176.246,1150.738,0.00453,3.154,200,168.829,BATCH-004
2026-08-21 11:18:00,23860.497,42486.045,914.44,1114.126,2247.348,1.2125,178.391,1150.797,0.00705,3.077,200,168.198,BATCH-004
2026-08-21 11:19:00,23863.681,42761.083,913.583,1114.499,2247.175,1.1991,177.33,1150.557,0.00822,3.046,200,167.508,BATCH-004
2026-08-21 11:20:00,23669.072,42459.561,912.147,1114.651,2246.553,1.1974,177.395,1150.618,0.00596,3.068,200,167.317,BATCH-004
2026-08-21 11:21:00,23849.999,42751.741,912.938,1115.508,2245.872,1.1866,176.775,1150.977,0.00638,3.084,200,168.389,BATCH-004
2026-08-21 11:22:00,23866.995,43434.184,912.349,1115.838,2246.987,1.1735,176.842,1150.628,0.00578,3.21,200,169.501,BATCH-004
2026-08-21 11:23:00,23679.247,42710.4,912.77,1114.949,2247.07,1.1751,177.447,1150.813,0.00447,3.122,200,167.237,BATCH-004
2026-08-21 11:24:00,23811.789,42826.441,913.838,1114.002,2247.985,1.166,175.363,1150.559,0.00568,3.108,200,166.327,BATCH-004
2026-08-21 11:25:00,23854.052,43378.819,912.94,1113.848,2247.283,1.202,176.476,1150.411,0.00536,3.214,200,168.119,BATCH-004
2026-08-21 11:26:00,23785.421,42728.114,913.481,1113.352,2248.384,1.1943,175.105,1150.281,0.00538,3.115,200,168.843,BATCH-004
2026-08-21 11:27:00,23813.394,43033.659,914.49,1113.193,2248.747,1.1788,177.029,1151.013,0.00507,3.172,200,171.092,BATCH-004
2026-08-21 11:28:00,23869.998,43252.662,915.1,1113.753,2248.234,1.1925,177.833,1151.318,0.00518,3.074,200,167.314,BATCH-004
2026-08-21 11:29:00,23912.059,43087.158,915.292,1113.056,2248.271,1.1878,175.331,1150.961,0.0075,3.178,200,168.207,BATCH-004
2026-08-21 11:30:00,23830.974,43050.145,914.437,1112.957,2248.604,1.1779,176.078,1151.204,0.00548,3.176,200,167.859,BATCH-004
2026-08-21 11:31:00,23857.594,43006.303,915.412,1112.793,2248.32,1.1614,175.742,1150.847,0.00583,3.113,200,170.285,BATCH-004
2026-08-21 11:32:00,23877.852,42976.644,914.356,1113.244,2248.26,1.1807,174.535,1150.449,0.00606,3.141,200,170.471,BATCH-004
2026-08-21 11:33:00,23714.758,42688.498,915.639,1113.624,2246.319,1.1886,174.479,1149.503,0.00706,3.087,200,170.799,BATCH-004
2026-08-21 11:34:00,23962.386,42826.181,915.688,1114.072,2246.119,1.1873,175.71,1149.604,0.00639,3.166,200,168.845,BATCH-004
2026-08-21 11:35:00,23707.477,42567.742,914.441,1114.262,2248.057,1.1855,175.788,1149.421,0.00517,3.033,200,168.373,BATCH-004
2026-08-21 11:36:00,23824.286,43083.147,913.745,1114.727,2248.689,1.1875,173.821,1149.608,0.00559,3.143,200,167.143,BATCH-004
2026-08-21 11:37:00,23728.296,42669.295,914.51,1115.301,2247.913,1.1742,176.771,1149.903,0.0064,3.101,200,171.048,BATCH-004
2026-08-21 11:38:00,23654.42,42641.217,913.399,1115.175,2245.877,1.1804,176.745,1149.634,0.00653,3.089,200,167.727,BATCH-004
2026-08-21 11:39:00,23725.33,42718.854,914.455,1115.478,2245.52,1.1784,175.854,1150.285,0.0061,3.14,200,168.781,BATCH-004
2026-08-21 11:40:00,23815.517,42700.775,914.376,1116.452,2244.878,1.1763,176.817,1149.718,0.00453,3.07,200,166.554,BATCH-004
2026-08-21 11:41:00,23796.724,42880.221,913.685,1117.006,2245.781,1.1517,176.316,1149.132,0.00585,3.144,200,167.105,BATCH-004
2026-08-21 11:42:00,23880.37,43032.838,914.587,1116.863,2247.045,1.1762,176.076,1149.478,0.00723,3.081,200,167.301,BATCH-004
2026-08-21 11:43:00,23732.596,42553.481,914.369,1116.584,2247.752,1.152,176.06,1149.585,0.00453,3.075,200,168.862,BATCH-004
2026-08-21 11:44:00,23847.542,42897.472,914.859,1116.28,2245.534,1.1466,175.769,1149.644,0.00602,3.092,200,169.543,BATCH-004
2026-08-21 11:45:00,23824.501,42609.666,915.716,1116.303,2243.782,1.1706,176.636,1150.045,0.00563,3.027,200,169.263,BATCH-004
2026-08-21 11:46:00,23634.563,42536.72,916.407,1117.102,2244.448,1.1696,174.094,1149.806,0.00566,3.069,200,166.044,BATCH-004
2026-08-21 11:47:00,23822.374,42925.932,916.662,1116.148,2245.882,1.1718,176.315,1149.329,0.00465,3.066,200,168.749,BATCH-004
2026-08-21 11:48:00,23838.639,43064.021,915.606,1114.987,2245.76,1.1751,176.599,1149.829,0.00547,3.223,200,166.792,BATCH-004
2026-08-21 11:49:00,23808.992,42427.231,915.697,1113.9,2244.696,1.183,175.811,1150.016,0.00463,3.094,200,168.737,BATCH-004
2026-08-21 11:50:00,23604.854,42302.131,915.711,1114.815,2244.941,1.1716,173.036,1149.717,0.0057,3.042,200,167.54,BATCH-004
2026-08-21 11:51:00,23741.919,42924.48,916.435,1115.693,2245.413,1.1811,172.459,1150.065,0.00732,3.059,200,167.851,BATCH-004
2026-08-21 11:52:00,23791.87,42571.546,915.301,1115.388,2246.634,1.1498,175.25,1149.515,0.00594,2.916,200,168.204,BATCH-004
2026-08-21 11:53:00,23742.968,42853.236,915.041,1115.242,2248.109,1.1738,175.833,1150.153,0.0069,3.172,200,167.406,BATCH-004
2026-08-21 11:54:00,23735.133,42649.426,913.099,1115.163,2248.521,1.1421,173.137,1150.501,0.00627,3.123,200,166.639,BATCH-004
2026-08-21 11:55:00,23835.144,42932.865,912.96,1114.193,2249.084,1.1494,176.621,1150.576,0.00596,3.117,200,169.537,BATCH-004
2026-08-21 11:56:00,23697.575,42381.014,914.205,1115.141,2247.316,1.1709,173.637,1150.3,0.00496,3.146,200,167.601,BATCH-004
2026-08-21 11:57:00,23777.106,43076.216,913.76,1115.358,2248.253,1.13,172.151,1149.58,0.00694,3.173,200,169.866,BATCH-004
2026-08-21 11:58:00,23907.818,43143.556,912.278,1115.941,2248.576,1.138,175.382,1150.097,0.00477,3.062,200,165.347,BATCH-004
2026-08-21 11:59:00,23775.115,42453.792,912.649,1116.104,2248.826,1.1672,173.762,1149.85,0.00788,3.014,200,165.796,BATCH-004
2026-08-21 12:00:00,23825.877,42734.729,912.142,1115.809,2249.359,1.1591,171.399,1149.948,0.00548,3.133,200,171.098,BATCH-005
2026-08-21 12:01:00,23732.49,42280.422,912.763,1115.06,2249.611,1.1343,174.028,1150.353,0.0081,2.993,200,168.084,BATCH-005
2026-08-21 12:02:00,23846.361,42523.559,914.153,1114.121,2248.726,1.1562,173.252,1150.2,0.00641,2.993,200,166.662,BATCH-005
2026-08-21 12:03:00,23896.558,43032.433,914.122,1112.994,2249.295,1.1444,172.831,1150.211,0.00619,3.136,200,166.322,BATCH-005
2026-08-21 12:04:00,23849.181,42941.843,912.722,1113.352,2249.853,1.1478,173.046,1149.923,0.00569,3.091,200,169.339,BATCH-005
2026-08-21 12:05:00,23783.111,42659.323,911.7,1112.69,2249.821,1.1362,172.086,1149.708,0.00497,3.065,200,168.258,BATCH-005
2026-08-21 12:06:00,23797.747,42556.069,911.525,1113.003,2248.907,1.1377,173.074,1149.49,0.00508,3.032,200,166.915,BATCH-005
2026-08-21 12:07:00,23928.357,43139.93,912.372,1113.016,2249.57,1.1388,174.311,1149.748,0.00568,3.107,200,171.046,BATCH-005
2026-08-21 12:08:00,23914.676,42993.846,912.942,1113.046,2249.263,1.1262,175.313,1150.409,0.00693,3.029,200,170.54,BATCH-005
2026-08-21 12:09:00,23838.37,42949.107,913.351,1113.59,2248.832,1.1364,171.855,1150.556,0.00625,3.143,200,170.6,BATCH-005
2026-08-21 12:10:00,23914.992,43248.814,913.777,1114.52,2250.925,1.1522,174.776,1150.103,0.00627,3.121,200,169.142,BATCH-005
2026-08-21 12:11:00,23806.052,42680.893,915.128,1114.584,2252.483,1.1265,175.168,1149.958,0.00667,3.061,200,166.194,BATCH-005
2026-08-21 12:12:00,23896.833,43164.076,914.836,1113.768,2250.616,1.1513,172.107,1149.915,0.00504,3.097,200,168.485,BATCH-005
2026-08-21 12:13:00,23835.575,42420.184,915.105,1114.786,2251.918,1.1371,172.327,1150.039,0.00659,3.015,200,169.635,BATCH-005
2026-08-21 12:14:00,23899.649,43152.116,915.725,1114.008,2253.51,1.1508,172.431,1149.762,0.0064,3.099,200,167.806,BATCH-005
2026-08-21 12:15:00,23834.345,42970.905,915.153,1113.907,2253.887,1.1503,171.607,1150.714,0.00539,3.08,200,168.182,BATCH-005
2026-08-21 12:16:00,23819.909,42773.219,915.376,1114.394,2254.802,1.1367,174.855,1150.328,0.00724,3.13,200,172.339,BATCH-005
2026-08-21 12:17:00,23902.445,43374.683,915.763,1114.576,2254.356,1.1285,173.105,1150.409,0.00502,3.212,200,168.795,BATCH-005
2026-08-21 12:18:00,23684.304,42372.397,915.646,1115.1,2253.024,1.1142,174.612,1150.733,0.00822,3.074,200,170.283,BATCH-005
2026-08-21 12:19:00,23939.597,43396.02,916.25,1115.593,2251.537,1.1266,172.815,1150.345,0.00637,3.108,200,166.763,BATCH-005
2026-08-21 12:20:00,23890.447,43292.808,916.014,1116.175,2251.556,1.1271,171.26,1150.597,0.00702,3.212,200,167.542,BATCH-005
2026-08-21 12:21:00,23869.609,43233.962,915.677,1115.92,2252.475,1.1296,172.751,1149.988,0.0053,3.092,200,170.241,BATCH-005
2026-08-21 12:22:00,23725.08,42363.679,915.876,1116.744,2252.857,1.1474,171.936,1149.9,0.00767,2.982,200,164.723,BATCH-005
2026-08-21 12:23:00,23962.331,43304.271,915.911,1116.476,2254.496,1.1377,170.717,1150.308,0.0063,3.167,200,167.267,BATCH-005
2026-08-21 12:24:00,24009.776,43372.728,916.981,1115.523,2254.533,1.1583,172.047,1150.375,0.00551,3.096,200,168.588,BATCH-005
2026-08-21 12:25:00,24083.109,43246.101,915.404,1114.825,2255.077,1.1386,171.536,1150.735,0.00727,3.102,200,163.972,BATCH-005
2026-08-21 12:26:00,23864.14,43145.085,915.84,1114.447,2254.791,1.1422,170.622,1151.385,0.00477,3.218,200,168.442,BATCH-005
2026-08-21 12:27:00,23949.735,43477.166,915.259,1114.939,2254.465,1.13,171.32,1151.177,0.00641,3.253,200,166.493,BATCH-005
2026-08-21 12:28:00,23936.514,43018.717,915.62,1114.161,2255.121,1.1365,169.712,1150.513,0.00733,3.068,200,168.363,BATCH-005
2026-08-21 12:29:00,23876.903,43321.414,914.853,1113.894,2257.101,1.137,169.793,1150.308,0.00577,3.181,200,164.953,BATCH-005
2026-08-21 12:30:00,24012.183,43374.346,913.191,1114.4,2255.687,1.1414,171.035,1150.651,0.00548,3.141,200,169.947,BATCH-005
2026-08-21 12:31:00,23928.16,43305.197,914.49,1114.288,2255.299,1.117,171.068,1150.76,0.00686,3.183,200,169.026,BATCH-005
2026-08-21 12:32:00,23969.071,42825.872,915.455,1114.991,2256.01,1.1302,172.075,1151.048,0.00599,3.042,200,166.377,BATCH-005
2026-08-21 12:33:00,24075.361,43701.945,916.542,1115.257,2255.206,1.1486,168.466,1150.778,0.00598,3.178,200,166.69,BATCH-005
2026-08-21 12:34:00,24050.951,43217.297,915.616,1116.206,2252.968,1.1279,172.635,1150.206,0.0041,2.983,200,167.136,BATCH-005
2026-08-21 12:35:00,23935.623,42631.336,916.91,1115.787,2252.728,1.1295,172.791,1150.048,0.00708,3.059,200,167.94,BATCH-005
2026-08-21 12:36:00,23938.146,42690.147,917.075,1115.601,2251.916,1.123,172.029,1149.688,0.00528,3.115,200,167.485,BATCH-005
2026-08-21 12:37:00,24035.774,42682.972,917.113,1115.96,2251.24,1.136,171.855,1149.483,0.00582,2.966,200,169.1,BATCH-005
2026-08-21 12:38:00,24125.729,43299.389,915.456,1115.536,2250.053,1.1366,172.334,1149.553,0.00609,3.098,200,166.102,BATCH-005
2026-08-21 12:39:00,23924.31,42940.546,914.868,1114.797,2247.995,1.1122,170.852,1148.929,0.00469,3.041,200,169.872,BATCH-005
2026-08-21 12:40:00,24149.233,43609.859,914.803,1115.163,2248.211,1.1257,170.088,1149.109,0.0061,3.063,200,169.491,BATCH-005
2026-08-21 12:41:00,24020.848,43508.516,914.666,1114.379,2248.7,1.1306,170.576,1148.887,0.00681,3.199,200,166.253,BATCH-005
2026-08-21 12:42:00,24157.845,43513.182,916.033,1113.535,2248.339,1.1152,169.439,1149.213,0.00752,3.132,200,166.719,BATCH-005
2026-08-21 12:43:00,24183.077,43605.277,916.722,1114.294,2248.901,1.126,171.5,1148.553,0.00632,3.156,200,169.343,BATCH-005
2026-08-21 12:44:00,23985.12,43175.192,917.532,1114.674,2248.735,1.1456,168.341,1149.003,0.00688,3.151,200,169.192,BATCH-005
2026-08-21 12:45:00,24061.213,43188.834,918.748,1114.737,2249.171,1.1295,172.899,1148.499,0.00544,3.018,200,168.647,BATCH-005
2026-08-21 12:46:00,24137.174,43229.858,917.201,1113.64,2247.565,1.1446,168.405,1148.141,0.00589,3.079,200,167.902,BATCH-005
2026-08-21 12:47:00,24199.951,43722.973,916.754,1114.138,2247.397,1.1369,169.221,1148.517,0.00556,3.172,200,167.363,BATCH-005
2026-08-21 12:48:00,24148.395,43909.699,916.68,1114.686,2247.278,1.1179,170.997,1149.096,0.00541,3.165,200,168.141,BATCH-005
2026-08-21 12:49:00,24117.919,43397.933,916.331,1115.416,2246.319,1.136,170.11,1149.519,0.00556,3.056,200,167.829,BATCH-005
2026-08-21 12:50:00,24024.639,43328.716,916.078,1116.535,2248.61,1.1375,168.385,1149.697,0.00653,3.172,200,168.694,BATCH-005
2026-08-21 12:51:00,24254.632,43407.576,918.214,1117.087,2247.65,1.1461,169.283,1150.002,0.00573,3.022,200,164.777,BATCH-005
2026-08-21 12:52:00,24223.941,43947.805,917.904,1116.926,2248.638,1.1453,169.539,1149.455,0.00827,3.063,200,166.851,BATCH-005
2026-08-21 12:53:00,24114.943,43497.065,916.147,1116.253,2247.947,1.146,167.85,1149.35,0.00526,3.089,200,167.788,BATCH-005
2026-08-21 12:54:00,24044.712,43048.684,916.445,1115.138,2247.397,1.1308,168.18,1149.251,0.00496,3.103,200,168.512,BATCH-005
2026-08-21 12:55:00,24280.998,43527.028,916.165,1116.324,2247.183,1.1227,168.49,1149.418,0.00688,3.078,200,168.023,BATCH-005
2026-08-21 12:56:00,24271.446,43366.312,916.297,1115.851,2248.67,1.1236,167.474,1149.347,0.00565,3.057,200,168.113,BATCH-005
2026-08-21 12:57:00,24231.687,43686.236,915.737,1115.471,2249.471,1.1344,169.074,1149.266,0.00471,3.067,200,168.751,BATCH-005
2026-08-21 12:58:00,24067.919,43181.814,915.92,1117.129,2250.344,1.1461,168.987,1149.253,0.00527,3.123,200,169.527,BATCH-005
2026-08-21 12:59:00,24159.602,43814.773,915.783,1116.752,2250.461,1.1342,168.934,1148.997,0.00757,3.203,200,168.481,BATCH-005
2026-08-21 13:00:00,24207.898,43597.9,915.204,1117.29,2252.09,1.1429,167.679,1149.595,0.00476,3.076,200,166.893,BATCH-006
2026-08-21 13:01:00,24285.482,43577.707,915.406,1117.139,2250.947,1.15,167.994,1150.031,0.00657,3.093,200,171.431,BATCH-006
2026-08-21 13:02:00,24163.339,43812.791,916.527,1117.193,2250.709,1.1225,168.353,1149.484,0.0055,3.136,200,165.623,BATCH-006
2026-08-21 13:03:00,24270.177,43969.265,917.611,1117.41,2250.341,1.135,169.739,1149.082,0.00526,3.141,200,169.474,BATCH-006
2026-08-21 13:04:00,24230.092,43256.635,916.721,1117.124,2250.661,1.1317,168.555,1148.757,0.0077,3.153,200,164.993,BATCH-006
2026-08-21 13:05:00,24284.09,43715.5,916.189,1116.279,2251.623,1.1213,166.036,1148.807,0.00437,3.161,200,170.587,BATCH-006
2026-08-21 13:06:00,24371.105,43594.436,917.256,1116.293,2252.832,1.1365,169.521,1148.53,0.00702,2.954,200,167.263,BATCH-006
2026-08-21 13:07:00,24224.138,43577.467,918.531,1114.861,2252.525,1.1508,167.614,1148.016,0.00723,3.134,200,168.849,BATCH-006
2026-08-21 13:08:00,24327.128,43245.469,918.124,1114.352,2253.041,1.1313,168.977,1147.453,0.00731,2.972,200,168.345,BATCH-006
2026-08-21 13:09:00,24198.203,44010.896,917.986,1114.427,2252.616,1.1318,167.982,1148.203,0.00683,3.191,200,169.115,BATCH-006
2026-08-21 13:10:00,24344.913,43829.208,918.307,1114.362,2252.297,1.1369,166.583,1147.895,0.0059,3.175,200,166.465,BATCH-006
2026-08-21 13:11:00,24327.084,44012.36,918.531,1114.854,2252.949,1.1212,164.005,1148.188,0.00542,3.205,200,169.616,BATCH-006
2026-08-21 13:12:00,24442.918,44213.744,918.585,1114.62,2254.087,1.1208,166.639,1148.311,0.00559,3.087,200,166.71,BATCH-006
2026-08-21 13:13:00,24383.952,44187.948,918.089,1113.523,2252.703,1.1539,167.127,1148.495,0.00681,3.186,200,168.224,BATCH-006
2026-08-21 13:14:00,24294.514,43550.709,919.255,1113.993,2252.166,1.1115,167.026,1148.739,0.00675,3.088,200,169.633,BATCH-006
2026-08-21 13:15:00,24311.299,43316.439,919.674,1115.692,2252.991,1.1381,165.642,1149.069,0.00679,3.04,200,168.554,BATCH-006
2026-08-21 13:16:00,24378.682,43966.696,919.82,1116.067,2254.506,1.129,167.411,1149.441,0.00503,3.079,200,168.872,BATCH-006
2026-08-21 13:17:00,24445.4,43940.974,919.619,1116.879,2253.901,1.1436,165.624,1149.402,0.00414,3.125,200,168.896,BATCH-006
2026-08-21 13:18:00,24368.223,43977.185,920.902,1116.979,2253.822,1.1271,168.088,1150.365,0.00668,3.109,200,170.582,BATCH-006
2026-08-21 13:19:00,24538.255,44771.224,922.27,1116.821,2253.404,1.1263,167.492,1150.539,0.00675,3.12,200,171.157,BATCH-006
2026-08-21 13:20:00,24475.455,43838.961,922.164,1117.856,2252.579,1.1493,166.084,1150.402,0.00452,3.035,200,166.258,BATCH-006
2026-08-21 13:21:00,24307.051,43710.068,922.028,1117.954,2252.858,1.1352,166.239,1149.869,0.00598,3.174,200,167.74,BATCH-006
2026-08-21 13:22:00,24425.42,44007.035,921.297,1118.517,2252.372,1.1363,168.302,1150.082,0.00607,3.143,200,166.488,BATCH-006
2026-08-21 13:23:00,24471.111,44172.759,923.061,1117.477,2252.84,1.1541,166.503,1149.565,0.00598,3.031,200,166.819,BATCH-006
2026-08-21 13:24:00,24346.586,43578.072,922.372,1117.625,2250.692,1.1443,166.722,1149.193,0.0072,3.07,200,167.276,BATCH-006
2026-08-21 13:25:00,24376.348,43398.6,922.478,1118.143,2250.79,1.1374,166.295,1149.553,0.00625,3.037,200,168.06,BATCH-006
2026-08-21 13:26:00,24459.049,44024.307,921.674,1118.64,2251.506,1.144,165.85,1149.624,0.00453,3.038,200,168.325,BATCH-006
2026-08-21 13:27:00,24527.219,44191.115,921.095,1118.429,2251.924,1.1674,166.563,1149.954,0.00631,3.074,200,166.607,BATCH-006
2026-08-21 13:28:00,24470.239,43895.969,920.297,1118.34,2252.206,1.1577,165.613,1149.93,0.00585,3.126,200,170.911,BATCH-006
2026-08-21 13:29:00,24536.177,44024.721,920.075,1118.763,2252.086,1.1382,167.026,1150.461,0.00696,3.103,200,169.397,BATCH-006
2026-08-21 13:30:00,24498.121,44568.206,919.412,1118.314,2251.209,1.1397,165.711,1150.854,0.00574,3.164,200,170.217,BATCH-006
2026-08-21 13:31:00,24420.625,43931.897,917.387,1119.087,2250.916,1.1567,165.842,1149.827,0.00516,3.129,200,168.894,BATCH-006
2026-08-21 13:32:00,24531.899,44430.499,917.889,1119.812,2250.83,1.1576,167.214,1149.45,0.00575,3.132,200,168.965,BATCH-006
2026-08-21 13:33:00,24437.368,44152.863,918.291,1119.029,2249.874,1.1451,165.329,1149.873,0.00509,3.163,200,165.75,BATCH-006
2026-08-21 13:34:00,24510.218,44162.595,918.848,1118.891,2250.599,1.1382,167.012,1149.818,0.0058,3.16,200,167.269,BATCH-006
2026-08-21 13:35:00,24624.567,44613.743,919.061,1118.892,2250.246,1.1612,166.145,1149.745,0.00631,3.11,200,168.496,BATCH-006
2026-08-21 13:36:00,24626.869,44334.918,919.831,1120.677,2249.865,1.1482,164.909,1149.409,0.00708,3.07,200,170.061,BATCH-006
2026-08-21 13:37:00,24571.193,44449.244,921.086,1120.771,2250.058,1.1538,163.107,1149.208,0.0065,3.167,200,168.425,BATCH-006
2026-08-21 13:38:00,24563.99,43913.499,921.291,1120.235,2250.194,1.1482,165.777,1149.325,0.00567,3.022,200,167.213,BATCH-006
2026-08-21 13:39:00,24583.979,43935.827,921.109,1120.729,2250.649,1.1657,164.665,1149.357,0.00687,3.096,200,167.745,BATCH-006
2026-08-21 13:40:00,24512.773,43977.395,921.151,1120.474,2251.073,1.1569,165.751,1149.806,0.00677,3.07,200,169.431,BATCH-006
2026-08-21 13:41:00,24611.874,43963.373,920.912,1121.237,2252.304,1.1525,165.625,1149.556,0.00674,3.054,200,167.57,BATCH-006
2026-08-21 13:42:00,24601.662,44264.608,920.019,1119.725,2253.582,1.1584,166.479,1148.914,0.00549,3.168,200,168.599,BATCH-006
2026-08-21 13:43:00,24567.995,44137.364,918.94,1119.938,2252.759,1.1405,165.526,1148.875,0.00661,3.035,200,169.11,BATCH-006
2026-08-21 13:44:00,24552.059,44642.513,918.219,1119.966,2253.508,1.1487,162.419,1148.689,0.00787,3.153,200,168.534,BATCH-006
2026-08-21 13:45:00,24619.08,44077.546,918.191,1120.696,2253.11,1.1626,164.459,1148.508,0.00499,2.935,200,166.8,BATCH-006
2026-08-21 13:46:00,24601.529,44134.776,918.258,1120.758,2254.621,1.1604,164.988,1148.53,0.00496,3.131,200,167.273,BATCH-006
2026-08-21 13:47:00,24662.445,44829.11,918.486,1119.795,2256.208,1.1547,164.942,1149.08,0.00681,3.085,200,165.599,BATCH-006
2026-08-21 13:48:00,24704.499,44722.775,918.751,1120.015,2255.835,1.1564,166.761,1149.513,0.00498,3.233,200,168.4,BATCH-006
2026-08-21 13:49:00,24680.429,44188.355,917.868,1119.349,2256.358,1.1711,166.643,1150.096,0.00591,3.136,200,169.354,BATCH-006
2026-08-21 13:50:00,24610.463,44441.526,918.031,1120.248,2257.595,1.171,164.52,1149.825,0.00674,3.059,200,168.464,BATCH-006
2026-08-21 13:51:00,24672.358,44602.865,918.216,1120.187,2258.118,1.1819,164.957,1149.932,0.00472,3.172,200,170.709,BATCH-006
2026-08-21 13:52:00,24689.688,44736.101,919.181,1119.104,2257.008,1.1773,164.151,1150.085,0.00405,3.099,200,169.499,BATCH-006
2026-08-21 13:53:00,24553.989,44528.183,920.309,1118.464,2258.002,1.1712,166.623,1150.186,0.00501,3.092,200,170.726,BATCH-006
2026-08-21 13:54:00,24776.411,44484.552,920.786,1118.793,2258.237,1.1828,165.191,1149.952,0.00633,3.042,200,167.479,BATCH-006
2026-08-21 13:55:00,24544.468,44416.977,920.089,1118.664,2256.71,1.1773,165.204,1149.391,0.00583,3.201,200,169.341,BATCH-006
2026-08-21 13:56:00,24539.548,44225.333,922.277,1119.205,2257.121,1.1598,166.832,1149.564,0.0063,3.107,200,169.539,BATCH-006
2026-08-21 13:57:00,24610.78,44606.714,922.772,1118.748,2259.04,1.1665,164.404,1150.009,0.00701,3.244,200,170.592,BATCH-006
2026-08-21 13:58:00,24470.894,44251.221,924.235,1118.005,2259.3,1.1684,162.363,1150.352,0.00738,3.14,200,167.247,BATCH-006
2026-08-21 13:59:00,24659.705,44447.836,924.368,1118.219,2258.517,1.1898,167.849,1150.874,0.00632,3.192,200,167,BATCH-006
2026-08-21 14:00:00,24630.828,44441.736,924.301,1117.846,2259.781,1.1697,163.874,1151.101,0.00559,3.145,220,167.692,BATCH-007
2026-08-21 14:01:00,24567.271,44394.427,922.691,1118.278,2259.508,1.1758,163.902,1150.366,0.00675,3.129,220,167.353,BATCH-007
2026-08-21 14:02:00,24531.514,44358.069,924.383,1118.559,2261.393,1.1755,164.797,1150.55,0.00717,3.184,220,167.97,BATCH-007
2026-08-21 14:03:00,24825.706,44481.385,924.229,1117.719,2259.935,1.1868,164.944,1150.627,0.00692,2.98,220,171.685,BATCH-007
2026-08-21 14:04:00,24677.605,44116.498,925.371,1116.785,2259.442,1.1788,163.515,1149.884,0.00528,3.023,220,171.606,BATCH-007
2026-08-21 14:05:00,24687.888,44492.099,925.471,1116.908,2258.74,1.1658,166.892,1149.448,0.00606,3.095,220,169.092,BATCH-007
2026-08-21 14:06:00,24694.448,44474.311,925.38,1115.964,2257.637,1.1867,164.401,1149.447,0.00588,3.148,220,169.108,BATCH-007
2026-08-21 14:07:00,24569.307,44124.615,926.27,1116.025,2258.864,1.1844,163.176,1149.801,0.00575,3.008,220,170.043,BATCH-007
2026-08-21 14:08:00,24543.783,43968.23,926.35,1115.377,2258.066,1.1775,165.12,1150.203,0.00663,3.114,220,170.203,BATCH-007
2026-08-21 14:09:00,24647.508,44608.31,925.71,1115.415,2258.107,1.1809,164.76,1150.271,0.0051,3.142,220,166.52,BATCH-007
2026-08-21 14:10:00,24536.95,44283.332,923.572,1116.874,2256.525,1.1967,165.379,1150.36,0.00553,3.148,220,167.093,BATCH-007
2026-08-21 14:11:00,24729.05,44517.065,923.701,1117.025,2258.118,1.1984,164.617,1150.318,0.00624,3.103,220,166.062,BATCH-007
2026-08-21 14:12:00,24535.592,43974.47,922.057,1116.734,2257.559,1.1971,164.123,1149.887,0.00613,3.105,220,167.759,BATCH-007
2026-08-21 14:13:00,24603.958,44334.936,921.948,1116.445,2256.368,1.1864,163.251,1149.776,0.00728,3.044,220,165.61,BATCH-007
2026-08-21 14:14:00,24679.856,44072.196,920.624,1115.376,2257.398,1.18,164.985,1149.592,0.00585,2.979,220,166.574,BATCH-007
2026-08-21 14:15:00,24497.678,43952.326,920.414,1115.598,2259.022,1.194,162.874,1149.788,0.00549,3.171,220,164.185,BATCH-007
2026-08-21 14:16:00,24654.095,44231.182,920.042,1115.799,2260.255,1.2063,165.783,1149.843,0.00644,3.137,220,166.376,BATCH-007
2026-08-21 14:17:00,24710.524,44474.657,920.845,1115.679,2258.392,1.1985,165.423,1149.509,0.00609,3.143,220,169.151,BATCH-007
